epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6873191992441813,0.6666666666666666,0.4,0.53125,0.4
2,0.5439434051513672,0.75,0.7482517482517483,0.8125,0.7482517482517483
3,0.3019791940848033,0.8333333333333334,0.7777777777777777,0.5,0.7777777777777777
4,0.1265112974991401,0.6666666666666666,0.5555555555555556,0.75,0.5555555555555556
5,0.06787179596722126,0.75,0.6974789915966386,0.8125,0.6974789915966386
6,0.02725941811998685,0.6666666666666666,0.6571428571428571,0.84375,0.6571428571428571
7,0.13030441012233496,0.6666666666666666,0.625,0.6875,0.625
8,0.015628034869829815,0.8333333333333334,0.7777777777777777,0.53125,0.7777777777777777
9,0.040035179893796645,0.5,0.5,0.6875,0.5
10,0.2595434784113119,0.8333333333333334,0.8125,0.875,0.8125
11,0.04169339407235384,0.75,0.6210526315789473,0.71875,0.6210526315789473
12,0.0699815396219492,0.75,0.6974789915966386,0.53125,0.6974789915966386
13,0.17967146278048554,0.5833333333333334,0.5555555555555556,0.5625,0.5555555555555556
14,0.07047390037526687,0.75,0.7333333333333334,0.78125,0.7333333333333334
15,0.13592760963365436,0.75,0.7333333333333334,0.78125,0.7333333333333334
16,0.3772387374192476,0.8333333333333334,0.8125,0.84375,0.8125
17,0.31841949839144945,0.75,0.6974789915966386,0.6875,0.6974789915966386
18,0.11182073689997196,0.6666666666666666,0.5555555555555556,0.65625,0.5555555555555556
19,0.5044069370875756,0.6666666666666666,0.4,0.5625,0.4
20,0.12541110254824162,0.6666666666666666,0.4,0.5625,0.4
21,0.3323451125373443,0.8333333333333334,0.8125,0.65625,0.8125
22,0.1430260327955087,0.75,0.6974789915966386,0.5625,0.6974789915966386
23,0.0587246265883247,0.8333333333333334,0.8125,0.6875,0.8125
24,0.2854414650549491,0.75,0.6974789915966386,0.71875,0.6974789915966386
25,0.06198587454855442,0.75,0.6974789915966386,0.6875,0.6974789915966386
26,0.02974252092341582,0.5833333333333334,0.3684210526315789,0.65625,0.3684210526315789
27,0.026674009393900633,0.5833333333333334,0.3684210526315789,0.65625,0.3684210526315789
28,0.018391610433657963,0.6666666666666666,0.4,0.65625,0.4
29,0.007845141148815552,0.6666666666666666,0.4,0.65625,0.4
30,0.006217199843376875,0.6666666666666666,0.4,0.65625,0.4
31,0.022906697665651638,0.6666666666666666,0.4,0.65625,0.4
32,0.00368612182016174,0.6666666666666666,0.4,0.71875,0.4
33,0.006622311232301096,0.75,0.6210526315789473,0.75,0.6210526315789473
34,0.013898183261820426,0.6666666666666666,0.4,0.6875,0.4
35,0.007539388684866329,0.6666666666666666,0.4,0.65625,0.4
36,0.0021331413105751076,0.6666666666666666,0.4,0.65625,0.4
37,0.009863686476213237,0.6666666666666666,0.5555555555555556,0.6875,0.5555555555555556
38,0.0016279075061902404,0.75,0.6210526315789473,0.6875,0.6210526315789473
39,0.08348153448120381,0.6666666666666666,0.5555555555555556,0.6875,0.5555555555555556
40,0.0019794401208249233,0.75,0.6974789915966386,0.65625,0.6974789915966386
