accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.640000,0.067987,0.603579,0.068691,0.665185,0.127637,0.182000,0.139914,0.809444,0.058567
