epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6786121328671774,0.0002,0.75,0.6210526315789473,0.71875,0.71875
2,0.55914106965065,0.0003,0.75,0.6974789915966386,0.6875,0.6875
3,0.47030997773011524,0.0004,0.75,0.6974789915966386,0.71875,0.71875
4,0.3392673035462697,0.0005,0.8333333333333334,0.8125,0.78125,0.78125
5,0.2163943648338318,0.0006,0.75,0.6974789915966386,0.90625,0.90625
6,0.13999459023276964,0.0007,0.6666666666666666,0.625,0.71875,0.71875
7,0.16991747046510378,0.0008,0.8333333333333334,0.7777777777777777,0.6875,0.6875
8,0.17502314411103725,0.0009000000000000001,0.9166666666666666,0.8991596638655461,0.9375,0.9375
9,0.3438441641628742,0.001,0.75,0.7482517482517483,0.96875,0.96875
10,0.23913708267112574,0.0009997981354499536,0.5,0.5,0.75,0.75
11,0.2690490875393152,0.000999192706443437,0.8333333333333334,0.8125,0.78125,0.78125
12,0.1570633171747128,0.0009981842067770322,0.8333333333333334,0.7777777777777777,0.90625,0.90625
13,0.08695423540969689,0.0009967734589975323,0.75,0.6974789915966386,0.9375,0.9375
14,0.0413486963758866,0.0009949616137310618,0.75,0.6974789915966386,0.9375,0.9375
15,0.02170732741554578,0.000992750148744608,0.75,0.6974789915966386,0.9375,0.9375
16,0.026718403057505686,0.0009901408677407348,0.8333333333333334,0.7777777777777777,0.9375,0.9375
17,0.03367432913122078,0.0009871358988864552,0.8333333333333334,0.7777777777777777,0.9375,0.9375
18,0.006289507805680235,0.0009837376930774688,0.8333333333333334,0.7777777777777777,0.875,0.875
19,0.1065732545685023,0.0009799490219391763,0.8333333333333334,0.7777777777777777,0.71875,0.71875
20,0.013335805968381464,0.0009757729755661011,0.75,0.6974789915966386,0.65625,0.65625
21,0.1358212971050913,0.0009712129600015647,0.8333333333333334,0.7777777777777777,0.71875,0.71875
22,0.6535843658881882,0.0009662726944596689,0.75,0.6210526315789473,0.875,0.875
23,0.18011806967357794,0.0009609562082918508,0.8333333333333334,0.7777777777777777,0.875,0.875
24,0.08444963457683723,0.0009552678377004867,0.75,0.6974789915966386,0.84375,0.84375
25,0.043993642864127956,0.0009492122222022224,0.8333333333333334,0.7777777777777777,0.84375,0.84375
26,0.10195192834362388,0.0009427943008439181,0.75,0.6210526315789473,0.75,0.75
27,0.2507928678145011,0.0009360193081742898,0.75,0.6210526315789473,0.84375,0.84375
28,0.1309577360128363,0.0009288927699745367,0.8333333333333334,0.7777777777777777,0.96875,0.96875
29,0.19356765473882356,0.0009214204987514347,0.8333333333333334,0.7777777777777777,0.96875,0.96875
30,0.02406861058746775,0.0009136085889965731,0.8333333333333334,0.7777777777777777,1.0,1.0
31,0.0509276045486331,0.000905463412215599,0.8333333333333334,0.7777777777777777,0.90625,0.90625
32,0.07147966038125257,0.0008969916117315263,0.8333333333333334,0.7777777777777777,0.84375,0.84375
33,0.06902253643299143,0.0008882000972663459,0.8333333333333334,0.7777777777777777,0.875,0.875
34,0.05140900864110639,0.0008790960393053579,0.8333333333333334,0.7777777777777777,0.9375,0.9375
35,0.01095684749695162,0.0008696868632488205,0.8333333333333334,0.7777777777777777,0.875,0.875
36,0.09970193701641013,0.0008599802433556869,0.9166666666666666,0.8991596638655461,0.78125,0.78125
37,0.009453064141174158,0.0008499840964843702,0.8333333333333334,0.8125,0.6875,0.6875
38,0.12228997307829559,0.0008397065756356396,0.75,0.7333333333333334,0.6875,0.6875
39,0.10235973664869864,0.0008291560633029161,0.6666666666666666,0.6571428571428571,0.84375,0.84375
40,0.12382768373936415,0.0008183411646353909,0.75,0.7333333333333334,0.8125,0.8125
41,0.01814332293967406,0.0008072707004195419,0.8333333333333334,0.8125,0.8125,0.8125
42,0.02411411943224569,0.0007959536998847742,0.8333333333333334,0.7777777777777777,0.84375,0.84375
43,0.06754627885917823,0.0007843993933390509,0.8333333333333334,0.7777777777777777,0.84375,0.84375
44,0.016100103811671335,0.0007726172046405209,0.8333333333333334,0.7777777777777777,0.84375,0.84375
45,0.04505930775000403,0.0007606167435112862,0.8333333333333334,0.7777777777777777,0.78125,0.78125
46,0.08248369659607609,0.000748407797699574,0.75,0.6974789915966386,0.78125,0.78125
47,0.03328113894288739,0.0007360003249967086,0.6666666666666666,0.625,0.78125,0.78125
48,0.2433820185251534,0.0007234044451153945,0.75,0.6210526315789473,0.71875,0.71875
49,0.01710340710512052,0.0007106304314359338,0.6666666666666666,0.625,0.6875,0.6875
50,0.03135276027023792,0.0006976887026271089,0.75,0.6210526315789473,0.75,0.75
51,0.042242978156233825,0.0006845898141485672,0.75,0.6210526315789473,0.8125,0.8125
52,0.05884519048656026,0.0006713444496416379,0.75,0.6210526315789473,0.78125,0.78125
53,0.03867434688921397,0.000657963412215599,0.75,0.6210526315789473,0.71875,0.71875
54,0.12101148119351517,0.0006444576156365078,0.75,0.6210526315789473,0.8125,0.8125
55,0.003906962151328723,0.0006308380754257762,0.75,0.6210526315789473,0.875,0.875
56,0.015313250517162183,0.0006171158998757535,0.75,0.6210526315789473,0.875,0.875
57,0.02493427189377447,0.000603302280989644,0.75,0.6210526315789473,0.84375,0.84375
58,0.03832821753652146,0.0005894084853531489,0.75,0.6210526315789473,0.875,0.875
59,0.016578964268167812,0.0005754458449452762,0.8333333333333334,0.7777777777777777,0.8125,0.8125
60,0.004521358971639226,0.0005614257478958176,0.8333333333333334,0.7777777777777777,0.8125,0.8125
