epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6625192165374756,0.6666666666666666,0.6666666666666666,0.75,0.75
2,0.5560958087444305,0.75,0.7482517482517483,0.75,0.75
3,0.45576860507329303,0.5833333333333334,0.5804195804195804,0.75,0.75
4,0.20179318264126778,0.5833333333333334,0.5804195804195804,0.875,0.875
5,0.2227651085704565,0.8333333333333334,0.8285714285714285,0.90625,0.90625
6,0.20567769619325796,0.6666666666666666,0.625,0.875,0.875
7,0.07863819971680641,0.75,0.7333333333333334,0.8125,0.8125
8,0.11407565977424383,0.75,0.7333333333333334,0.78125,0.78125
9,0.07577934426565965,0.6666666666666666,0.6571428571428571,0.78125,0.78125
10,0.10442335717380047,0.5833333333333334,0.5804195804195804,0.78125,0.78125
11,0.03278882180651029,0.6666666666666666,0.6571428571428571,0.8125,0.8125
12,0.01663550439601143,0.75,0.7333333333333334,0.78125,0.78125
13,0.04315177801375588,0.8333333333333334,0.8125,0.78125,0.78125
14,0.36077306357522804,0.5,0.5,0.75,0.75
15,0.19815253419801593,0.6666666666666666,0.6571428571428571,0.78125,0.78125
16,0.1617440159122149,0.75,0.7482517482517483,0.875,0.875
17,0.23489165864884853,0.75,0.7333333333333334,0.84375,0.84375
18,0.16584130252401033,0.75,0.6974789915966386,0.8125,0.8125
19,0.13762618539234003,0.8333333333333334,0.7777777777777777,0.75,0.75
20,0.05696930674215158,0.6666666666666666,0.625,0.75,0.75
21,0.056106094270944595,0.75,0.7333333333333334,0.84375,0.84375
22,0.32672360073775053,0.75,0.7482517482517483,0.8125,0.8125
23,0.09496824039767186,0.6666666666666666,0.6571428571428571,0.84375,0.84375
24,0.06946190757056077,0.6666666666666666,0.625,0.8125,0.8125
25,0.04580115402738253,0.75,0.7333333333333334,0.875,0.875
