epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6354000270366669,0.0002,0.75,0.6210526315789473,0.5,0.5
2,0.5816049128770828,0.0003,0.75,0.6974789915966386,0.5,0.5
3,0.42550645271937054,0.0004,0.6666666666666666,0.5555555555555556,0.65625,0.65625
4,0.34020935992399853,0.0005,0.6666666666666666,0.5555555555555556,0.75,0.75
5,0.2628717099626859,0.0006,0.75,0.6974789915966386,0.875,0.875
6,0.24374868099888167,0.0007,0.6666666666666666,0.625,0.6875,0.6875
7,0.1411237996071577,0.0008,0.6666666666666666,0.625,0.71875,0.71875
8,0.12413059671719869,0.0009000000000000001,0.8333333333333334,0.7777777777777777,0.75,0.75
9,0.1456906491269668,0.001,0.9166666666666666,0.8991596638655461,0.78125,0.78125
10,0.14790238595257202,0.0009997981354499536,0.6666666666666666,0.625,0.6875,0.6875
11,0.06708603197087844,0.000999192706443437,0.75,0.7333333333333334,0.75,0.75
12,0.135955976943175,0.0009981842067770322,0.6666666666666666,0.625,0.6875,0.6875
13,0.09350208736335237,0.0009967734589975323,0.6666666666666666,0.625,0.71875,0.71875
14,0.28199019593497116,0.0009949616137310618,0.75,0.6974789915966386,0.8125,0.8125
15,0.10676488714913528,0.000992750148744608,0.8333333333333334,0.7777777777777777,0.78125,0.78125
16,0.09153285467376311,0.0009901408677407348,0.8333333333333334,0.7777777777777777,0.75,0.75
17,0.055211023737986885,0.0009871358988864552,0.8333333333333334,0.7777777777777777,0.78125,0.78125
18,0.08427308965474367,0.0009837376930774688,0.75,0.6974789915966386,0.6875,0.6875
19,0.06391173461452127,0.0009799490219391763,0.8333333333333334,0.7777777777777777,0.75,0.75
20,0.27780915098264813,0.0009757729755661011,0.8333333333333334,0.7777777777777777,0.75,0.75
21,0.026521371211856604,0.0009712129600015647,0.6666666666666666,0.625,0.71875,0.71875
22,0.08752561282987396,0.0009662726944596689,0.8333333333333334,0.8125,0.8125,0.8125
23,0.15030438996230563,0.0009609562082918508,0.75,0.6974789915966386,0.78125,0.78125
24,0.02913228329271078,0.0009552678377004867,0.8333333333333334,0.7777777777777777,0.78125,0.78125
25,0.2742486748223503,0.0009492122222022224,0.75,0.6210526315789473,0.71875,0.71875
26,0.23375260938579837,0.0009427943008439181,0.6666666666666666,0.5555555555555556,0.625,0.625
27,0.051606631527344383,0.0009360193081742898,0.6666666666666666,0.5555555555555556,0.53125,0.53125
28,0.04064220438400904,0.0009288927699745367,0.6666666666666666,0.5555555555555556,0.5625,0.5625
29,0.06484400232632954,0.0009214204987514347,0.75,0.6210526315789473,0.65625,0.65625
30,0.02109490397075812,0.0009136085889965731,0.75,0.6210526315789473,0.625,0.625
31,0.041221094938615956,0.000905463412215599,0.75,0.6210526315789473,0.59375,0.59375
32,0.03809069741206864,0.0008969916117315263,0.6666666666666666,0.5555555555555556,0.71875,0.71875
33,0.017285474653666217,0.0008882000972663459,0.6666666666666666,0.5555555555555556,0.75,0.75
34,0.035454018895203866,0.0008790960393053579,0.6666666666666666,0.5555555555555556,0.71875,0.71875
35,0.006429861765354872,0.0008696868632488205,0.6666666666666666,0.625,0.71875,0.71875
