epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6352565288543701,0.0002,0.6666666666666666,0.4,0.5,0.5
2,0.5410683651765188,0.0003,0.75,0.6210526315789473,0.78125,0.78125
3,0.4455167253812154,0.0004,0.8333333333333334,0.8125,0.9375,0.9375
4,0.36435894171396893,0.0005,0.75,0.7333333333333334,0.90625,0.90625
5,0.2102509910861651,0.0006,0.9166666666666666,0.8991596638655461,0.8125,0.8125
6,0.1996597945690155,0.0007,0.75,0.7333333333333334,0.875,0.875
7,0.06821172187725703,0.0008,0.75,0.7482517482517483,0.90625,0.90625
8,0.12441861039648454,0.0009000000000000001,0.75,0.7482517482517483,0.9375,0.9375
9,0.1578827661772569,0.001,0.5833333333333334,0.5804195804195804,0.84375,0.84375
10,0.18976927796999613,0.0009997981354499536,0.6666666666666666,0.6666666666666666,0.9375,0.9375
11,0.07712945342063904,0.000999192706443437,0.9166666666666666,0.9111111111111111,0.9375,0.9375
12,0.21539517492055893,0.0009981842067770322,0.8333333333333334,0.7777777777777777,0.96875,0.96875
13,0.7241903667648634,0.0009967734589975323,0.6666666666666666,0.5555555555555556,0.71875,0.71875
14,0.21662854899962744,0.0009949616137310618,0.75,0.6974789915966386,0.875,0.875
15,0.24751470858852068,0.000992750148744608,0.8333333333333334,0.8125,0.90625,0.90625
16,0.16272353443006674,0.0009901408677407348,0.75,0.7482517482517483,0.84375,0.84375
17,0.23510060645639896,0.0009871358988864552,0.8333333333333334,0.8285714285714285,0.8125,0.8125
18,0.1553133074194193,0.0009837376930774688,0.9166666666666666,0.9111111111111111,0.875,0.875
19,0.1544492489968737,0.0009799490219391763,0.8333333333333334,0.8285714285714285,0.875,0.875
20,0.15637860943873724,0.0009757729755661011,0.6666666666666666,0.6666666666666666,0.9375,0.9375
21,0.040493260913838945,0.0009712129600015647,0.5,0.4857142857142857,0.90625,0.90625
22,0.030415807229777176,0.0009662726944596689,0.5833333333333334,0.5804195804195804,0.96875,0.96875
23,0.038511577838410936,0.0009609562082918508,0.6666666666666666,0.6666666666666666,0.96875,0.96875
24,0.02649788713703553,0.0009552678377004867,0.6666666666666666,0.6666666666666666,0.9375,0.9375
25,0.029842226377998788,0.0009492122222022224,0.6666666666666666,0.6666666666666666,0.90625,0.90625
26,0.02781718852929771,0.0009427943008439181,0.6666666666666666,0.6666666666666666,0.96875,0.96875
27,0.01731332119864722,0.0009360193081742898,0.75,0.7482517482517483,1.0,1.0
28,0.04947655876943221,0.0009288927699745367,0.8333333333333334,0.8285714285714285,1.0,1.0
29,0.09537447290495038,0.0009214204987514347,0.6666666666666666,0.6666666666666666,0.875,0.875
30,0.18122703310412666,0.0009136085889965731,0.75,0.7333333333333334,0.90625,0.90625
31,0.031212221831083298,0.000905463412215599,0.8333333333333334,0.8285714285714285,0.9375,0.9375
32,0.05734141900514563,0.0008969916117315263,0.8333333333333334,0.8285714285714285,1.0,1.0
33,0.010028205074680349,0.0008882000972663459,1.0,1.0,1.0,1.0
34,0.1418087889906019,0.0008790960393053579,0.9166666666666666,0.9111111111111111,1.0,1.0
35,0.02092731181376924,0.0008696868632488205,0.9166666666666666,0.9111111111111111,1.0,1.0
36,0.052361458307132125,0.0008599802433556869,0.75,0.7482517482517483,1.0,1.0
37,0.17409671858573952,0.0008499840964843702,0.9166666666666666,0.9111111111111111,0.96875,0.96875
38,0.03168800822459161,0.0008397065756356396,0.8333333333333334,0.8125,0.90625,0.90625
39,0.1810065391473472,0.0008291560633029161,0.8333333333333334,0.8285714285714285,0.90625,0.90625
40,0.12919608992524445,0.0008183411646353909,0.6666666666666666,0.6666666666666666,0.90625,0.90625
41,0.01568094128742814,0.0008072707004195419,0.6666666666666666,0.6666666666666666,0.96875,0.96875
42,0.20901783260827264,0.0007959536998847742,0.6666666666666666,0.6666666666666666,1.0,1.0
43,0.14651427464559674,0.0007843993933390509,0.6666666666666666,0.6666666666666666,0.96875,0.96875
44,0.021833029109984636,0.0007726172046405209,0.6666666666666666,0.6666666666666666,0.84375,0.84375
45,0.6261387125123292,0.0007606167435112862,0.75,0.7482517482517483,0.90625,0.90625
46,0.11130035513391097,0.000748407797699574,0.8333333333333334,0.8285714285714285,1.0,1.0
47,0.06784297029177348,0.0007360003249967086,0.75,0.7482517482517483,1.0,1.0
48,0.04233447120835384,0.0007234044451153945,0.75,0.7482517482517483,1.0,1.0
49,0.11484189269443353,0.0007106304314359338,0.6666666666666666,0.6666666666666666,1.0,1.0
50,0.011734524431327978,0.0006976887026271089,0.8333333333333334,0.8285714285714285,1.0,1.0
51,0.03629255403454105,0.0006845898141485672,0.6666666666666666,0.6666666666666666,1.0,1.0
52,0.013544053848211965,0.0006713444496416379,0.75,0.7482517482517483,1.0,1.0
53,0.010441767439867059,0.000657963412215599,0.8333333333333334,0.8285714285714285,1.0,1.0
54,0.27925067441537976,0.0006444576156365078,0.8333333333333334,0.8285714285714285,1.0,1.0
55,0.05725633609108627,0.0006308380754257762,0.8333333333333334,0.8285714285714285,1.0,1.0
56,0.016208310689156253,0.0006171158998757535,0.8333333333333334,0.8285714285714285,1.0,1.0
57,0.017736827877039712,0.000603302280989644,0.8333333333333334,0.8285714285714285,1.0,1.0
