accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.560000,0.099778,0.525784,0.083796,0.641630,0.161526,0.362000,0.382330,0.808772,0.122699
