epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5810618301232656,0.75,0.6210526315789473,0.8125,0.8125
2,0.30553194135427475,0.6666666666666666,0.625,0.78125,0.78125
3,0.25097376480698586,0.75,0.6974789915966386,0.90625,0.90625
4,0.16219322507580122,0.8333333333333334,0.8125,0.875,0.875
5,0.0271728007743756,0.75,0.7333333333333334,0.8125,0.8125
6,0.31053665063033503,0.75,0.6974789915966386,0.8125,0.8125
7,0.12811498219768205,0.6666666666666666,0.5555555555555556,0.8125,0.8125
8,0.060945692161719,0.5833333333333334,0.4957983193277311,0.8125,0.8125
9,0.23648125367859998,0.6666666666666666,0.625,0.84375,0.84375
10,0.12665531101326147,0.75,0.6974789915966386,0.84375,0.84375
11,0.08423083337644736,0.75,0.6974789915966386,0.78125,0.78125
12,0.21798061610509953,0.75,0.6210526315789473,0.90625,0.90625
13,0.04717533849179745,0.6666666666666666,0.5555555555555556,0.6875,0.6875
14,0.10403358067075412,0.6666666666666666,0.5555555555555556,0.84375,0.84375
15,0.11888876852268974,0.75,0.6974789915966386,0.71875,0.71875
16,0.04646915476769209,0.75,0.6974789915966386,0.6875,0.6875
17,0.01948031426096956,0.75,0.6974789915966386,0.625,0.625
18,0.21148569726695618,0.75,0.6974789915966386,0.65625,0.65625
19,0.15100910421460867,0.8333333333333334,0.7777777777777777,0.625,0.625
20,0.23275084560737014,0.6666666666666666,0.625,0.625,0.625
21,0.2610568354527156,0.6666666666666666,0.625,0.625,0.625
22,0.10474256177743275,0.6666666666666666,0.625,0.75,0.75
23,0.14932573276261488,0.5833333333333334,0.4957983193277311,0.78125,0.78125
