epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc
1,0.7488919337141536,0.5225988700564972,0.5092739006524677,0.6652542372881356,0.3994910941475827,0.5914933215082373,0.4237395772883813
2,0.7025995473403716,0.5840395480225988,0.5638020513265737,0.3347457627118644,0.2507936507936508,0.7037947808325944,0.5960785394987654
3,0.6262345181571113,0.6756120527306968,0.654159542577339,0.3396892655367232,0.2591021546564654,0.83792899567309,0.7558882016956014
4,0.5139791801599909,0.7563559322033898,0.7441734417344174,0.3347457627118644,0.2507936507936508,0.8035623101937702,0.7155907073661806
5,0.3796906941579111,0.8453389830508474,0.8366263163634466,0.3347457627118644,0.2507936507936508,0.7499260931495066,0.5904980914156728
6,0.29060849710148384,0.9211393596986818,0.9137290890431251,0.8283898305084746,0.8192145726227411,0.938798408987073,0.9070034016809015
7,0.21198076570999375,0.9717514124293786,0.9686299685216602,0.6652542372881356,0.3994910941475827,0.9806520823815027,0.9673634483322784
8,0.18553673429677717,0.9865819209039548,0.984928533215319,0.6652542372881356,0.3994910941475827,0.9785580549508631,0.9684875732493841
9,0.16966714896612473,0.9927024482109228,0.9917829877121074,0.6652542372881356,0.3994910941475827,0.9798838990566798,0.9709739615888124
10,0.16565576195716858,0.9943502824858758,0.993639569622856,0.6652542372881356,0.3994910941475827,0.9909721662321839,0.9864661158091531
11,0.15702707476198335,0.9971751412429378,0.996834234779846,0.6652542372881356,0.3994910941475827,0.9871984376539725,0.9825201705143605
12,0.15238394463354135,0.998587570621469,0.9984138075414839,0.6652542372881356,0.3994910941475827,0.9942464636691839,0.9908631613005626
13,0.14920065556205597,0.9992937853107344,0.9992067649060694,0.6652542372881356,0.3994910941475827,0.9967480985783009,0.9927543927454503
14,0.14495522909133,0.9990583804143126,0.9989429080777948,0.6652542372881356,0.3994910941475827,0.9960067904718393,0.9892315809450527
15,0.14303832948769105,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9929990056169207,0.9803266509002302
16,0.14363149235028555,0.9990583804143126,0.9989432770104292,0.6652542372881356,0.3994910941475827,0.9946406335384809,0.988188007813325
17,0.1424954361554144,0.9995291902071564,0.9994716385052146,0.6666666666666666,0.4040319013853419,0.9951602210934631,0.9910008944630464
18,0.1413130628299354,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9850058677560087,0.9710290725095774
19,0.1392550260782691,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9787999319161135,0.9640475227480875
20,0.13920425973032827,1.0,1.0,0.6652542372881356,0.3994910941475827,0.8704468900893153,0.76907938178892
21,0.13861190588011804,0.9997645951035782,0.9997356808293748,0.6652542372881356,0.3994910941475827,0.44325745563349367,0.326001317938459
22,0.1389185908880162,1.0,1.0,0.6652542372881356,0.3994910941475827,0.43159809006781513,0.29153667414532003
23,0.1397583340408663,0.9997645951035782,0.9997357731605119,0.8015536723163842,0.7244592484358283,0.9814538597292769,0.9716185788177716
24,0.13957563387808827,0.9995291902071564,0.9994716385052146,0.9350282485875706,0.9300995879120879,0.9998275506821827,0.9996644875846077
25,0.13975222330196654,0.9992937853107344,0.9992073194815356,0.6652542372881356,0.3994910941475827,0.018456556209519203,0.19109115172712102
26,0.14041264397276323,0.998587570621469,0.9984160187929974,0.6652542372881356,0.3994910941475827,0.05153547080903365,0.19367938157488462
27,0.1390670568256055,0.9992937853107344,0.9992075958873331,0.6652542372881356,0.3994910941475827,0.012185671925251058,0.19090858378881895
28,0.13999502217702273,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.07283632096177448,0.19683864998109643
29,0.14000890119152104,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.927903867343922,0.829581270321444
30,0.1415133255405839,0.998587570621469,0.9984160187929974,0.6652542372881356,0.3994910941475827,0.8820278696014405,0.7494621720179129
31,0.13888881477595721,1.0,1.0,0.6652542372881356,0.3994910941475827,0.014051259999820829,0.1912328972610046
32,0.13840129634754805,1.0,1.0,0.6652542372881356,0.3994910941475827,0.0021612154765424134,0.19042532265389167
33,0.13703997758710001,1.0,1.0,0.6652542372881356,0.3994910941475827,0.0012519372553235326,0.19037297327448896
34,0.13675547959440845,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.0004210450876580038,0.1903531698786813
35,0.13557292041132005,0.9997645951035782,0.9997357731605119,0.6694915254237288,0.41301020408163264,0.06926415652127174,0.24348972944650313
36,0.13605662467565016,0.9997645951035782,0.9997357731605119,0.6709039548022598,0.4174485742032312,0.18178957599863832,0.32969985989842476
37,0.1362797619876664,0.9995291902071564,0.9994712691804946,0.66454802259887,0.3992363173525668,0.002837575138631334,0.1904174467329486
38,0.14131550431925025,0.9964689265536724,0.9960462101975387,0.6652542372881356,0.3994910941475827,0.01613856862587008,0.19151941162273062
39,0.13993739293232252,0.998587570621469,0.9984154677403954,0.6652542372881356,0.3994910941475827,0.02200856423625108,0.1920770113340429
40,0.14247369451935907,0.9981167608286252,0.9978872903205271,0.6652542372881356,0.3994910941475827,0.015810467001711053,0.19078282648351375
41,0.13854281413465344,0.998587570621469,0.9984160187929974,0.6652542372881356,0.3994910941475827,0.9375778261531709,0.8420278648402907
42,0.13944034298036506,0.9990583804143126,0.9989429080777948,0.6652542372881356,0.3994910941475827,0.9622918290377777,0.9110726942017915
43,0.13748699712887996,1.0,1.0,0.6666666666666666,0.4040319013853419,0.9060061633834109,0.8289347286948638
44,0.14161361986858922,0.9978813559322034,0.9976252647678847,0.6652542372881356,0.3994910941475827,0.8584011932596951,0.7333879468832554
45,0.13606014264056462,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.04702043412436058,0.19456893740554693
46,0.13599551972808585,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.03233088768846246,0.19329992630943693
47,0.1351618033793462,1.0,1.0,0.3354519774011299,0.2519868614802336,0.9976696946079353,0.9956865940604487
48,0.14092969434184993,0.9959981167608286,0.9955190382238772,0.6652542372881356,0.3994910941475827,0.40322905748609206,0.32784584609955797
49,0.13565624035235402,1.0,1.0,0.6652542372881356,0.3994910941475827,0.0009921434778324238,0.19036059896654317
50,0.1362638516726916,0.9992937853107344,0.9992070424881245,0.7083333333333334,0.5241188221939221,0.8801365261092746,0.8868944538555892
51,0.1348214295961089,1.0,1.0,0.3347457627118644,0.2507936507936508,0.9933506230571456,0.9887575810063071
52,0.13494143251982113,1.0,1.0,0.3347457627118644,0.2507936507936508,0.9931311421071963,0.988605547371456
53,0.13502973217075154,0.9995291902071564,0.9994716385052146,0.91454802259887,0.9090885454941959,0.9998790615173748,0.9997594991644934
54,0.1333778760415237,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9178446970714971,0.9205270795033578
55,0.13349712624612725,0.9997645951035782,0.9997356808293748,0.6652542372881356,0.3994910941475827,0.9954961613229772,0.993685117146713
56,0.1338187949749485,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9956977254606861,0.9959121858021102
57,0.13425742796922135,0.9997645951035782,0.9997357731605119,0.6694915254237288,0.41301020408163264,0.7709402743063954,0.7281276538619285
58,0.13419761529750068,1.0,1.0,0.6949152542372882,0.6947179302910529,0.998293423634067,0.9971177502402992
59,0.13553966534115275,0.9990583804143126,0.9989436451602636,0.7507062146892656,0.6244610316187271,0.999648382559775,0.9993465104432702
60,0.1340421313619883,1.0,1.0,0.6659604519774012,0.4017658486479244,0.830425210746504,0.8334658081497008
61,0.13327713021675297,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9880920386644808,0.9759846108009862
62,0.13328420274001732,1.0,1.0,0.6652542372881356,0.3994910941475827,0.910055362949824,0.845374486540824
63,0.1335954794944343,1.0,1.0,0.6652542372881356,0.3994910941475827,0.8447687387460022,0.7627868203983059
64,0.13328235536084113,1.0,1.0,0.690677966101695,0.47627298981608146,0.6462638967274943,0.667080041610573
65,0.13269258008501625,1.0,1.0,0.980225988700565,0.9781126342566422,0.9997514042301593,0.9995106676654509
66,0.13269398761334392,1.0,1.0,0.6652542372881356,0.3994910941475827,0.915390093794512,0.9234852544039016
67,0.13307321683386175,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.998013473442805,0.9986172475646602
68,0.13356724645233872,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.9961904377973071,0.9965264186627887
69,0.1338615677900009,0.9997645951035782,0.9997356808293748,0.9258474576271186,0.9113272464748285,0.9998096338699418,0.9996339436036596
