epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5224810491005579,0.4166666666666667,0.4125874125874126,0.625,0.625
2,0.4825076336661975,0.5833333333333334,0.5804195804195804,0.90625,0.90625
3,0.47165992359320325,0.6666666666666666,0.5555555555555556,0.90625,0.90625
4,0.2970670039455096,0.4166666666666667,0.37777777777777777,0.5625,0.5625
5,0.24298692246278128,0.6666666666666666,0.5555555555555556,0.3125,0.3125
6,0.12432657554745674,0.6666666666666666,0.5555555555555556,0.34375,0.34375
7,0.09051018456617992,0.5,0.4375,0.53125,0.53125
8,0.10944637625167768,0.5833333333333334,0.4957983193277311,0.625,0.625
9,0.025460208300501108,0.5833333333333334,0.4957983193277311,0.625,0.625
10,0.04849804068605105,0.5,0.4375,0.65625,0.65625
11,0.38844589741590124,0.4166666666666667,0.37777777777777777,0.625,0.625
12,0.30817363675062853,0.6666666666666666,0.5555555555555556,0.53125,0.53125
13,0.24637712724506855,0.75,0.7333333333333334,0.71875,0.71875
14,0.14794611682494482,0.5833333333333334,0.5555555555555556,0.5625,0.5625
15,0.24453111241261163,0.5,0.4857142857142857,0.46875,0.46875
16,0.15494238585233688,0.5833333333333334,0.5804195804195804,0.59375,0.59375
17,0.22262048907577991,0.5833333333333334,0.4957983193277311,0.6875,0.6875
18,0.08110113255679607,0.75,0.6210526315789473,0.5625,0.5625
19,0.11016256020714839,0.5833333333333334,0.4957983193277311,0.625,0.625
20,0.03627823448429505,0.75,0.7333333333333334,0.6875,0.6875
21,0.27854312816634774,0.75,0.6210526315789473,0.625,0.625
22,0.20214405353181064,0.6666666666666666,0.4,0.8125,0.8125
23,0.09987457903722922,0.6666666666666666,0.4,0.84375,0.84375
24,0.05879126846169432,0.75,0.6210526315789473,0.84375,0.84375
25,0.1167195759092768,0.75,0.6210526315789473,0.75,0.75
26,0.08990622649434954,0.6666666666666666,0.6571428571428571,0.71875,0.71875
27,0.026083969045430422,0.5833333333333334,0.5555555555555556,0.6875,0.6875
28,0.010760862884732584,0.5833333333333334,0.4957983193277311,0.65625,0.65625
29,0.022402767383027822,0.75,0.6210526315789473,0.625,0.625
30,0.00894200949308773,0.75,0.6210526315789473,0.71875,0.71875
31,0.002497577923350036,0.75,0.6210526315789473,0.71875,0.71875
32,0.012870510263989368,0.5,0.4375,0.71875,0.71875
