epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6725387573242188,0.0002,0.3333333333333333,0.25,0.96875,0.96875
2,0.5506322234869003,0.0003,0.4166666666666667,0.37777777777777777,0.90625,0.90625
3,0.4247395743926366,0.0004,0.5,0.5,0.4375,0.4375
4,0.2422012041012446,0.0005,0.3333333333333333,0.3142857142857143,0.375,0.375
5,0.27294202397267026,0.0006,0.3333333333333333,0.3142857142857143,0.46875,0.46875
6,0.1707042803366979,0.0007,0.4166666666666667,0.29411764705882354,0.34375,0.34375
7,0.0975760327031215,0.0008,0.4166666666666667,0.29411764705882354,0.3125,0.3125
8,0.1338095354537169,0.0009000000000000001,0.4166666666666667,0.29411764705882354,0.34375,0.34375
9,0.15296655676017204,0.001,0.4166666666666667,0.4125874125874126,0.5,0.5
10,0.12067619400719802,0.0009997981354499536,0.5,0.5,0.5,0.5
11,0.06778022429595391,0.000999192706443437,0.3333333333333333,0.3142857142857143,0.34375,0.34375
12,0.4721211480597655,0.0009981842067770322,0.5,0.4857142857142857,0.375,0.375
13,0.26937110101183254,0.0009967734589975323,0.5,0.4375,0.28125,0.28125
14,0.15230698821445307,0.0009949616137310618,0.5833333333333334,0.3684210526315789,0.3125,0.3125
15,0.055697084714969,0.000992750148744608,0.5,0.3333333333333333,0.40625,0.40625
16,0.04330029835303625,0.0009901408677407348,0.5833333333333334,0.3684210526315789,0.5,0.5
17,0.1166030007104079,0.0009871358988864552,0.6666666666666666,0.5555555555555556,0.3125,0.3125
18,0.1578893818271657,0.0009837376930774688,0.5833333333333334,0.4957983193277311,0.28125,0.28125
19,0.0833271627003948,0.0009799490219391763,0.5833333333333334,0.4957983193277311,0.40625,0.40625
20,0.14740751466403404,0.0009757729755661011,0.5833333333333334,0.5555555555555556,0.5,0.5
21,0.12330670887604356,0.0009712129600015647,0.5,0.3333333333333333,0.375,0.375
22,0.008368326971928278,0.0009662726944596689,0.5,0.3333333333333333,0.34375,0.34375
23,0.1329304639560481,0.0009609562082918508,0.6666666666666666,0.4,0.3125,0.3125
24,0.026329989545047283,0.0009552678377004867,0.5833333333333334,0.3684210526315789,0.34375,0.34375
25,0.2030110896254579,0.0009492122222022224,0.4166666666666667,0.37777777777777777,0.34375,0.34375
26,0.019447923405095935,0.0009427943008439181,0.4166666666666667,0.37777777777777777,0.28125,0.28125
27,0.121307811466977,0.0009360193081742898,0.4166666666666667,0.37777777777777777,0.40625,0.40625
28,0.3238241986061136,0.0009288927699745367,0.5,0.3333333333333333,0.40625,0.40625
29,0.08143654279410839,0.0009214204987514347,0.5,0.4375,0.4375,0.4375
30,0.06178420859699448,0.0009136085889965731,0.5,0.3333333333333333,0.46875,0.46875
31,0.07630957632015149,0.000905463412215599,0.5,0.4375,0.40625,0.40625
