epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6957931220531464,0.0002,0.6666666666666666,0.4,0.46875,0.46875
2,0.6122538844744364,0.0003,0.6666666666666666,0.4,0.8125,0.8125
3,0.44996296366055805,0.0004,0.75,0.6210526315789473,0.8125,0.8125
4,0.323035329580307,0.0005,0.75,0.6210526315789473,0.5625,0.5625
5,0.24098020295302072,0.0006,0.6666666666666666,0.5555555555555556,0.5,0.5
6,0.0998970481256644,0.0007,0.75,0.6210526315789473,0.53125,0.53125
7,0.11230918951332569,0.0008,0.6666666666666666,0.5555555555555556,0.5,0.5
8,0.09961193427443504,0.0009000000000000001,0.75,0.6974789915966386,0.71875,0.71875
9,0.41935561737045646,0.001,0.75,0.6210526315789473,0.625,0.625
10,0.1051009598498543,0.0009997981354499536,0.4166666666666667,0.29411764705882354,0.28125,0.28125
11,0.38257580002148944,0.000999192706443437,0.75,0.7333333333333334,0.75,0.75
12,0.35906906177600223,0.0009981842067770322,0.75,0.6974789915966386,0.625,0.625
13,0.12486246104041736,0.0009967734589975323,0.6666666666666666,0.625,0.46875,0.46875
14,0.09087835997343063,0.0009949616137310618,0.6666666666666666,0.625,0.5,0.5
15,0.11309073523928721,0.000992750148744608,0.75,0.7333333333333334,0.71875,0.71875
16,0.05276746644328038,0.0009901408677407348,0.8333333333333334,0.8125,0.78125,0.78125
17,0.02146116162960728,0.0009871358988864552,0.8333333333333334,0.8125,0.75,0.75
18,0.05688353286435207,0.0009837376930774688,0.75,0.6210526315789473,0.71875,0.71875
19,0.009479829808697104,0.0009799490219391763,0.6666666666666666,0.4,0.53125,0.53125
20,0.010862515113937357,0.0009757729755661011,0.6666666666666666,0.4,0.5,0.5
21,0.008395828384285172,0.0009712129600015647,0.75,0.6974789915966386,0.59375,0.59375
22,0.18409246186881015,0.0009662726944596689,0.8333333333333334,0.7777777777777777,0.625,0.625
23,0.14430414939609668,0.0009609562082918508,0.8333333333333334,0.8125,0.71875,0.71875
24,0.03179881349205971,0.0009552678377004867,0.75,0.6974789915966386,0.625,0.625
25,0.1296960663360854,0.0009492122222022224,0.6666666666666666,0.6571428571428571,0.625,0.625
26,0.07791516821210583,0.0009427943008439181,0.6666666666666666,0.6666666666666666,0.75,0.75
27,0.06719113312040766,0.0009360193081742898,0.6666666666666666,0.6571428571428571,0.75,0.75
28,0.06864644959568977,0.0009288927699745367,0.6666666666666666,0.4,0.65625,0.65625
29,0.019725011273597676,0.0009214204987514347,0.6666666666666666,0.4,0.46875,0.46875
30,0.19306658293741444,0.0009136085889965731,0.6666666666666666,0.4,0.5,0.5
31,0.019968092751999695,0.000905463412215599,0.5833333333333334,0.5804195804195804,0.5625,0.5625
32,0.07400646495322387,0.0008969916117315263,0.5833333333333334,0.5804195804195804,0.53125,0.53125
