accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.997034,0.003640,0.996685,0.004056,0.999981,0.000038,0.999990,0.000020,0.776000,0.356236,0.996529,0.004916
