epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7422361771265665,0.5833333333333334,0.5804195804195804,0.8125,0.5804195804195804
2,0.23349216828743616,0.75,0.7482517482517483,0.9375,0.7482517482517483
3,0.09388877327243488,0.5833333333333334,0.5804195804195804,0.9375,0.5804195804195804
4,0.1820429424600055,0.75,0.7482517482517483,0.90625,0.7482517482517483
5,0.16377476269068816,0.9166666666666666,0.8991596638655461,0.90625,0.8991596638655461
6,0.06228018753851453,0.9166666666666666,0.8991596638655461,0.84375,0.8991596638655461
7,0.1834658932251235,0.9166666666666666,0.8991596638655461,0.84375,0.8991596638655461
8,0.021778820160155494,0.8333333333333334,0.8125,0.78125,0.8125
9,0.1023578147481506,0.75,0.7333333333333334,0.875,0.7333333333333334
10,0.21290550016177198,0.6666666666666666,0.6666666666666666,0.90625,0.6666666666666666
11,0.06301066217323144,0.8333333333333334,0.8125,0.9375,0.8125
12,0.0442860935193797,0.8333333333333334,0.8125,0.9375,0.8125
13,0.024591198656708002,0.75,0.7333333333333334,0.9375,0.7333333333333334
14,0.06187865976244211,0.75,0.7482517482517483,0.96875,0.7482517482517483
15,0.07819742150604725,0.8333333333333334,0.8125,0.9375,0.8125
16,0.04705089365597814,0.75,0.7333333333333334,0.78125,0.7333333333333334
17,0.07400640259341647,0.8333333333333334,0.8125,0.78125,0.8125
18,0.057619076843063034,0.6666666666666666,0.6571428571428571,0.875,0.6571428571428571
19,0.23928418150171638,0.8333333333333334,0.8125,0.9375,0.8125
20,0.10249819342667858,0.8333333333333334,0.8125,0.90625,0.8125
21,0.044268855514625706,0.75,0.7333333333333334,0.75,0.7333333333333334
22,0.061440658988431096,0.6666666666666666,0.625,0.78125,0.625
23,0.018948031434168417,0.75,0.7333333333333334,0.8125,0.7333333333333334
24,0.0660412108215193,0.6666666666666666,0.625,0.84375,0.625
25,0.0063992383268972235,0.8333333333333334,0.8125,0.90625,0.8125
26,0.007884122411875675,0.75,0.7333333333333334,0.90625,0.7333333333333334
27,0.07200272264890373,0.75,0.6974789915966386,0.8125,0.6974789915966386
28,0.23952452830659846,0.75,0.6974789915966386,0.8125,0.6974789915966386
29,0.018428198449934523,0.9166666666666666,0.8991596638655461,0.96875,0.8991596638655461
30,0.03578778030350804,0.8333333333333334,0.8125,0.90625,0.8125
31,0.036628222170596324,0.8333333333333334,0.8125,0.90625,0.8125
32,0.05655674930797735,0.75,0.7333333333333334,0.875,0.7333333333333334
33,0.0009820107952691615,0.6666666666666666,0.6571428571428571,0.75,0.6571428571428571
34,0.13631689045966291,0.6666666666666666,0.6571428571428571,0.78125,0.6571428571428571
35,0.02741369034629315,0.6666666666666666,0.6571428571428571,0.8125,0.6571428571428571
36,0.04833523560470591,0.75,0.6974789915966386,0.84375,0.6974789915966386
37,0.013185702574749788,0.75,0.6974789915966386,0.84375,0.6974789915966386
38,0.001257643656572327,0.75,0.6974789915966386,0.84375,0.6974789915966386
39,0.044701247553651534,0.75,0.6974789915966386,0.84375,0.6974789915966386
40,0.016429179454765592,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
41,0.06792427838081494,0.75,0.7333333333333334,0.875,0.7333333333333334
42,0.08193132247591468,0.5833333333333334,0.5555555555555556,0.78125,0.5555555555555556
43,0.0011140118998203736,0.5833333333333334,0.5555555555555556,0.8125,0.5555555555555556
44,0.6758085357675251,0.6666666666666666,0.625,0.8125,0.625
45,0.41967439326496486,0.6666666666666666,0.5555555555555556,0.875,0.5555555555555556
