epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7476983219385147,0.5833333333333334,0.4957983193277311,0.59375,0.4957983193277311
2,0.3544655094544093,0.5,0.5,0.65625,0.5
3,0.2248179924984773,0.4166666666666667,0.4125874125874126,0.6875,0.4125874125874126
4,0.13584060066690049,0.5,0.4857142857142857,0.71875,0.4857142857142857
5,0.12889123552789292,0.75,0.7333333333333334,0.75,0.7333333333333334
6,0.1573267641166846,0.6666666666666666,0.5555555555555556,0.6875,0.5555555555555556
7,0.05575424463798603,0.75,0.6974789915966386,0.75,0.6974789915966386
8,0.1883805156685412,0.75,0.6974789915966386,0.71875,0.6974789915966386
9,0.01770106004551053,0.75,0.6974789915966386,0.71875,0.6974789915966386
10,0.14044980332255363,0.6666666666666666,0.625,0.625,0.625
11,0.10766573490885396,0.5833333333333334,0.5804195804195804,0.75,0.5804195804195804
12,0.08035988492580752,0.6666666666666666,0.6666666666666666,0.78125,0.6666666666666666
13,0.015666138846427202,0.75,0.7482517482517483,0.78125,0.7482517482517483
14,0.036624745232984424,0.6666666666666666,0.6571428571428571,0.78125,0.6571428571428571
15,0.04050139834483465,0.6666666666666666,0.625,0.8125,0.625
16,0.07837592872480552,0.6666666666666666,0.5555555555555556,0.6875,0.5555555555555556
17,0.019233135099057108,0.75,0.6974789915966386,0.78125,0.6974789915966386
18,0.06251094598943989,0.9166666666666666,0.8991596638655461,0.84375,0.8991596638655461
19,0.11245441157370806,0.75,0.7482517482517483,0.90625,0.7482517482517483
20,0.01430205589470764,0.5833333333333334,0.5804195804195804,0.875,0.5804195804195804
21,0.29559536402424175,0.6666666666666666,0.6666666666666666,0.90625,0.6666666666666666
22,0.07128555242282648,0.75,0.7482517482517483,0.875,0.7482517482517483
23,0.005282882086855049,0.75,0.7482517482517483,1.0,0.7482517482517483
24,0.0007779313552115733,0.75,0.7482517482517483,0.9375,0.7482517482517483
25,0.09568846513866447,0.6666666666666666,0.6666666666666666,0.90625,0.6666666666666666
26,0.010122883521641294,0.5,0.4857142857142857,0.625,0.4857142857142857
27,0.34024930342760246,0.5833333333333334,0.5804195804195804,0.8125,0.5804195804195804
28,0.22474318727230033,0.75,0.7333333333333334,0.8125,0.7333333333333334
29,0.027579175153126318,0.75,0.7333333333333334,0.78125,0.7333333333333334
30,0.09559530466018866,0.75,0.7333333333333334,0.8125,0.7333333333333334
31,0.3191307969391346,0.8333333333333334,0.7777777777777777,0.6875,0.7777777777777777
32,0.13639176993941268,0.5833333333333334,0.5555555555555556,0.75,0.5555555555555556
33,0.011795531880731383,0.6666666666666666,0.6666666666666666,0.8125,0.6666666666666666
34,0.008531718708885213,0.6666666666666666,0.6666666666666666,0.8125,0.6666666666666666
35,0.020035681159545977,0.6666666666666666,0.6666666666666666,0.8125,0.6666666666666666
36,0.06717308016959578,0.75,0.7333333333333334,0.8125,0.7333333333333334
37,0.21412302817528447,0.5833333333333334,0.5804195804195804,0.8125,0.5804195804195804
38,0.14685077687803036,0.5,0.4857142857142857,0.84375,0.4857142857142857
39,0.08881586440838873,0.5,0.4857142857142857,0.84375,0.4857142857142857
40,0.1282853497347484,0.5,0.4857142857142857,0.78125,0.4857142857142857
41,0.017572989454492927,0.5833333333333334,0.5804195804195804,0.8125,0.5804195804195804
42,0.026931517912695806,0.6666666666666666,0.6666666666666666,0.8125,0.6666666666666666
43,0.008798485427784422,0.75,0.7482517482517483,0.8125,0.7482517482517483
44,0.005375134952676793,0.75,0.7482517482517483,0.8125,0.7482517482517483
45,0.12917053326964378,0.75,0.7333333333333334,0.84375,0.7333333333333334
46,0.09405555374299486,0.6666666666666666,0.6571428571428571,0.84375,0.6571428571428571
47,0.0038972194112526872,0.6666666666666666,0.6571428571428571,0.8125,0.6571428571428571
48,0.05172185813232014,0.8333333333333334,0.8125,0.875,0.8125
49,0.009957401605788618,0.75,0.6974789915966386,0.90625,0.6974789915966386
50,0.03073763280796508,0.75,0.6974789915966386,0.875,0.6974789915966386
51,0.18562435521744192,0.75,0.6974789915966386,0.8125,0.6974789915966386
52,0.09130659051394711,0.75,0.6974789915966386,0.8125,0.6974789915966386
53,0.010750126016015807,0.6666666666666666,0.625,0.875,0.625
54,0.01560252132670333,0.6666666666666666,0.625,0.84375,0.625
55,0.005720807220010708,0.6666666666666666,0.625,0.84375,0.625
56,0.0087498949530224,0.6666666666666666,0.625,0.84375,0.625
57,0.0750105475502399,0.6666666666666666,0.625,0.84375,0.625
58,0.0033060184020238617,0.75,0.6974789915966386,0.84375,0.6974789915966386
