epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.73976930975914,0.5833333333333334,0.5555555555555556,0.6875,0.5555555555555556
2,0.3283814812699954,0.75,0.7333333333333334,0.8125,0.7333333333333334
3,0.11672682501375675,0.75,0.6210526315789473,0.6875,0.6210526315789473
4,0.08828816656023264,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
5,0.05478833460559448,0.5833333333333334,0.5555555555555556,0.6875,0.5555555555555556
6,0.06203664420172572,0.75,0.6974789915966386,0.875,0.6974789915966386
7,0.008307557359027365,0.8333333333333334,0.7777777777777777,0.84375,0.7777777777777777
8,0.026633542419100802,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
9,0.13713001859529564,0.75,0.7482517482517483,0.6875,0.7482517482517483
10,0.29354085664575297,0.75,0.7333333333333334,0.9375,0.7333333333333334
11,0.09577684414883454,0.6666666666666666,0.4,0.84375,0.4
12,0.15991736172387996,0.75,0.6210526315789473,0.6875,0.6210526315789473
13,0.024229172461976606,0.75,0.6210526315789473,0.625,0.6210526315789473
14,0.24276558763813227,0.75,0.6210526315789473,0.65625,0.6210526315789473
15,0.07903318165335804,0.75,0.6974789915966386,0.71875,0.6974789915966386
16,0.21283276468360177,0.75,0.6974789915966386,0.8125,0.6974789915966386
17,0.04201240216692289,0.75,0.6974789915966386,0.71875,0.6974789915966386
18,0.016098057230313618,0.75,0.6974789915966386,0.6875,0.6974789915966386
19,0.07122448998658608,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
20,0.05903562305805584,0.8333333333333334,0.7777777777777777,0.71875,0.7777777777777777
21,0.0068943718215450644,0.8333333333333334,0.7777777777777777,0.6875,0.7777777777777777
22,0.024903602607082576,0.8333333333333334,0.7777777777777777,0.78125,0.7777777777777777
23,0.01118944986956194,0.75,0.6974789915966386,0.75,0.6974789915966386
24,0.026136215892620385,0.8333333333333334,0.7777777777777777,0.78125,0.7777777777777777
25,0.011424290530461198,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
26,0.0013776955699237685,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
27,0.020914337394060567,0.8333333333333334,0.7777777777777777,0.71875,0.7777777777777777
28,0.3699270576665488,0.8333333333333334,0.7777777777777777,0.59375,0.7777777777777777
29,0.0479871837887913,0.8333333333333334,0.7777777777777777,0.6875,0.7777777777777777
30,0.12524899747222662,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
