accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.626667,0.099778,0.586378,0.072372,0.696148,0.048137,0.282000,0.310187,0.861548,0.126341
