accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.634040,0.265893,0.607901,0.291917,0.999965,0.000038,0.999983,0.000019,0.670000,0.452548,0.608573,0.293230
