epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc
1,0.7634618695076673,0.5160411622276029,0.5022997141313508,0.6652542372881356,0.3994910941475827,0.5243108746091896,0.35140855920006914
2,0.6915057064834577,0.5850484261501211,0.5660683776649629,0.3347457627118644,0.2507936507936508,0.5286881757997617,0.3602913009725876
3,0.574867535589971,0.7082324455205811,0.6940232895578181,0.3347457627118644,0.2507936507936508,0.8437071676207369,0.7364315127929832
4,0.3813954022404068,0.8550242130750605,0.8439273963031502,0.7542372881355932,0.647965525814204,0.8503005545253388,0.7516529791103989
5,0.2632991037270636,0.9376513317191283,0.9315829258878023,0.3347457627118644,0.2507936507936508,0.5,0.3347457627118644
6,0.20784921074606316,0.9763922518159807,0.9734493143504255,0.6652542372881356,0.3994910941475827,0.6852083277343295,0.5814579514991166
7,0.1827771076639397,0.9854721549636803,0.9836685129935581,0.8771186440677966,0.8626205493750614,0.9337548263412974,0.9147719146670201
8,0.16504510169167785,0.9945520581113801,0.9938894478309759,0.6652542372881356,0.3994910941475827,0.7567501590117085,0.6896384822239714
9,0.15783909922939235,0.9957627118644068,0.9952344923193072,0.6652542372881356,0.3994910941475827,0.6643621166921981,0.557858979253647
10,0.15058779958229665,0.99909200968523,0.9989808901480393,0.6652542372881356,0.3994910941475827,0.7286476390120671,0.6441072973749263
11,0.14727780811001545,0.9993946731234867,0.9993201352321808,0.6652542372881356,0.3994910941475827,0.9019592034185276,0.8725538783117175
12,0.14553580719968598,1.0,1.0,0.6652542372881356,0.3994910941475827,0.8676910604065323,0.8328316698517906
13,0.14321763600621903,0.9996973365617433,0.9996602967160131,0.6652542372881356,0.3994910941475827,0.7422823331272901,0.6690973748654521
14,0.14155684808408955,1.0,1.0,0.6652542372881356,0.3994910941475827,0.68802798606072,0.5931086820195001
15,0.14034018663748124,0.9996973365617433,0.9996602967160131,0.6652542372881356,0.3994910941475827,0.6935530830354664,0.6002498864597724
16,0.13934642163085015,1.0,1.0,0.6652542372881356,0.3994910941475827,0.7617063971978105,0.6983033904654923
17,0.13789989894873872,1.0,1.0,0.6652542372881356,0.3994910941475827,0.8407172995780591,0.7990547121610048
18,0.13764145342547437,1.0,1.0,0.6652542372881356,0.3994910941475827,0.8542982432565598,0.8182991081674434
19,0.13685249910660574,1.0,1.0,0.6652542372881356,0.3994910941475827,0.812321391777975,0.7669480548312657
