epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.7559555053710938,0.7,0.4117647058823529,0.47619047619047616
2,0.6803849697113037,0.7,0.4117647058823529,0.5238095238095237
3,0.7619175314903259,0.3,0.23076923076923078,0.5238095238095237
4,0.7641785860061645,0.7,0.4117647058823529,0.38095238095238093
5,0.7279975056648255,0.7,0.4117647058823529,0.23809523809523814
6,0.6969038128852845,0.7,0.4117647058823529,0.2857142857142857
7,0.6948358058929444,0.7,0.4117647058823529,0.5238095238095238
8,0.7386901378631592,0.7,0.4117647058823529,0.5714285714285714
9,0.767360508441925,0.3,0.23076923076923078,0.5238095238095238
10,0.799466609954834,0.3,0.23076923076923078,0.6666666666666666
11,0.676038134098053,0.3,0.23076923076923078,0.7142857142857142
12,0.714122200012207,0.7,0.4117647058823529,0.6666666666666666
13,0.7518096446990967,0.3,0.23076923076923078,0.5238095238095238
