epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5848804910977682,0.5833333333333334,0.5804195804195804,0.53125,0.5804195804195804
2,0.3148660312096278,0.6666666666666666,0.5555555555555556,0.78125,0.5555555555555556
3,0.15855706234773,0.5833333333333334,0.4957983193277311,0.6875,0.4957983193277311
4,0.495695802072684,0.75,0.7333333333333334,0.6875,0.7333333333333334
5,0.060616440450151764,0.75,0.7333333333333334,0.6875,0.7333333333333334
6,0.2692452557384968,0.75,0.7333333333333334,0.78125,0.7333333333333334
7,0.1181446664656202,0.9166666666666666,0.8991596638655461,0.96875,0.8991596638655461
8,0.046635174502929054,0.9166666666666666,0.9111111111111111,0.96875,0.9111111111111111
9,0.4084900338202715,0.75,0.7333333333333334,0.90625,0.7333333333333334
10,0.09333853982388973,0.6666666666666666,0.6571428571428571,0.8125,0.6571428571428571
11,0.04388555015126864,0.6666666666666666,0.6666666666666666,0.84375,0.6666666666666666
12,0.02922981387625138,0.75,0.7482517482517483,0.8125,0.7482517482517483
13,0.05788841921215256,0.5833333333333334,0.5555555555555556,0.6875,0.5555555555555556
14,0.04699233857293924,0.6666666666666666,0.5555555555555556,0.6875,0.5555555555555556
15,0.01909306940312187,0.6666666666666666,0.5555555555555556,0.71875,0.5555555555555556
16,0.021500867092981935,0.6666666666666666,0.5555555555555556,0.78125,0.5555555555555556
17,0.24136826178679863,0.75,0.7333333333333334,0.78125,0.7333333333333334
18,0.14936761639546603,0.6666666666666666,0.6666666666666666,0.8125,0.6666666666666666
19,0.017749825182060402,0.5833333333333334,0.5804195804195804,0.6875,0.5804195804195804
20,0.22225429373793304,0.5,0.4857142857142857,0.65625,0.4857142857142857
21,0.1375909730171164,0.5,0.5,0.5625,0.5
22,0.18370295067628226,0.75,0.7333333333333334,0.5625,0.7333333333333334
23,0.43639040148506564,0.6666666666666666,0.625,0.5625,0.625
24,0.11201758372286956,0.5,0.5,0.5,0.5
25,0.2540109095474084,0.5833333333333334,0.5804195804195804,0.59375,0.5804195804195804
26,0.08070626296103,0.5833333333333334,0.5804195804195804,0.59375,0.5804195804195804
27,0.03834688399607936,0.6666666666666666,0.6571428571428571,0.65625,0.6571428571428571
28,0.06922980723902583,0.5833333333333334,0.5555555555555556,0.625,0.5555555555555556
29,0.04526317220491668,0.5,0.4857142857142857,0.65625,0.4857142857142857
30,0.07936475325065355,0.5,0.4857142857142857,0.625,0.4857142857142857
31,0.010575783749421438,0.5,0.5,0.5625,0.5
32,0.012764209609789154,0.5833333333333334,0.5555555555555556,0.625,0.5555555555555556
33,0.17697051796130836,0.5,0.4375,0.625,0.4375
34,0.014082515922685465,0.6666666666666666,0.5555555555555556,0.65625,0.5555555555555556
35,0.09823471105967958,0.6666666666666666,0.5555555555555556,0.65625,0.5555555555555556
36,0.011584800629255673,0.6666666666666666,0.5555555555555556,0.65625,0.5555555555555556
37,0.028912085263679426,0.6666666666666666,0.5555555555555556,0.65625,0.5555555555555556
38,0.03187137795612216,0.75,0.6210526315789473,0.71875,0.6210526315789473
