epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6762095093727112,5.9999999999999995e-05,0.6666666666666666,0.4,0.25,0.25
2,0.6150108873844147,8.999999999999999e-05,0.6666666666666666,0.4,0.40625,0.40625
3,0.5064969013134638,0.00011999999999999999,0.6666666666666666,0.5555555555555556,0.5,0.5
4,0.40384867787361145,0.00015,0.5,0.4375,0.5625,0.5625
5,0.31044019013643265,0.00017999999999999998,0.5833333333333334,0.5804195804195804,0.65625,0.65625
6,0.2150119145711263,0.00020999999999999998,0.4166666666666667,0.4125874125874126,0.625,0.625
7,0.1210555595656236,0.00023999999999999998,0.4166666666666667,0.4125874125874126,0.4375,0.4375
8,0.04856483576198419,0.00027,0.4166666666666667,0.4125874125874126,0.5,0.5
9,0.06123153275499741,0.0003,0.4166666666666667,0.4125874125874126,0.59375,0.59375
10,0.09411609452217817,0.00029994086796008743,0.4166666666666667,0.4125874125874126,0.625,0.625
11,0.08113034162670374,0.00029976352006928965,0.4166666666666667,0.4125874125874126,0.65625,0.65625
12,0.04809507789711157,0.0002994681009750902,0.4166666666666667,0.4125874125874126,0.625,0.625
13,0.034272732213139534,0.0002990548516255397,0.5833333333333334,0.5804195804195804,0.65625,0.65625
14,0.052101771968106426,0.00029852410907273526,0.5833333333333334,0.5804195804195804,0.6875,0.6875
15,0.038574038073420525,0.00029787630619791547,0.6666666666666666,0.6571428571428571,0.625,0.625
16,0.01664200487236182,0.000297111971358397,0.5,0.5,0.59375,0.59375
17,0.356180048858126,0.0002962317279566383,0.6666666666666666,0.6571428571428571,0.65625,0.65625
18,0.028178743241975706,0.0002952362939317838,0.8333333333333334,0.8125,0.6875,0.6875
19,0.11467281449586153,0.0002941264811741021,0.75,0.6974789915966386,0.6875,0.6875
20,0.0538958664983511,0.00029290319486279724,0.75,0.6210526315789473,0.40625,0.40625
21,0.1481643917504698,0.00029156743272773104,0.6666666666666666,0.5555555555555556,0.625,0.625
22,0.0496095420482258,0.00029012028423566056,0.5833333333333334,0.4957983193277311,0.5625,0.5625
23,0.01129989962403973,0.00028856292970165325,0.5833333333333334,0.4957983193277311,0.5,0.5
