epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6089450915654501,0.0002,0.3333333333333333,0.25,0.75,0.75
2,0.5592747976382574,0.0003,0.4166666666666667,0.37777777777777777,0.65625,0.65625
3,0.39084071417649585,0.0004,0.5833333333333334,0.5804195804195804,0.6875,0.6875
4,0.27380957702795666,0.0005,0.6666666666666666,0.6571428571428571,0.78125,0.78125
5,0.167084368566672,0.0006,0.5833333333333334,0.5804195804195804,0.875,0.875
6,0.07578627889355023,0.0007,0.5833333333333334,0.5804195804195804,0.9375,0.9375
7,0.04429774700353543,0.0008,0.9166666666666666,0.9111111111111111,0.96875,0.96875
8,0.03914299653843045,0.0009000000000000001,0.6666666666666666,0.625,0.65625,0.65625
9,0.12597550870850682,0.001,0.5,0.5,0.625,0.625
10,0.3028782499022782,0.0009997981354499536,0.6666666666666666,0.4,0.6875,0.6875
11,0.46383343838776153,0.000999192706443437,0.6666666666666666,0.5555555555555556,0.8125,0.8125
12,0.1948630871872107,0.0009981842067770322,0.5833333333333334,0.5804195804195804,0.71875,0.71875
13,0.4161244754989942,0.0009967734589975323,0.5,0.4857142857142857,0.65625,0.65625
14,0.09837609591583411,0.0009949616137310618,0.5,0.4857142857142857,0.53125,0.53125
15,0.29344212636351585,0.000992750148744608,0.5833333333333334,0.5555555555555556,0.59375,0.59375
16,0.09271088366707166,0.0009901408677407348,0.6666666666666666,0.625,0.65625,0.65625
17,0.0882853784908851,0.0009871358988864552,0.5833333333333334,0.5555555555555556,0.65625,0.65625
18,0.10220131340126197,0.0009837376930774688,0.5833333333333334,0.5555555555555556,0.65625,0.65625
19,0.06479984413211544,0.0009799490219391763,0.6666666666666666,0.5555555555555556,0.71875,0.71875
20,0.1746641293478509,0.0009757729755661011,0.6666666666666666,0.5555555555555556,0.84375,0.84375
21,0.3131670570001006,0.0009712129600015647,0.5833333333333334,0.5555555555555556,0.65625,0.65625
22,0.4107128484174609,0.0009662726944596689,0.75,0.6974789915966386,0.6875,0.6875
23,0.09476740534106891,0.0009609562082918508,0.75,0.6974789915966386,0.71875,0.71875
24,0.18786358709136644,0.0009552678377004867,0.5833333333333334,0.5555555555555556,0.65625,0.65625
25,0.06086958013474941,0.0009492122222022224,0.6666666666666666,0.625,0.6875,0.6875
26,0.04366173408925533,0.0009427943008439181,0.6666666666666666,0.625,0.78125,0.78125
27,0.03301781369373202,0.0009360193081742898,0.6666666666666666,0.5555555555555556,0.84375,0.84375
28,0.035133778428037964,0.0009288927699745367,0.6666666666666666,0.5555555555555556,0.8125,0.8125
29,0.014714442659169436,0.0009214204987514347,0.6666666666666666,0.5555555555555556,0.75,0.75
30,0.007876591213668386,0.0009136085889965731,0.6666666666666666,0.5555555555555556,0.6875,0.6875
31,0.010640400423047444,0.000905463412215599,0.6666666666666666,0.5555555555555556,0.71875,0.71875
32,0.010891142728117606,0.0008969916117315263,0.5833333333333334,0.4957983193277311,0.71875,0.71875
33,0.004754858052668472,0.0008882000972663459,0.5,0.4375,0.71875,0.71875
34,0.004450348108851661,0.0008790960393053579,0.5,0.4375,0.71875,0.71875
35,0.00529589201323688,0.0008696868632488205,0.5,0.4375,0.71875,0.71875
36,0.01945459214039147,0.0008599802433556869,0.75,0.6974789915966386,0.8125,0.8125
37,0.10756968567147851,0.0008499840964843702,0.6666666666666666,0.625,0.84375,0.84375
