epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6639920572439829,0.0002,0.3333333333333333,0.25,0.59375,0.59375
2,0.5508814652760824,0.0003,0.6666666666666666,0.625,0.84375,0.84375
3,0.38348574936389923,0.0004,0.75,0.6974789915966386,0.90625,0.90625
4,0.2661948775251706,0.0005,1.0,1.0,1.0,1.0
5,0.2498356563349565,0.0006,0.8333333333333334,0.8125,0.96875,0.96875
6,0.08946806192398071,0.0007,0.75,0.6974789915966386,0.71875,0.71875
7,0.11455784986416499,0.0008,0.8333333333333334,0.8125,0.90625,0.90625
8,0.2621222644423445,0.0009000000000000001,0.5833333333333334,0.3684210526315789,0.78125,0.78125
9,0.44591180390367907,0.001,0.6666666666666666,0.4,0.875,0.875
10,0.4443736995259921,0.0009997981354499536,0.6666666666666666,0.4,0.96875,0.96875
11,0.18315117557843527,0.000999192706443437,0.6666666666666666,0.4,0.375,0.375
12,0.1273554606984059,0.0009981842067770322,0.6666666666666666,0.4,0.875,0.875
13,0.04661599174141884,0.0009967734589975323,0.6666666666666666,0.4,0.9375,0.9375
14,0.24578904919326305,0.0009949616137310618,0.6666666666666666,0.6571428571428571,0.90625,0.90625
15,0.3421079199761152,0.000992750148744608,0.8333333333333334,0.7777777777777777,0.71875,0.71875
16,0.16419376929601034,0.0009901408677407348,0.6666666666666666,0.5555555555555556,0.84375,0.84375
17,0.12850359765191874,0.0009871358988864552,0.8333333333333334,0.7777777777777777,0.9375,0.9375
18,0.05091583107908567,0.0009837376930774688,0.75,0.6210526315789473,0.9375,0.9375
19,0.019917360196510952,0.0009799490219391763,0.75,0.6210526315789473,0.875,0.875
20,0.06197300452428559,0.0009757729755661011,0.75,0.6210526315789473,0.84375,0.84375
21,0.5142152328044176,0.0009712129600015647,0.8333333333333334,0.7777777777777777,0.84375,0.84375
22,0.01136465665573875,0.0009662726944596689,0.6666666666666666,0.5555555555555556,0.875,0.875
23,0.21882867813110352,0.0009609562082918508,0.6666666666666666,0.5555555555555556,0.78125,0.78125
24,0.0950573356822133,0.0009552678377004867,0.6666666666666666,0.5555555555555556,0.90625,0.90625
25,0.08843891167392333,0.0009492122222022224,0.8333333333333334,0.7777777777777777,0.96875,0.96875
26,0.029336827031026285,0.0009427943008439181,0.75,0.6210526315789473,0.8125,0.8125
27,0.03710785725464424,0.0009360193081742898,0.8333333333333334,0.7777777777777777,0.84375,0.84375
28,0.03710516860398153,0.0009288927699745367,0.6666666666666666,0.4,0.8125,0.8125
29,0.17121257237158716,0.0009214204987514347,0.75,0.6210526315789473,0.75,0.75
30,0.1736005423590541,0.0009136085889965731,0.75,0.6210526315789473,0.71875,0.71875
31,0.02057313616387546,0.000905463412215599,0.75,0.6210526315789473,0.71875,0.71875
32,0.10370264683539669,0.0008969916117315263,0.75,0.6210526315789473,0.90625,0.90625
33,0.0870911971045037,0.0008882000972663459,0.6666666666666666,0.5555555555555556,0.90625,0.90625
34,0.06827309052459896,0.0008790960393053579,0.6666666666666666,0.5555555555555556,0.90625,0.90625
