epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.644627978404363,0.0002,0.5833333333333334,0.5804195804195804,1.0,1.0
2,0.5711790273586909,0.0003,0.6666666666666666,0.6666666666666666,1.0,1.0
3,0.3943607459465663,0.0004,0.6666666666666666,0.6666666666666666,0.96875,0.96875
4,0.306263027091821,0.0005,0.9166666666666666,0.9111111111111111,0.9375,0.9375
5,0.1790312541027864,0.0006,0.8333333333333334,0.8125,0.90625,0.90625
6,0.12100268217424552,0.0007,0.8333333333333334,0.8285714285714285,0.90625,0.90625
7,0.1282275818909208,0.0008,0.6666666666666666,0.6571428571428571,0.84375,0.84375
8,0.11260216310620308,0.0009000000000000001,0.6666666666666666,0.6571428571428571,0.84375,0.84375
9,0.17096346244215965,0.001,0.8333333333333334,0.7777777777777777,0.84375,0.84375
10,0.11730524431914091,0.0009997981354499536,0.8333333333333334,0.8285714285714285,1.0,1.0
11,0.22113248705863953,0.000999192706443437,0.9166666666666666,0.9111111111111111,0.96875,0.96875
12,0.22197716046745578,0.0009981842067770322,0.9166666666666666,0.9111111111111111,0.90625,0.90625
13,0.14750267192721367,0.0009967734589975323,0.8333333333333334,0.8285714285714285,0.96875,0.96875
14,0.2230576959749063,0.0009949616137310618,0.75,0.7482517482517483,1.0,1.0
15,0.15267507856090864,0.000992750148744608,0.8333333333333334,0.8285714285714285,0.9375,0.9375
16,0.11918378093590339,0.0009901408677407348,0.9166666666666666,0.9111111111111111,0.96875,0.96875
17,0.05820515022302667,0.0009871358988864552,0.8333333333333334,0.8125,0.9375,0.9375
18,0.02277560019865632,0.0009837376930774688,0.8333333333333334,0.8285714285714285,0.9375,0.9375
19,0.01357520193171998,0.0009799490219391763,0.8333333333333334,0.8285714285714285,0.9375,0.9375
20,0.12947241542860866,0.0009757729755661011,0.8333333333333334,0.8285714285714285,0.9375,0.9375
21,0.22317036396513382,0.0009712129600015647,0.9166666666666666,0.9111111111111111,0.9375,0.9375
22,0.03803876849512259,0.0009662726944596689,0.9166666666666666,0.8991596638655461,1.0,1.0
23,0.054728583277513586,0.0009609562082918508,0.9166666666666666,0.8991596638655461,1.0,1.0
24,0.0367963247311612,0.0009552678377004867,1.0,1.0,1.0,1.0
25,0.24602574373905858,0.0009492122222022224,1.0,1.0,1.0,1.0
26,0.04615386916945378,0.0009427943008439181,0.9166666666666666,0.9111111111111111,1.0,1.0
27,0.08530727215111256,0.0009360193081742898,0.8333333333333334,0.8125,0.96875,0.96875
28,0.01423811687466999,0.0009288927699745367,0.8333333333333334,0.8285714285714285,0.96875,0.96875
29,0.004888707345041136,0.0009214204987514347,0.8333333333333334,0.8125,0.96875,0.96875
30,0.05681634546878437,0.0009136085889965731,0.9166666666666666,0.9111111111111111,0.96875,0.96875
31,0.16292962955776602,0.000905463412215599,0.9166666666666666,0.9111111111111111,1.0,1.0
