epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6394388675689697,0.0002,0.3333333333333333,0.25,0.0,0.0
2,0.621535082658132,0.0003,0.16666666666666666,0.14285714285714285,0.0,0.0
3,0.39373303453127545,0.0004,0.16666666666666666,0.14285714285714285,0.0,0.0
4,0.27844009548425674,0.0005,0.25,0.2,0.21875,0.21875
5,0.17694953829050064,0.0006,0.5,0.5,0.4375,0.4375
6,0.10570122301578522,0.0007,0.4166666666666667,0.37777777777777777,0.375,0.375
7,0.07337803952395916,0.0008,0.5833333333333334,0.4957983193277311,0.5,0.5
8,0.021391326561570168,0.0009000000000000001,0.4166666666666667,0.4125874125874126,0.46875,0.46875
9,0.4301047041080892,0.001,0.5833333333333334,0.4957983193277311,0.34375,0.34375
10,0.20094966205457845,0.0009997981354499536,0.6666666666666666,0.5555555555555556,0.375,0.375
11,0.30533195721606415,0.000999192706443437,0.5833333333333334,0.4957983193277311,0.40625,0.40625
12,0.17047454044222832,0.0009981842067770322,0.5,0.3333333333333333,0.3125,0.3125
13,0.14665991875032583,0.0009967734589975323,0.5833333333333334,0.4957983193277311,0.5,0.5
14,0.040778505305449166,0.0009949616137310618,0.5,0.4375,0.34375,0.34375
15,0.03583227718869845,0.000992750148744608,0.4166666666666667,0.37777777777777777,0.25,0.25
16,0.038271263552208744,0.0009901408677407348,0.5,0.3333333333333333,0.25,0.25
17,0.05732893392754098,0.0009871358988864552,0.5,0.4375,0.53125,0.53125
18,0.08085677648584048,0.0009837376930774688,0.5,0.4375,0.5,0.5
19,0.11811782101479669,0.0009799490219391763,0.75,0.6210526315789473,0.34375,0.34375
20,0.018814092501997948,0.0009757729755661011,0.75,0.6210526315789473,0.375,0.375
21,0.1303768961612756,0.0009712129600015647,0.75,0.6210526315789473,0.5625,0.5625
22,0.06697202210004131,0.0009662726944596689,0.75,0.7333333333333334,0.71875,0.71875
23,0.09310680030224223,0.0009609562082918508,0.75,0.7333333333333334,0.75,0.75
24,0.01968789380043745,0.0009552678377004867,0.75,0.7333333333333334,0.6875,0.6875
25,0.033571106071273484,0.0009492122222022224,0.5,0.5,0.625,0.625
26,0.12658758589532226,0.0009427943008439181,0.4166666666666667,0.4125874125874126,0.46875,0.46875
27,0.02813735045492649,0.0009360193081742898,0.3333333333333333,0.3333333333333333,0.375,0.375
28,0.2109096657950431,0.0009288927699745367,0.5,0.4375,0.3125,0.3125
29,0.08960693050175905,0.0009214204987514347,0.5,0.3333333333333333,0.40625,0.40625
30,0.03986167721450329,0.0009136085889965731,0.5,0.3333333333333333,0.40625,0.40625
31,0.013740589764590064,0.000905463412215599,0.5,0.4375,0.4375,0.4375
32,0.026913708308711648,0.0008969916117315263,0.5,0.4375,0.4375,0.4375
33,0.5233245027096322,0.0008882000972663459,0.3333333333333333,0.3142857142857143,0.46875,0.46875
34,0.21546808009346327,0.0008790960393053579,0.5,0.4857142857142857,0.59375,0.59375
35,0.2552249296568334,0.0008696868632488205,0.5833333333333334,0.5555555555555556,0.46875,0.46875
36,0.11752049345523119,0.0008599802433556869,0.5,0.3333333333333333,0.4375,0.4375
37,0.16991466221710047,0.0008499840964843702,0.5833333333333334,0.3684210526315789,0.34375,0.34375
38,0.1354606750731667,0.0008397065756356396,0.6666666666666666,0.5555555555555556,0.59375,0.59375
39,0.13861361145973206,0.0008291560633029161,0.6666666666666666,0.5555555555555556,0.5625,0.5625
40,0.1482150899246335,0.0008183411646353909,0.6666666666666666,0.4,0.4375,0.4375
41,0.06790175164739291,0.0008072707004195419,0.6666666666666666,0.4,0.375,0.375
42,0.047781802558650575,0.0007959536998847742,0.6666666666666666,0.4,0.375,0.375
43,0.026076505115876596,0.0007843993933390509,0.6666666666666666,0.4,0.375,0.375
44,0.012306769378483295,0.0007726172046405209,0.6666666666666666,0.4,0.375,0.375
45,0.06787463386232655,0.0007606167435112862,0.6666666666666666,0.4,0.375,0.375
46,0.004944206137831013,0.000748407797699574,0.5,0.3333333333333333,0.375,0.375
47,0.06605580418060224,0.0007360003249967086,0.5833333333333334,0.3684210526315789,0.5,0.5
48,0.10524770811510582,0.0007234044451153945,0.6666666666666666,0.625,0.625,0.625
49,0.010637203076233467,0.0007106304314359338,0.5833333333333334,0.4957983193277311,0.5,0.5
50,0.02692478949514528,0.0006976887026271089,0.4166666666666667,0.37777777777777777,0.40625,0.40625
51,0.009145678176234165,0.0006845898141485672,0.5,0.4375,0.34375,0.34375
52,0.02783485051865379,0.0006713444496416379,0.5833333333333334,0.3684210526315789,0.375,0.375
53,0.007531176437623799,0.000657963412215599,0.5,0.4375,0.40625,0.40625
