epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6365965803464254,0.0002,0.3333333333333333,0.25,0.34375,0.34375
2,0.5806973973910013,0.0003,0.4166666666666667,0.4125874125874126,0.25,0.25
3,0.4663006067276001,0.0004,0.3333333333333333,0.3333333333333333,0.28125,0.28125
4,0.25339080144961673,0.0005,0.4166666666666667,0.37777777777777777,0.34375,0.34375
5,0.1687000406285127,0.0006,0.5,0.4375,0.28125,0.28125
6,0.08867419014374416,0.0007,0.4166666666666667,0.4125874125874126,0.34375,0.34375
7,0.064984530210495,0.0008,0.5,0.4857142857142857,0.34375,0.34375
8,0.13503226715450486,0.0009000000000000001,0.4166666666666667,0.37777777777777777,0.375,0.375
9,0.013410855239878098,0.001,0.5,0.3333333333333333,0.34375,0.34375
10,0.2085745494502286,0.0009997981354499536,0.4166666666666667,0.29411764705882354,0.4375,0.4375
11,0.4136823484053214,0.000999192706443437,0.5833333333333334,0.5555555555555556,0.46875,0.46875
12,0.11864134855568409,0.0009981842067770322,0.5,0.5,0.46875,0.46875
13,0.22681708882252374,0.0009967734589975323,0.5,0.5,0.4375,0.4375
14,0.23542331904172897,0.0009949616137310618,0.5,0.4375,0.34375,0.34375
15,0.06910884970178206,0.000992750148744608,0.5833333333333334,0.5555555555555556,0.46875,0.46875
16,0.13117669243365526,0.0009901408677407348,0.5833333333333334,0.4957983193277311,0.5,0.5
17,0.14062077458947897,0.0009871358988864552,0.4166666666666667,0.4125874125874126,0.40625,0.40625
18,0.18241157165418068,0.0009837376930774688,0.5,0.4375,0.375,0.375
19,0.08422367926687002,0.0009799490219391763,0.5833333333333334,0.4957983193277311,0.46875,0.46875
20,0.03504228312522173,0.0009757729755661011,0.5833333333333334,0.4957983193277311,0.5,0.5
21,0.007474452878038089,0.0009712129600015647,0.5833333333333334,0.5555555555555556,0.5625,0.5625
22,0.018490947627772886,0.0009662726944596689,0.4166666666666667,0.29411764705882354,0.4375,0.4375
23,0.00897541098917524,0.0009609562082918508,0.5,0.3333333333333333,0.4375,0.4375
24,0.004177603831825157,0.0009552678377004867,0.5,0.3333333333333333,0.40625,0.40625
25,0.006796368727615724,0.0009492122222022224,0.5,0.3333333333333333,0.40625,0.40625
26,0.006473633460700512,0.0009427943008439181,0.3333333333333333,0.25,0.375,0.375
27,0.01188172702677548,0.0009360193081742898,0.4166666666666667,0.4125874125874126,0.40625,0.40625
28,0.0013025524482751887,0.0009288927699745367,0.5,0.4857142857142857,0.46875,0.46875
29,0.003321017720736563,0.0009214204987514347,0.5,0.4375,0.46875,0.46875
30,0.002017616177909076,0.0009136085889965731,0.4166666666666667,0.37777777777777777,0.40625,0.40625
31,0.001328283571638167,0.000905463412215599,0.5,0.4375,0.46875,0.46875
32,0.010837925578622768,0.0008969916117315263,0.5,0.3333333333333333,0.4375,0.4375
33,0.01643957836010183,0.0008882000972663459,0.3333333333333333,0.25,0.3125,0.3125
34,0.004004853079095483,0.0008790960393053579,0.25,0.2,0.34375,0.34375
35,0.47961466437360895,0.0008696868632488205,0.3333333333333333,0.3142857142857143,0.34375,0.34375
36,0.2138302338620027,0.0008599802433556869,0.4166666666666667,0.4125874125874126,0.46875,0.46875
37,0.02587137169515093,0.0008499840964843702,0.5,0.4375,0.375,0.375
38,0.0425003906711936,0.0008397065756356396,0.4166666666666667,0.37777777777777777,0.375,0.375
39,0.030398366662363212,0.0008291560633029161,0.5833333333333334,0.4957983193277311,0.40625,0.40625
40,0.09807634741688769,0.0008183411646353909,0.6666666666666666,0.4,0.46875,0.46875
41,0.07609213896406193,0.0008072707004195419,0.5833333333333334,0.3684210526315789,0.625,0.625
42,0.008774807133401433,0.0007959536998847742,0.5,0.3333333333333333,0.53125,0.53125
43,0.006428490354058643,0.0007843993933390509,0.5,0.3333333333333333,0.5,0.5
44,0.02963134041056037,0.0007726172046405209,0.5833333333333334,0.4957983193277311,0.46875,0.46875
45,0.0037485146118948856,0.0007606167435112862,0.5,0.4375,0.40625,0.40625
46,0.04247739561833441,0.000748407797699574,0.5,0.4857142857142857,0.34375,0.34375
47,0.0055436261075859266,0.0007360003249967086,0.5,0.4857142857142857,0.34375,0.34375
48,0.08076732304956143,0.0007234044451153945,0.3333333333333333,0.25,0.34375,0.34375
49,0.0060805418955472606,0.0007106304314359338,0.4166666666666667,0.29411764705882354,0.34375,0.34375
50,0.19172531411944269,0.0006976887026271089,0.5,0.3333333333333333,0.375,0.375
51,0.006242232862859964,0.0006845898141485672,0.5,0.3333333333333333,0.40625,0.40625
52,0.3293458040182789,0.0006713444496416379,0.5833333333333334,0.4957983193277311,0.40625,0.40625
53,0.26406214440551895,0.000657963412215599,0.5833333333333334,0.4957983193277311,0.40625,0.40625
54,0.09377684195836385,0.0006444576156365078,0.5,0.4375,0.40625,0.40625
55,0.05173396226018667,0.0006308380754257762,0.5,0.4857142857142857,0.40625,0.40625
56,0.04276847622046868,0.0006171158998757535,0.3333333333333333,0.3333333333333333,0.375,0.375
57,0.03643643343821168,0.000603302280989644,0.5,0.4375,0.375,0.375
58,0.009083127525324622,0.0005894084853531489,0.4166666666666667,0.37777777777777777,0.34375,0.34375
59,0.00788130471482873,0.0005754458449452762,0.5,0.4857142857142857,0.375,0.375
60,0.07898133143316954,0.0005614257478958176,0.5,0.4857142857142857,0.40625,0.40625
61,0.012303601872796813,0.0005473596291970257,0.4166666666666667,0.4125874125874126,0.40625,0.40625
62,0.007211855457474788,0.0005332589613770702,0.4166666666666667,0.29411764705882354,0.375,0.375
63,0.02202719492682566,0.0005191352451428796,0.5833333333333334,0.4957983193277311,0.40625,0.40625
64,0.022465603969370324,0.000505,0.5833333333333334,0.4957983193277311,0.40625,0.40625
65,0.00297812446175764,0.0004908647548571204,0.4166666666666667,0.37777777777777777,0.40625,0.40625
66,0.004144832647095124,0.0004767410386229298,0.4166666666666667,0.37777777777777777,0.4375,0.4375
67,0.005929383837307493,0.0004626403708029745,0.5,0.4857142857142857,0.46875,0.46875
68,0.005394764380374302,0.00044857425210418245,0.4166666666666667,0.37777777777777777,0.46875,0.46875
69,0.005777033375731359,0.0004345541550547239,0.4166666666666667,0.37777777777777777,0.46875,0.46875
70,0.0037002810665095844,0.00042059151464685123,0.4166666666666667,0.37777777777777777,0.46875,0.46875
71,0.003987862107654412,0.0004066977190103561,0.4166666666666667,0.37777777777777777,0.46875,0.46875
