accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.835169,0.153875,0.825704,0.151137,0.999981,0.000024,0.999991,0.000012,0.346667,0.455070,0.820479,0.153073
