epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.6956749558448792,0.6666666666666666,0.4,0.625
2,0.677449365456899,0.6666666666666666,0.4,0.65625
3,0.6381568312644958,0.6666666666666666,0.4,0.71875
4,0.6025955379009247,0.6666666666666666,0.4,0.625
5,0.5854581892490387,0.6666666666666666,0.4,0.65625
6,0.5241786042849222,0.75,0.6210526315789473,0.6875
7,0.3868122398853302,0.5,0.5,0.6875
8,0.254485363761584,0.75,0.6210526315789473,0.6875
9,0.13173548380533853,0.75,0.6210526315789473,0.71875
10,0.07151795116563638,0.75,0.6210526315789473,0.65625
11,0.04182354919612408,0.6666666666666666,0.6666666666666666,0.6875
12,0.025598989333957434,0.75,0.6210526315789473,0.6875
13,0.018449024297297,0.75,0.6210526315789473,0.75
14,0.012665685266256332,0.75,0.6210526315789473,0.75
15,0.009471932814146081,0.75,0.6210526315789473,0.75
16,0.007473246039201816,0.75,0.6210526315789473,0.75
17,0.00801646790932864,0.75,0.6210526315789473,0.75
18,0.004190354064727823,0.75,0.6210526315789473,0.75
19,0.004815338897363593,0.75,0.6210526315789473,0.75
20,0.003439736164485415,0.75,0.6210526315789473,0.75
21,0.004616895069678624,0.75,0.6210526315789473,0.75
22,0.0031900448569407067,0.75,0.6210526315789473,0.75
23,0.003338127765649309,0.75,0.6210526315789473,0.75
24,0.002725406918519487,0.75,0.6210526315789473,0.75
25,0.0019732266179441162,0.75,0.6210526315789473,0.75
26,0.002106109634041786,0.75,0.6210526315789473,0.75
27,0.00141325278673321,0.75,0.6210526315789473,0.75
28,0.0015416928702810158,0.75,0.6210526315789473,0.75
29,0.001168596373948579,0.75,0.6210526315789473,0.75
30,0.0016554306106021006,0.75,0.6210526315789473,0.75
31,0.0012242948675217729,0.75,0.6210526315789473,0.75
32,0.000873815054850032,0.75,0.6210526315789473,0.75
33,0.0011220955154082428,0.75,0.6210526315789473,0.75
34,0.0008472172388186058,0.75,0.6210526315789473,0.75
35,0.0008219049583810071,0.75,0.6210526315789473,0.75
36,0.0010168320732191205,0.75,0.6210526315789473,0.75
37,0.0007204494807713976,0.75,0.6210526315789473,0.75
38,0.0006046103711317604,0.75,0.6210526315789473,0.75
39,0.0006860718179571753,0.75,0.6210526315789473,0.75
40,0.0004514372582586172,0.75,0.6210526315789473,0.75
41,0.0004135247751643571,0.75,0.6210526315789473,0.75
42,0.0005034001951571554,0.75,0.6210526315789473,0.75
43,0.00047697076661279425,0.75,0.6210526315789473,0.75
44,0.00029777255743586767,0.75,0.6210526315789473,0.75
45,0.0002713586630610128,0.75,0.6210526315789473,0.75
46,0.0003724641331549113,0.75,0.6210526315789473,0.75
