epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc,epoch_sec
1,0.745324405124183,0.5414312617702448,0.514300230174777,0.3411016949152542,0.26449011723036375,0.6080652530301809,0.451138044106782,1.4925031661987305
2,0.6762406068333124,0.6320621468926554,0.6010148018070005,0.3347457627118644,0.2507936507936508,0.6759587734150341,0.558440424977896,0.5533497333526611
3,0.5953857613597662,0.7182203389830508,0.6920207120573763,0.3347457627118644,0.2507936507936508,0.7891168803246527,0.7158322805963275,0.5267288684844971
4,0.4669077238120602,0.7961393596986818,0.7828739224756129,0.3347457627118644,0.2507936507936508,0.8809920538937713,0.8242327938549887,0.5299372673034668
5,0.33484579838826384,0.8914783427495292,0.8821863820522546,0.3347457627118644,0.2507936507936508,0.8957230329579763,0.836269066960392,0.5340883731842041
6,0.24217143637985833,0.9519774011299436,0.9466533370597137,0.9293785310734464,0.9208009396498686,0.972591756474688,0.9436331651672044,0.5348105430603027
7,0.20679263829511438,0.9738700564971752,0.9708810800199071,0.3347457627118644,0.2507936507936508,0.859847975848137,0.6534280751267036,0.5291931629180908
8,0.19021316504074356,0.9811676082862524,0.978858161555896,0.6652542372881356,0.3994910941475827,0.9075694052514176,0.7647803415637615,0.5296478271484375
9,0.17192755600265638,0.9915254237288136,0.9905027043395378,0.3347457627118644,0.2507936507936508,0.6199575371549894,0.3983193277310924,0.5253872871398926
10,0.17037578836335973,0.9905838041431262,0.9894030351523376,0.3347457627118644,0.2507936507936508,0.9885623549858009,0.9802711472105722,0.534214973449707
11,0.16111417246628168,0.9967043314500942,0.996294985721192,0.6652542372881356,0.3994910941475827,0.993355102260206,0.9824398724695829,0.5255002975463867
12,0.15597999045404337,0.9964689265536724,0.9960352124406222,0.7175141242937854,0.5474708220946731,0.9949452193465739,0.9913801601401264,0.5285036563873291
13,0.14795679429268882,0.9990583804143126,0.9989425383609892,0.6652542372881356,0.3994910941475827,0.9989809813038065,0.9981020604446508,0.5211117267608643
14,0.14560404243105549,0.9992937853107344,0.9992073194815356,0.6652542372881356,0.3994910941475827,0.9962688238508605,0.9931251960311521,0.521815299987793
15,0.1463833704113736,0.9990583804143126,0.9989436451602636,0.4251412429378531,0.38863865403587683,0.9773744255422075,0.9653475755299129,0.5307321548461914
16,0.14786821763730992,0.9981167608286252,0.9978872903205271,0.6652542372881356,0.3994910941475827,0.9994065055945246,0.9989989615265278,0.5238866806030273
17,0.14490463981745158,0.9988229755178908,0.9986797861775727,0.6652542372881356,0.3994910941475827,0.9995229648740895,0.9990326996602605,0.521519660949707
18,0.14356355529047002,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9994065055945246,0.9987867538363073,0.5320382118225098
