epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc,epoch_sec
1,0.7725345725842564,0.5280131826741996,0.5063952668598183,0.6652542372881356,0.3994910941475827,0.5742091966997233,0.4374794079099702,0.6008124351501465
2,0.7864095405894709,0.5327212806026366,0.5205438053581658,0.3347457627118644,0.2507936507936508,0.6533746315855483,0.5164737846332245,0.5865933895111084
3,0.68166960464359,0.626647834274953,0.5866117063509108,0.3347457627118644,0.2507936507936508,0.7319756868857892,0.619086263113741,0.5780861377716064
4,0.6059262551605814,0.6930320150659134,0.6708835429651062,0.6652542372881356,0.3994910941475827,0.7956385999802915,0.6767998715382084,0.5641217231750488
5,0.5039045867946862,0.777306967984934,0.7620397486269319,0.5261299435028248,0.5197663669258378,0.8471091223449525,0.7760237780981788,0.5622513294219971
6,0.4020939254379093,0.8441619585687382,0.8328740629171945,0.6652542372881356,0.3994910941475827,0.8713012980730469,0.7566559551366404,0.5681734085083008
7,0.2967408645736745,0.9213747645951036,0.9139215157625394,0.6652542372881356,0.3994910941475827,0.9733330645811497,0.9540816639100185,0.5591967105865479
8,0.22694706001973197,0.9675141242937854,0.9636688609891928,0.6652542372881356,0.3994910941475827,0.9871334892095999,0.9768630927680417,0.5796763896942139
9,0.1979847618303281,0.9788135593220338,0.9761652542372881,0.3347457627118644,0.2507936507936508,0.9260505970777679,0.9020346383946739,0.5719985961914062
10,0.18267637210601692,0.9875235404896422,0.9859763408367567,0.6652542372881356,0.3994910941475827,0.9836486692287709,0.9635584235050396,0.5660319328308105
11,0.17194226384162903,0.9905838041431262,0.9894105162448115,0.8403954802259888,0.791447154047678,0.9773195553047201,0.9579591663891884,0.5600271224975586
12,0.16768741298979062,0.9934086629001884,0.9925899714423839,0.6652542372881356,0.3994910941475827,0.9911289383392906,0.9835170582508234,0.5599377155303955
13,0.16184986878025107,0.9943502824858758,0.9936463097468868,0.6652542372881356,0.3994910941475827,0.9946585503507216,0.9904836307431366,0.5661020278930664
14,0.15747189869763936,0.9959981167608286,0.9955081437287022,0.6652542372881356,0.3994910941475827,0.9945376118680964,0.9886784140213902,0.5627291202545166
15,0.15154323110921683,0.998352165725047,0.9981510570704439,0.6652542372881356,0.3994910941475827,0.9990212941313482,0.9980412826453695,0.5686500072479248
16,0.14702128280803084,0.9990583804143126,0.9989429080777948,0.6652542372881356,0.3994910941475827,0.9992228582690568,0.9984368653488369,0.5625793933868408
17,0.14555316285112707,0.9992937853107344,0.9992075958873331,0.6652542372881356,0.3994910941475827,0.9992900463149597,0.9985303967067101,0.5805692672729492
18,0.14405019292274662,1.0,1.0,0.6652542372881356,0.3994910941475827,0.9981881623621526,0.9967337247095641,0.5633368492126465
19,0.14361248099422275,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9942061508416422,0.9902443745578295,0.5845601558685303
