epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc,epoch_sec
1,0.73943401853468,0.5270715630885122,0.508159211692975,0.3347457627118644,0.2507936507936508,0.5480887240542163,0.39452680723619327,0.5450286865234375
2,0.7133502717745506,0.586864406779661,0.5599266461770072,0.3347457627118644,0.2507936507936508,0.6377119782848236,0.4967378039444802,0.5289721488952637
3,0.6255349391148813,0.6803201506591338,0.6552283538769705,0.6652542372881356,0.3994910941475827,0.7235346287188582,0.5318528882716711,0.5276343822479248
4,0.5206820959761992,0.7620056497175142,0.7464876577122246,0.6108757062146892,0.6106642474651529,0.8585400485545611,0.7700879240375874,0.5349364280700684
5,0.37704798865453,0.8592278719397364,0.8488720301553456,0.7556497175141242,0.7489094069797954,0.9101606242217384,0.8753581289387078,0.5299723148345947
6,0.3027618557719861,0.9058380414312618,0.8974035713121258,0.6652542372881356,0.3994910941475827,0.9543412436059376,0.9265891393613157,0.5209102630615234
7,0.22669600172006926,0.9590395480225988,0.9543464484640956,0.6652542372881356,0.3994910941475827,0.9640006450052407,0.9295603138884142,0.5254793167114258
8,0.19637203542077158,0.9806967984934086,0.9782685295447582,0.6652542372881356,0.3994910941475827,0.9910931047148092,0.9817813167196586,0.528160572052002
9,0.18641056350507754,0.9844632768361582,0.9824901630199497,0.6652542372881356,0.3994910941475827,0.9932789558081826,0.9892830909223752,0.5280840396881104
10,0.16039345538324332,0.9950564971751412,0.9944454071403617,0.6652542372881356,0.3994910941475827,0.9876754727798831,0.9820150103423615,0.5251588821411133
11,0.16027834315533468,0.9943502824858758,0.9936418210914026,0.3375706214689266,0.2555538865435534,0.9660510002060434,0.9527731320091314,0.5243279933929443
12,0.155755253273664,0.9974105461393596,0.9970914713222545,0.6652542372881356,0.3994910941475827,0.9965510136436526,0.9938273538509761,0.5235748291015625
13,0.1524414981938127,0.9976459510357816,0.9973581925260729,0.6652542372881356,0.3994910941475827,0.9878210468793392,0.9717449666637479,0.5228092670440674
14,0.1480212779592884,0.9990583804143126,0.9989432770104292,0.6751412429378532,0.43056565769596594,0.9957761115142395,0.991751919923359,0.5144903659820557
15,0.14550156195397207,0.9995291902071564,0.9994712691804946,0.6652542372881356,0.3994910941475827,0.9934491655244699,0.9865167510357169,0.5215163230895996
16,0.14506334223540715,0.9990583804143126,0.9989425383609892,0.6652542372881356,0.3994910941475827,0.9956775690469151,0.9909919159158098,0.5280508995056152
17,0.14375994580389193,0.9990583804143126,0.9989436451602636,0.6652542372881356,0.3994910941475827,0.9976887312209411,0.9954527415075453,0.5230231285095215
18,0.14187813818230244,0.9990583804143126,0.9989436451602636,0.9251412429378532,0.9198444909642415,0.9996058301307031,0.9993539974114607,0.5236797332763672
19,0.14064950194286985,0.9995291902071564,0.9994716385052146,0.3439265536723164,0.2661431994354364,0.9993527551578023,0.9988227100146481,0.5238754749298096
20,0.1412771874565189,0.9995291902071564,0.9994714540388974,0.6652542372881356,0.3994910941475827,0.8107637489137933,0.6993834351625938,0.5270116329193115
21,0.1400807479961219,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.7872400942424325,0.7287677342374423,0.5184776782989502
22,0.13817451543502665,1.0,1.0,0.3870056497175141,0.33384786152832213,0.9970706011986348,0.9952137334450152,0.5203056335449219
23,0.13670618725474046,1.0,1.0,0.3382768361581921,0.2567387169870511,0.993426769509169,0.9893544144529787,0.5220470428466797
24,0.1377758776625222,1.0,1.0,0.4011299435028249,0.3546534125598713,0.9936462504591184,0.9897193453216481,0.5222225189208984
25,0.13801903034895377,1.0,1.0,0.7274011299435028,0.5715616034615203,0.9051002445644871,0.9146360558680751,0.5302858352661133
26,0.13737062801187772,1.0,1.0,0.6652542372881356,0.3994910941475827,0.014360325010974045,0.19318642639829492,0.5230505466461182
27,0.1360517576364923,0.9997645951035782,0.9997357731605119,0.6680790960451978,0.4085381243712296,0.021390434213944653,0.20501773116215738,0.5206019878387451
28,0.13601328943296564,1.0,1.0,0.7161016949152542,0.5439416226817801,0.9132243991149094,0.9326452216417755,0.5299689769744873
29,0.13669940223128108,0.9995291902071564,0.9994716385052146,0.8043785310734464,0.7295009554968135,0.9853866000161251,0.9870585700923834,0.5237078666687012
30,0.13548972352413136,0.9995291902071564,0.9994716385052146,0.6673728813559322,0.40628930817610065,0.008779237997975399,0.19876766909828883,0.526268720626831
31,0.1354604343797752,1.0,1.0,0.6673728813559322,0.40628930817610065,0.01334354591631057,0.19893561842138174,0.5219624042510986
32,0.13501393969000622,1.0,1.0,0.3347457627118644,0.2507936507936508,0.9987480627446765,0.9975651104812541,0.5207574367523193
33,0.13884215957700868,0.9976459510357816,0.9973581925260729,0.3347457627118644,0.2507936507936508,0.023043260143155324,0.19231217585868854,0.5230841636657715
34,0.1651930498089045,0.9814030131826742,0.9793718149946999,0.3340395480225989,0.25039703546850184,0.0019417345265930284,0.19038913267814905,0.5326023101806641
35,0.13898374030819047,0.9990583804143126,0.9989436451602636,0.6652542372881356,0.3994910941475827,0.2155011780304048,0.21919967161612094,0.5248050689697266
36,0.15328815570995633,0.9927024482109228,0.9918231884336937,0.6652542372881356,0.3994910941475827,0.9107160454012022,0.7657444940899657,0.5249357223510742
37,0.14075987127990147,0.998587570621469,0.9984160187929974,0.6652542372881356,0.3994910941475827,0.3287578274073477,0.2638649596899631,0.5249831676483154
38,0.13868214344349733,0.9997645951035782,0.9997357731605119,0.3347457627118644,0.2507936507936508,0.9986092074498106,0.9977874415554757,0.5318901538848877
39,0.14612809410090724,0.9971751412429378,0.996834234779846,0.6659604519774012,0.4017658486479244,0.9766454352441614,0.9701598592943984,0.5276613235473633
40,0.13766699687011275,0.9992937853107344,0.9992075958873331,0.6652542372881356,0.3994910941475827,0.10563752497155705,0.20161345053830057,0.5259745121002197
41,0.1465543548658967,0.996939736346516,0.9965674440616888,0.6652542372881356,0.3994910941475827,0.05202370394259452,0.19548024478295287,0.526939868927002
42,0.13772476609031584,0.9997645951035782,0.9997357731605119,0.3347457627118644,0.2507936507936508,0.9983113404463078,0.9964452093051227,0.5262546539306641
43,0.13890363654847873,0.9990583804143126,0.9989432770104292,0.3347457627118644,0.2507936507936508,0.9966070036819048,0.9934821071191313,0.5268895626068115
44,0.137921105473953,0.9995291902071564,0.9994716385052146,0.3354519774011299,0.2519868614802336,0.9949138649251525,0.9904208688636031,0.5218360424041748
45,0.1378518926951396,0.9992937853107344,0.9992075958873331,0.7189265536723164,0.5509776113457094,0.7173690057065046,0.7400797624790765,0.5236523151397705
46,0.1366102756079981,1.0,1.0,0.6730225988700564,0.42404385506393333,0.26515762315568814,0.289478737180712,0.5178894996643066
47,0.13613235535145704,0.9992937853107344,0.9992075958873331,0.797316384180791,0.7168061177772467,0.9262969532460784,0.9289734323730063,0.5275721549987793
48,0.13553275583266314,0.9995291902071564,0.9994714540388974,0.3382768361581921,0.2567387169870511,0.999905936735736,0.9998156967696916,0.5200254917144775
49,0.13498930722867927,0.9997645951035782,0.9997356808293748,0.3347457627118644,0.2507936507936508,0.9992810879088392,0.9985874883958661,0.5234799385070801
50,0.1366955687602361,0.9990583804143126,0.9989436451602636,0.3361581920903955,0.2531779661016949,0.9942274270561783,0.9888440409419315,0.5179996490478516
51,0.1358931593582904,0.9995291902071564,0.9994712691804946,0.3361581920903955,0.2531779661016949,0.996446872172503,0.9935084786644314,0.5245015621185303
52,0.135194544401546,0.9990583804143126,0.9989436451602636,0.3347457627118644,0.2507936507936508,0.9974647710679316,0.9952694985751306,0.5310165882110596
