local_gnn,global_attn,lap_pe_dim,lap_pe_encoder,rwse_dim,rwse_encoder,out_dir,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std
gatedgraph,multihead,0,deepset,0,linear,gps_artifacts\gatedgraph\20260206_221710_672960__multihead__gatedgraph_multihead_lap0_rwse0,0.5733333333333334,0.04988876515698588,0.48341463414634145,0.07028792658372013,0.6172385620915032,0.12219766262048959
gatedgraph,multihead,0,deepset,16,linear,gps_artifacts\gatedgraph\20260206_221717_427365__multihead__gatedgraph_multihead_lap0_rwse16,0.5733333333333334,0.09428090415820634,0.3990514905149052,0.0124558105087061,0.5582788671023965,0.08090183556791543
gatedgraph,multihead,8,deepset,0,linear,gps_artifacts\gatedgraph\20260206_221723_328770__multihead__gatedgraph_multihead_lap8_rwse0,0.6,0.08640987597877149,0.42044802221421235,0.032986143580384826,0.49373638344226584,0.10650063348483295
gatedgraph,multihead,8,deepset,16,linear,gps_artifacts\gatedgraph\20260206_221731_156743__multihead__gatedgraph_multihead_lap8_rwse16,0.68,0.032659863237109024,0.4623601330918404,0.09191326980638777,0.68150871459695,0.025763016618491515
