epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc,epoch_sec
1,0.7662051916122437,0.5157721280602636,0.50091222891654,0.634180790960452,0.46885490920782413,0.562206052299175,0.37532206341296753,0.5984745025634766
2,0.7142047596965582,0.5927495291902072,0.5448558274115574,0.3347457627118644,0.2507936507936508,0.6378508335796895,0.48525578905008615,0.5928568840026855
3,0.6622448370506085,0.6393596986817326,0.6065912452513017,0.3347457627118644,0.2507936507936508,0.7321134223798902,0.6093498990282289,0.5710635185241699
4,0.5908701552285088,0.71939736346516,0.6935366925646993,0.3347457627118644,0.2507936507936508,0.8527271627831976,0.7818668968846791,0.5679612159729004
5,0.47411823278317566,0.7980225988700564,0.7828756473906004,0.3347457627118644,0.2507936507936508,0.5021231422505308,0.3356940509915014,0.567875862121582
6,0.3563000514906903,0.8757062146892656,0.8653899336283186,0.3347457627118644,0.2507936507936508,0.9290986947602282,0.8912162636239319,0.5711140632629395
7,0.2703438421988442,0.9369114877589454,0.930123551114965,0.3347457627118644,0.2507936507936508,0.9624777159647756,0.9308365939434174,0.5720205307006836
8,0.2086525125018621,0.9745762711864406,0.9714982361588917,0.3347457627118644,0.2507936507936508,0.95357641968341,0.932514038147843,0.5665857791900635
9,0.1916394029408974,0.9825800376647834,0.9804506246929396,0.6652542372881356,0.3994910941475827,0.9774180977720445,0.9577207864560943,0.5683455467224121
10,0.17873017649866094,0.9884651600753296,0.9870753623629351,0.6652542372881356,0.3994910941475827,0.9804796330636854,0.9654091109650477,0.5761387348175049
11,0.1683373467228507,0.9945856873822976,0.9939099731420241,0.6652542372881356,0.3994910941475827,0.9775166402393687,0.9665872362588573,0.5712201595306396
12,0.16649510390116445,0.9945856873822976,0.9939163982965866,0.6652542372881356,0.3994910941475827,0.9934872387504815,0.9895424376214776,0.570145845413208
13,0.15946421739969774,0.9959981167608286,0.9955034248279118,0.6652542372881356,0.3994910941475827,0.9943091725120267,0.9903122681592117,0.5619425773620605
14,0.1532981071038884,0.9976459510357816,0.9973572701944871,0.6666666666666666,0.4040319013853419,0.9974334166465103,0.9953797516570657,0.5685040950775146
15,0.14812857692749037,0.998587570621469,0.9984126948540375,0.6652542372881356,0.3994910941475827,0.9987906151737482,0.9978676325412167,0.5875701904296875
16,0.146149921046812,0.9981167608286252,0.9978835931387166,0.6652542372881356,0.3994910941475827,0.9972027376889105,0.9950969686865585,0.5601236820220947
17,0.14634211796376215,0.9988229755178908,0.9986784041468741,0.6652542372881356,0.3994910941475827,0.9898344486548953,0.9829279514344945,0.5777134895324707
18,0.14608241320217621,0.9992937853107344,0.9992070424881245,0.6652542372881356,0.3994910941475827,0.9982441524004049,0.9966332428749531,0.5944266319274902
19,0.1448644065138535,0.9995291902071564,0.9994714540388974,0.6652542372881356,0.3994910941475827,0.9997222894102682,0.9994624052171772,0.5854096412658691
20,0.14345553486472917,0.9990583804143126,0.9989429080777948,0.6652542372881356,0.3994910941475827,0.9986271242620512,0.9974188062976683,0.5872361660003662
21,0.14144647988559161,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.9851581606600553,0.9779941463940627,0.606041431427002
22,0.14157719803507493,0.9988229755178908,0.9986788658025595,0.6652542372881356,0.3994910941475827,0.5766705187812984,0.3704200298535212,0.5836727619171143
23,0.14096531510465338,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.7353216515717524,0.683574838745907,0.5850112438201904
24,0.1390363349809036,0.9997645951035782,0.9997357731605119,0.3467514124293785,0.27079674001938525,0.9995879133184624,0.999250814167618,0.5683708190917969
25,0.13925711434552002,0.9990583804143126,0.9989432770104292,0.6970338983050848,0.49396849673496623,0.9824034507780375,0.9765755599395383,0.5893034934997559
26,0.1398555718909549,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.958719664597275,0.942625453408624,0.5697765350341797
27,0.1386253114249522,1.0,1.0,0.6652542372881356,0.3994910941475827,0.8954554005751296,0.8852282808745789,0.5674400329589844
28,0.13788307869277208,1.0,1.0,0.6666666666666666,0.4040319013853419,0.3475077714173094,0.3427585325017599,0.5816326141357422
29,0.1385897455803643,0.9992937853107344,0.9992075958873331,0.6652542372881356,0.3994910941475827,0.5490226378922661,0.5396713532363778,0.5749034881591797
30,0.1372998122778316,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.1802688865597033,0.21010237201042034,0.5736556053161621
31,0.13682892651993453,1.0,1.0,0.8615819209039548,0.8225654664484452,0.9953326704112803,0.9951025481859711,0.5959053039550781
32,0.13607861971563315,1.0,1.0,0.346045197740113,0.2696363599904639,0.9999664059770486,0.9999334953309741,0.5737876892089844
33,0.1366434223009817,0.9995291902071564,0.9994714540388974,0.394774011299435,0.3453692140462364,0.9999619267739884,0.9999250880246268,0.5788202285766602
34,0.13566065833617963,1.0,1.0,0.6694915254237288,0.41301020408163264,0.9201671638582064,0.9164902674688362,0.5606248378753662
35,0.13709655794158943,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.04279206643553979,0.19313673559698666,0.5587985515594482
36,0.1389117756693601,0.9992937853107344,0.9992073194815356,0.6652542372881356,0.3994910941475827,0.2339431768299784,0.22094537543309659,0.5693116188049316
37,0.1417027482036817,0.9964689265536724,0.9960462101975387,0.6652542372881356,0.3994910941475827,0.9054820966253684,0.8388711494720082,0.5804152488708496
38,0.13782068382660997,0.9990583804143126,0.9989436451602636,0.6652542372881356,0.3994910941475827,0.9797607209725246,0.9643556940979519,0.5806808471679688
39,0.13802864395516964,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9909564890214734,0.9791899471989425,0.5654244422912598
40,0.14037028513498,0.998587570621469,0.9984149155156438,0.6659604519774012,0.4017658486479244,0.9299071909125928,0.9005799348870224,0.5679309368133545
41,0.13761075753052132,0.9997645951035782,0.9997357731605119,0.6800847457627118,0.4455051153382347,0.3646787963485536,0.40497303481265934,0.5707223415374756
42,0.13731770857242542,0.9995291902071564,0.9994716385052146,0.690677966101695,0.47627298981608146,0.5849368880288819,0.6200663849521875,0.5636188983917236
