epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc
1,0.745165169351294,0.5419020715630886,0.5150270710681244,0.4505649717514124,0.44529640304288187,0.5919983516532739,0.4347638600418167
2,0.6778449389220631,0.6322975517890772,0.6009853389814812,0.3347457627118644,0.2507936507936508,0.6651930088598637,0.5429678565018352
3,0.591172026824592,0.724105461393597,0.6982261088153401,0.3347457627118644,0.2507936507936508,0.7983238822148764,0.7247803461661981
4,0.46334125996758485,0.8006120527306968,0.7872392738597713,0.3347457627118644,0.2507936507936508,0.8745218450733245,0.8216524094491724
5,0.33850327134132385,0.8884180790960452,0.878636384348494,0.3347457627118644,0.2507936507936508,0.6473501034695908,0.4184112789839211
6,0.24152452617939807,0.9500941619585688,0.9446342752356026,0.3347457627118644,0.2507936507936508,0.9463794601664473,0.924542433761449
7,0.20676193039745036,0.9712806026365348,0.9679358935651038,0.3347457627118644,0.2507936507936508,0.5,0.3347457627118644
8,0.20533342651054684,0.9752824858757062,0.9722367717124298,0.6652542372881356,0.3994910941475827,0.9681371890313276,0.8992460461309952
9,0.1718849004886469,0.9919962335216572,0.990992579879487,0.3347457627118644,0.2507936507936508,0.528131634819533,0.34776228906823187
10,0.1655956509535371,0.9927024482109228,0.9917945957161644,0.6659604519774012,0.4017658486479244,0.992259937111989,0.9868614467013371
11,0.15806527590123048,0.996939736346516,0.9965674440616888,0.6659604519774012,0.4017658486479244,0.9964143979503166,0.9935961006003958
12,0.15274597044942967,0.996939736346516,0.9965650510866546,0.9731638418079096,0.9695468704723269,0.9978656597418188,0.9959366834799069
13,0.147911750523833,0.9992937853107344,0.9992070424881245,0.6652542372881356,0.3994910941475827,0.9992990047210801,0.9985220042243049
14,0.14445350334581458,0.9995291902071564,0.9994714540388974,0.6673728813559322,0.40628930817610065,0.9999328119540971,0.9998702625806106
15,0.14410778425507625,0.998352165725047,0.9981523428604449,0.3446327683615819,0.2673095966669938,0.9901827066928253,0.9847909476074059
16,0.14246472489025633,1.0,1.0,0.3975988700564972,0.34951107559061645,0.9793463946894568,0.9703802980592217
17,0.14159740619852493,0.9995291902071564,0.9994716385052146,0.6652542372881356,0.3994910941475827,0.9987435835416163,0.9978255625239575
18,0.1407985928312309,0.9990583804143126,0.9989432770104292,0.6652542372881356,0.3994910941475827,0.9971915396812598,0.9947563961956716
19,0.1403917650325599,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.9482405690379568,0.9138356464103344
20,0.13978174584172315,0.9995291902071564,0.9994716385052146,0.9442090395480226,0.9344231927013384,0.9999350515556272,0.9998730369360005
21,0.13895287587817778,0.9997645951035782,0.9997356808293748,0.6956214689265536,0.49008359408616753,0.9988533240165909,0.9978546657184446
22,0.1373902704643889,0.9997645951035782,0.9997357731605119,0.6652542372881356,0.3994910941475827,0.2387930339434008,0.23135199604739265
23,0.1368422565487145,0.9997645951035782,0.9997356808293748,0.6652542372881356,0.3994910941475827,0.013222607433685396,0.1911355094477154
24,0.14190856290177886,0.998587570621469,0.9984143621166922,0.7641242937853108,0.6527199725080258,0.9995923925215225,0.9993187710249557
25,0.14018192839600047,0.9995291902071564,0.9994716385052146,0.3347457627118644,0.2507936507936508,0.615180467091295,0.39532944120100083
26,0.14148184758121685,0.9992937853107344,0.9992070424881245,0.6652542372881356,0.3994910941475827,0.21363223055353991,0.2167421620546791
27,0.1410082060064973,0.9990583804143126,0.9989436451602636,0.6652542372881356,0.3994910941475827,0.048666541248980975,0.1947206407054245
28,0.13825798761485436,0.9997645951035782,0.9997357731605119,0.3601694915254237,0.29247324637163225,0.9960538221039712,0.9901632354320853
29,0.14118207438292926,0.9995291902071564,0.9994714540388974,0.6652542372881356,0.3994910941475827,0.9784404758705331,0.9288878362549584
30,0.1444264515364462,0.9971751412429378,0.996834234779846,0.6652542372881356,0.3994910941475827,0.36713787882859883,0.2577315160125528
