epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc,epoch_sec
1,0.7697725724814751,0.4555084745762712,0.4548907617757616,0.3347457627118644,0.2507936507936508,0.708486746038145,0.5239093102614629,0.07613563537597656
2,0.6786457543768227,0.676789077212806,0.593266860898896,0.6652542372881356,0.3994910941475827,0.7983529970347676,0.6858838555454054,0.0721445083618164
3,0.6588620103460696,0.6963276836158192,0.5130807263519938,0.3347457627118644,0.2507936507936508,0.7502866689958522,0.646611150304949,0.07303452491760254
4,0.6374359092694443,0.7069209039548022,0.6791872228587748,0.3347457627118644,0.2507936507936508,0.7104240013616778,0.5913310592384885,0.0756523609161377
5,0.6094492315797033,0.727165725047081,0.7140130543357144,0.3347457627118644,0.2507936507936508,0.7964829297571376,0.7032108901760923,0.07563638687133789
6,0.5969374571591897,0.7916666666666666,0.7570751158495195,0.6680790960451978,0.4085381243712296,0.8721456278498929,0.8056905691036478,0.0781545639038086
7,0.5734494129816691,0.8234463276836158,0.7851227228471603,0.3347457627118644,0.2507936507936508,0.8629699803810905,0.7914698799506152,0.07888317108154297
8,0.5399375753214131,0.8298022598870056,0.8082218417010831,0.3347457627118644,0.2507936507936508,0.8775296299282431,0.8107836051756878,0.07500457763671875
9,0.5151422600737174,0.8392184557438794,0.8164203285204621,0.3432203389830508,0.26497478248638656,0.88868284554812,0.829325523701892,0.07364702224731445
10,0.48089806901084053,0.8500470809792844,0.8355063285945241,0.6652542372881356,0.3994910941475827,0.9157887428668692,0.8563439997135308,0.07516264915466309
11,0.45939361431728876,0.870527306967985,0.8565034099172579,0.6652542372881356,0.3994910941475827,0.9239823250647244,0.870656688628028,0.07415938377380371
12,0.42803442163880484,0.8752354048964218,0.8634497816593887,0.6652542372881356,0.3994910941475827,0.9143083662554757,0.8554918104244311,0.07164859771728516
13,0.4167841010623508,0.8834745762711864,0.8717783530693015,0.6652542372881356,0.3994910941475827,0.9398622197138684,0.8885107723781315,0.08067035675048828
14,0.38842882331032763,0.9027777777777778,0.8924045350156691,0.6652542372881356,0.3994910941475827,0.9455261719834808,0.8999691929103029,0.07285308837890625
15,0.3730425313816681,0.914783427495292,0.906390252454418,0.3806497175141243,0.32427419025724036,0.9446359303752677,0.9023621019371696,0.07815313339233398
16,0.3817789120189214,0.9079566854990584,0.8991548454662429,0.6857344632768362,0.4621195113560799,0.9444690800612753,0.8998084594465077,0.0736703872680664
17,0.3613000761317668,0.9201977401129944,0.9124324981047752,0.6652542372881356,0.3994910941475827,0.9445385077087085,0.8885299823624033,0.07545900344848633
18,0.3749665120676188,0.928201506591337,0.9179585402010055,0.6652542372881356,0.3994910941475827,0.9500210522543828,0.9104494502074514,0.07013368606567383
19,0.35270891104265345,0.932909604519774,0.9245099723369092,0.6652542372881356,0.3994910941475827,0.9434276653497808,0.8953208871115235,0.07615828514099121
20,0.35250165379429044,0.9140772128060264,0.9070892810456967,0.6652542372881356,0.3994910941475827,0.9558126618112105,0.9115791805499999,0.0751643180847168
21,0.35083095737769776,0.9347928436911488,0.9263933777209818,0.6652542372881356,0.3994910941475827,0.9554520859648651,0.9181177577612099,0.07967829704284668
22,0.31902733114030624,0.9319679849340866,0.9254622770837448,0.6652542372881356,0.3994910941475827,0.9462943553083034,0.899927931228866,0.08252429962158203
23,0.3256250624378298,0.9270244821092278,0.9210120969870297,0.6652542372881356,0.3994910941475827,0.9606972327483494,0.9219078175431775,0.07916760444641113
24,0.2881882828844469,0.9456214689265536,0.940311729499888,0.6652542372881356,0.3994910941475827,0.9571743395415087,0.9110019224436022,0.07846832275390625
25,0.288066182489,0.9564500941619586,0.9515657349330258,0.6652542372881356,0.3994910941475827,0.9638528313042544,0.9314279405528374,0.077178955078125
26,0.2742412346231062,0.9529190207156308,0.9478023794152638,0.6652542372881356,0.3994910941475827,0.9616625010078207,0.9231586830959778,0.07615065574645996
27,0.266471941929079,0.9656308851224106,0.9618582527787398,0.6652542372881356,0.3994910941475827,0.9627061553208454,0.9230432139373619,0.0726308822631836
28,0.2538322235568095,0.961864406779661,0.9575519356178204,0.6652542372881356,0.3994910941475827,0.9639491341700483,0.9282925735696018,0.07165026664733887
