epoch,train_loss,train_acc,train_f1,val_acc,val_f1,val_roc_auc,val_pr_auc,epoch_sec
1,0.720255672482672,0.579331450094162,0.5010077883969746,0.6652542372881356,0.3994910941475827,0.7257932668619599,0.6017011563961592,0.7463030815124512
2,0.6672785468469681,0.6315913370998116,0.6178687728262238,0.3347457627118644,0.2507936507936508,0.7255659473066554,0.6147860468713418,0.07865381240844727
3,0.647851262837929,0.6744350282485876,0.6615453977163499,0.6652542372881356,0.3994910941475827,0.7591734078672723,0.6562658273468635,0.07616591453552246
4,0.6202613583392342,0.7551789077212806,0.7210435005747189,0.6652542372881356,0.3994910941475827,0.7639336809194909,0.6699950251274093,0.08069181442260742
5,0.5967963490557985,0.7608286252354048,0.7393283269827864,0.3347457627118644,0.2507936507936508,0.7577367034857159,0.6600455048967969,0.07365298271179199
6,0.5847564066870737,0.7335216572504708,0.7255041377000264,0.3347457627118644,0.2507936507936508,0.7765773513576464,0.6830034600772117,0.07616686820983887
7,0.5579118102283801,0.7398775894538606,0.7336216596091762,0.6850282485875706,0.4600687379238411,0.822706424073029,0.7288837783184082,0.07538700103759766
8,0.5443591106184907,0.8069679849340866,0.7871572871572872,0.6666666666666666,0.4040319013853419,0.8304487265625701,0.7262634342898855,0.07197451591491699
9,0.5095231658770315,0.8345103578154426,0.8091317691057001,0.3347457627118644,0.2507936507936508,0.8502535228932068,0.7653081354796676,0.07765746116638184
10,0.4939723495260695,0.829331450094162,0.8113045127189324,0.3347457627118644,0.2507936507936508,0.8531874008976321,0.7755057766126237,0.07666254043579102
11,0.4686242201682987,0.8512241054613936,0.8325679554069342,0.3347457627118644,0.2507936507936508,0.8636060272156378,0.7869641006419206,0.07936501502990723
12,0.44758443116243724,0.85969868173258,0.8407889017676036,0.3347457627118644,0.2507936507936508,0.8878295573651535,0.8220806784110067,0.07214832305908203
13,0.41253958044752564,0.8714689265536724,0.858052219271294,0.3629943502824859,0.29694941377222434,0.9070296612826646,0.8446082063136046,0.07506012916564941
14,0.40014987914575695,0.878060263653484,0.8671376248492029,0.7344632768361582,0.7319909793814433,0.9166599478620764,0.859260975954268,0.07816195487976074
15,0.3873709208996731,0.8990112994350282,0.8871540229885058,0.6652542372881356,0.3994910941475827,0.9308411047506429,0.8797044956692504,0.07541799545288086
16,0.3684720385770564,0.902306967984934,0.892365892225589,0.8629943502824858,0.8396784043477044,0.9331456547251112,0.8878105606436203,0.0761566162109375
17,0.3646957934912989,0.9063088512241054,0.898213518118276,0.6652542372881356,0.3994910941475827,0.9431163607370977,0.8961130991595665,0.07315683364868164
18,0.35792271206383425,0.9265536723163842,0.9176615711256875,0.6652542372881356,0.3994910941475827,0.9488228654357816,0.9097578752912588,0.07363176345825195
19,0.38271448403428504,0.9194915254237288,0.910206638652699,0.3347457627118644,0.2507936507936508,0.9542046279126019,0.9196042108024766,0.07667207717895508
20,0.3653909060016639,0.9124293785310734,0.9053206449998705,0.6652542372881356,0.3994910941475827,0.9495708923468337,0.9129161244706925,0.07566165924072266
21,0.33684645556685167,0.9260828625235404,0.9173334952942503,0.786723163841808,0.7827285142912886,0.951145332222491,0.9152983987196236,0.0696415901184082
22,0.34221797148835637,0.920668549905838,0.9111715224380363,0.3347457627118644,0.2507936507936508,0.9530176391016509,0.9153239823339602,0.0796661376953125
23,0.3270172068179215,0.911487758945386,0.9038952655941672,0.3347457627118644,0.2507936507936508,0.9170787533482043,0.8768017465476902,0.07462692260742188
24,0.3418452486031024,0.9183145009416196,0.9088167455087304,0.6652542372881356,0.3994910941475827,0.9607106703575299,0.9296713287180018,0.07517886161804199
25,0.3319275543065619,0.9201977401129944,0.9130623085693035,0.6652542372881356,0.3994910941475827,0.9420010391751099,0.8790462027823521,0.07325983047485352
26,0.29288034093357523,0.9317325800376648,0.9244853143821664,0.6652542372881356,0.3994910941475827,0.9682614869162479,0.9440006380169691,0.08115911483764648
27,0.3007105083788856,0.9418549905838042,0.9350943404629868,0.6652542372881356,0.3994910941475827,0.958961541562525,0.9219169422115752,0.07165288925170898
28,0.28270636552246725,0.939030131826742,0.9333411812590322,0.6652542372881356,0.3994910941475827,0.9626591236887132,0.9303938379560326,0.07485318183898926
29,0.30028444348980027,0.9460922787193974,0.9386104505082129,0.8347457627118644,0.7817020368257248,0.964150698307757,0.9407141587617831,0.0726468563079834
30,0.30648383122155,0.940442561205273,0.9347671192883735,0.8714689265536724,0.8412254825855199,0.9616781782185313,0.9350433217043528,0.07365846633911133
31,0.2848771693791822,0.9486817325800376,0.9429545340865606,0.6652542372881356,0.3994910941475827,0.9731449380526217,0.9507793711665845,0.07363009452819824
32,0.27645289662194117,0.9597457627118644,0.9546738999603339,0.721045197740113,0.5561963267097098,0.9701819452283049,0.9484570986733816,0.07565140724182129
33,0.26257711952015506,0.9540960451977402,0.9493769439468029,0.6652542372881356,0.3994910941475827,0.9700901215655711,0.9442655641888509,0.07413268089294434
34,0.2558286686738332,0.955743879472693,0.9512019146165488,0.6652542372881356,0.3994910941475827,0.9594564935006764,0.9170591365836027,0.07213950157165527
35,0.27207510013364805,0.9658662900188324,0.9611724047724483,0.6652542372881356,0.3994910941475827,0.9614363012532811,0.9421450806750424,0.06915044784545898
36,0.2476602476195427,0.9653954802259888,0.961345671484138,0.6652542372881356,0.3994910941475827,0.9692525105933153,0.9409127239089478,0.0761723518371582
37,0.2552231114687444,0.96045197740113,0.9562676620273857,0.6652542372881356,0.3994910941475827,0.9593153986042803,0.9048740286430168,0.07713532447814941
38,0.24140975558376132,0.9606873822975518,0.9563792762824765,0.6652542372881356,0.3994910941475827,0.974835837207844,0.9555558630625011,0.07220911979675293
39,0.23289005062674398,0.963276836158192,0.9594951316263973,0.6652542372881356,0.3994910941475827,0.9584217975937721,0.9153217728941822,0.07766604423522949
40,0.2350686489974487,0.963276836158192,0.9592591836639339,0.6652542372881356,0.3994910941475827,0.9812410975839179,0.9675176222716481,0.07164311408996582
41,0.24591613960804912,0.9719868173258004,0.9683897244968818,0.6652542372881356,0.3994910941475827,0.9702424144696177,0.9456456181783658,0.07615876197814941
42,0.24465622903039003,0.9708097928436912,0.9674871337802923,0.7542372881355932,0.6320430107526882,0.9835546059645068,0.9722085119965727,0.0766594409942627
43,0.2714441774479638,0.9599811676082862,0.9557896592762375,0.3347457627118644,0.2507936507936508,0.9755816245173659,0.9618428407781634,0.0759885311126709
44,0.2725239096388305,0.9595103578154426,0.9552551948619803,0.6652542372881356,0.3994910941475827,0.9822690746862318,0.9689867403215632,0.07213640213012695
45,0.2887650153506723,0.9576271186440678,0.9519514507565208,0.3707627118644068,0.3091082931252865,0.9812858896145198,0.9678840527036674,0.07616090774536133
46,0.2911990342167138,0.9578625235404896,0.9530424623744449,0.8587570621468926,0.8514524301585137,0.9708706226988095,0.9540374868184949,0.07566118240356445
47,0.2655474101307253,0.9578625235404896,0.9533666144498905,0.6652542372881356,0.3994910941475827,0.9854358712497873,0.9734945548025663,0.07315516471862793
48,0.2588654741953546,0.96939736346516,0.9656083885041442,0.403954802259887,0.3587396978021978,0.9803542153779999,0.9669002013033355,0.07214713096618652
49,0.26918039910088376,0.954331450094162,0.9498334502103787,0.8057909604519774,0.8017972621147225,0.9792702482374337,0.9653479983135891,0.07664895057678223
50,0.2732853030754348,0.961864406779661,0.9578159342410723,0.6652542372881356,0.3994910941475827,0.9809701057987763,0.9661930032996842,0.0751485824584961
51,0.2601892231996899,0.966572504708098,0.9627299535471345,0.6652542372881356,0.3994910941475827,0.9751157873991061,0.9497594067082645,0.0762014389038086
52,0.2576563368409367,0.966572504708098,0.9623541041800066,0.6652542372881356,0.3994910941475827,0.9722602954482338,0.9429238422581311,0.07114124298095703
53,0.2789847624054961,0.9644538606403014,0.9594442623204757,0.6652542372881356,0.3994910941475827,0.9820540729393428,0.9698545789014521,0.07364392280578613
54,0.2444865292748489,0.9569209039548022,0.9524922089346919,0.6652542372881356,0.3994910941475827,0.9821705322189077,0.9680676940493869,0.07266759872436523
55,0.24354964348780458,0.9722222222222222,0.9685818273715373,0.3347457627118644,0.2507936507936508,0.9788727189658417,0.9658691218768498,0.07415342330932617
56,0.24656364652845594,0.9555084745762712,0.9509810930858706,0.7379943502824858,0.5962478912641656,0.9864705671566915,0.976054099378594,0.0718836784362793
57,0.22735502659264256,0.9705743879472694,0.9670517516461559,0.6652542372881356,0.3994910941475827,0.9870259883361553,0.9777084810002808,0.07550954818725586
58,0.22816274574696457,0.9691619585687382,0.9657260665936254,0.6652542372881356,0.3994910941475827,0.9830529352217653,0.9711252625863046,0.07215452194213867
59,0.2467897635395244,0.9738700564971752,0.9706090008158557,0.3382768361581921,0.2567387169870511,0.9804012470101319,0.9667925632439638,0.0731804370880127
60,0.233504265378424,0.9708097928436912,0.9674433426693996,0.3347457627118644,0.2507936507936508,0.9852656615335,0.9751142197371317,0.07766056060791016
61,0.22992199794047297,0.9748116760828626,0.9719114965203604,0.3347457627118644,0.2507936507936508,0.9805031488797514,0.9676681981813036,0.07314729690551758
62,0.23260610218101976,0.9691619585687382,0.9658716563851153,0.6751412429378532,0.43056565769596594,0.9802937461366874,0.9674402553981548,0.07214856147766113
63,0.23651401258008853,0.9764595103578154,0.9736820975814293,0.6652542372881356,0.3994910941475827,0.9881614663119138,0.9794605255641088,0.07656502723693848
64,0.21920279875088997,0.97575329566855,0.9729797409193733,0.6652542372881356,0.3994910941475827,0.9832612181640643,0.9690878854442638,0.07414841651916504
65,0.2678510666791553,0.9682203389830508,0.9636171764129827,0.9096045197740112,0.9033579033579033,0.9899912207620021,0.9829592381916027,0.07470154762268066
66,0.22977547681488783,0.9701035781544256,0.9665590908964121,0.3347457627118644,0.2507936507936508,0.9807528644503569,0.967237532949225,0.07282376289367676
67,0.2623182131072222,0.9418549905838042,0.9371085942704863,0.6652542372881356,0.3994910941475827,0.9719198760156592,0.9357719232840472,0.07117319107055664
68,0.24315474161320488,0.9708097928436912,0.9667895255160135,0.6652542372881356,0.3994910941475827,0.9790552464905444,0.9524937679056004,0.07318806648254395
69,0.24557694180986078,0.964924670433145,0.9612695234303192,0.393361581920904,0.3432888360981009,0.9895656964712839,0.9809234155573311,0.07697081565856934
70,0.22920291549517385,0.974105461393597,0.9710503073395723,0.3347457627118644,0.2507936507936508,0.992259937111989,0.9869253850160336,0.07532238960266113
71,0.22071447098547006,0.9745762711864406,0.9716057332177719,0.3347457627118644,0.2507936507936508,0.9917213129440009,0.9863312444658345,0.07417035102844238
72,0.21222087566910938,0.9804613935969868,0.9782043622307606,0.3347457627118644,0.2507936507936508,0.9907907585082462,0.985104560610843,0.0716555118560791
73,0.2283769526050589,0.972693032015066,0.9696050897016492,0.336864406779661,0.2543669720140308,0.9922688955181095,0.9869587151410749,0.07314825057983398
74,0.20801183216540378,0.9849340866290018,0.9830924321668667,0.6716101694915254,0.41965525173920976,0.9932095281607496,0.9881165230838083,0.07515215873718262
75,0.2225339477794094,0.9804613935969868,0.977840212638025,0.3347457627118644,0.2507936507936508,0.9927873632723265,0.9877314726458805,0.07664275169372559
76,0.20821685025471975,0.9759887005649718,0.9734737955657424,0.3425141242937853,0.26380433878170784,0.99228233312729,0.9864428328785053,0.07315802574157715
77,0.22245100011484323,0.9823446327683616,0.9801967926635893,0.6652542372881356,0.3994910941475827,0.9915007121932866,0.9817930859262282,0.07303738594055176
78,0.2324889174288949,0.9670433145009416,0.9635092300688067,0.6652542372881356,0.3994910941475827,0.9723834735323892,0.923754190264322,0.07413387298583984
79,0.2317962840676532,0.9806967984934086,0.9782453540550891,0.6652542372881356,0.3994910941475827,0.9697407437268762,0.915491552805829,0.07215189933776855
80,0.22878453141102909,0.9781073446327684,0.9753314402188116,0.6772598870056498,0.4370153580336706,0.9913842529137216,0.9797248085214078,0.0746457576751709
