local_gnn,global_attn,depth,f1_mean,f1_std,auc_mean,auc_std,final_layer_variance,num_seeds,layer_0_variance,layer_1_variance
gin,none,1,0.5315600940600942,0.0038331913331913214,0.6095452069716776,0.001565904139433527,0.40844132751226425,2,0.35626502335071564,0.3976690545678139
gin,none,2,0.5256868250289303,0.03665173730963203,0.6578159041394336,0.015114379084967322,2.2245351051290827,2,0.3542090281844139,0.41453817486763
gin,none,3,0.5536934128265397,0.0358157796238292,0.6098175381263615,0.03969226579520696,9.553080598513287,2,0.35130319247643155,0.4907255868117015
gin,none,4,0.6079905948327001,0.05678906994696464,0.6091367102396512,0.06488289760348581,32.5795034567515,2,0.3552986706296603,0.47089798003435135
gin,performer,1,0.511756180113178,0.06666104536287093,0.6074346405228759,0.029139433551198246,1.0208609998226166,2,0.3496669257680575,1.0218300720055897
gin,performer,2,0.5140464111052346,0.012815615756792242,0.6085920479302832,0.0025190631808278408,1.0241399705410004,2,0.3496253490447998,1.0178423523902893
gin,performer,3,0.4878717075408252,0.03028952937041174,0.5820397603485838,0.02117374727668847,1.0240872353315353,2,0.35384617994229,1.0188312530517578
gin,performer,4,0.5614244386647101,0.01905565942998888,0.6037581699346405,0.008714596949891074,1.0270626097917557,2,0.3519457404812177,1.02061927318573
