local_gnn,global_attn,depth,f1_mean,f1_std,auc_mean,auc_std,final_layer_variance,num_seeds,layer_0_variance,layer_1_variance
gcn,none,1,0.5829430287634622,0.05646047775424032,0.6293572984749455,0.0894382944774812,0.06876816134899855,3,0.36177900433540344,0.050296226516366005
gcn,none,2,0.5339591338219111,0.11052860595423673,0.6415668119099492,0.0860055197240774,0.03250761622459524,3,0.35220471521218616,0.07079878045866887
gcn,none,3,0.5413264991071386,0.047863927363544,0.625,0.03498316023857297,0.014240534200022617,3,0.3518308450778325,0.0703153961027662
gcn,none,4,0.594680569381638,0.027732950110815988,0.6447893972403776,0.03860869769872259,0.0072975842502071625,3,0.3503482962648074,0.08825989440083504
gcn,performer,1,0.551620789718298,0.05618954264932998,0.6018518518518517,0.07277163726167633,1.0174207786719005,3,0.3508516823252042,1.0173225303490956
gcn,performer,2,0.5568517329973386,0.05374626264221624,0.6444716775599129,0.07017518194865603,1.0211193064848583,3,0.3507547949751218,1.0164923469225566
gcn,performer,3,0.526607664081529,0.037282194895362775,0.5979484386347131,0.06047778784586858,1.0222509404023488,3,0.3485967566569646,1.017342785994212
gcn,performer,4,0.6181544194587673,0.06606885345344424,0.6504629629629629,0.028282041673249905,1.0301780237091913,3,0.35502590735753375,1.0188432037830353
