accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.506667,0.090431,0.455295,0.046718,0.550815,0.132194,0.400000,0.331240,0.857697,0.085835
