accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.998870,0.001310,0.998729,0.001474,0.999999,0.000001,1.000000,0.000000,0.253333,0.197372,0.999471,0.000748
