epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5775011132160822,0.75,0.7482517482517483,0.75,0.75
2,0.4782010465860367,0.6666666666666666,0.6666666666666666,0.71875,0.71875
3,0.25404712557792664,0.8333333333333334,0.8285714285714285,0.875,0.875
4,0.2537207131584485,0.8333333333333334,0.8285714285714285,0.75,0.75
5,0.2469185640414556,0.6666666666666666,0.625,0.875,0.875
6,0.23596050093571344,0.75,0.7482517482517483,0.875,0.875
7,0.14077524902919927,0.75,0.6974789915966386,0.9375,0.9375
8,0.06690010366340478,0.8333333333333334,0.7777777777777777,0.96875,0.96875
9,0.16497445292770863,0.75,0.6974789915966386,0.9375,0.9375
10,0.18707147737344107,0.8333333333333334,0.7777777777777777,1.0,1.0
11,0.11458310888459285,0.8333333333333334,0.7777777777777777,0.8125,0.8125
12,0.35442186674724024,0.8333333333333334,0.7777777777777777,0.875,0.875
13,0.41279955208301544,0.8333333333333334,0.7777777777777777,0.8125,0.8125
14,0.18553485721349716,0.8333333333333334,0.7777777777777777,0.90625,0.90625
15,0.13659830515583357,0.6666666666666666,0.625,0.875,0.875
16,0.16118070126200715,0.8333333333333334,0.8285714285714285,0.875,0.875
17,0.04573016054928303,0.8333333333333334,0.8285714285714285,0.9375,0.9375
18,0.30319721639777225,0.8333333333333334,0.8285714285714285,0.875,0.875
19,0.11848772612089913,0.75,0.7482517482517483,0.78125,0.78125
20,0.25327827874571085,0.6666666666666666,0.625,0.8125,0.8125
21,0.374782782047987,0.8333333333333334,0.7777777777777777,0.65625,0.65625
22,0.10156181578834851,0.8333333333333334,0.7777777777777777,0.75,0.75
23,0.14080081600695848,0.6666666666666666,0.6571428571428571,0.8125,0.8125
24,0.12900527069965997,0.6666666666666666,0.625,0.8125,0.8125
25,0.09820714686065912,0.8333333333333334,0.7777777777777777,0.84375,0.84375
26,0.1376112011882166,0.6666666666666666,0.625,0.875,0.875
27,0.34968954185023904,0.6666666666666666,0.6571428571428571,0.84375,0.84375
28,0.03374325577169657,0.75,0.6974789915966386,0.71875,0.71875
29,0.23212074286614856,0.75,0.6210526315789473,0.6875,0.6875
30,0.08359842064479987,0.75,0.6210526315789473,0.6875,0.6875
