epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7714526851971945,0.3333333333333333,0.25,0.6875,0.25
2,0.6345912019411722,0.6666666666666666,0.4,0.6875,0.4
3,0.6334461271762848,0.6666666666666666,0.4,0.78125,0.4
4,0.7219713230927786,0.75,0.6974789915966386,0.8125,0.6974789915966386
5,0.614546149969101,0.6666666666666666,0.4,0.8125,0.4
6,0.5716780697305998,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
7,0.4430418163537979,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
8,0.2550989178319772,0.6666666666666666,0.625,0.8125,0.625
9,0.07010600094993909,0.6666666666666666,0.625,0.75,0.625
10,0.01520125373887519,0.75,0.6974789915966386,0.75,0.6974789915966386
11,0.002890129884084066,0.6666666666666666,0.625,0.75,0.625
12,0.001599060099882384,0.5833333333333334,0.5804195804195804,0.75,0.5804195804195804
13,0.0007990950446886321,0.5833333333333334,0.5804195804195804,0.75,0.5804195804195804
14,0.0006128733026950309,0.5833333333333334,0.5555555555555556,0.75,0.5555555555555556
15,0.0003714726772159338,0.6666666666666666,0.625,0.75,0.625
16,0.00029920853800528374,0.6666666666666666,0.625,0.75,0.625
17,0.00026066728848187876,0.6666666666666666,0.625,0.75,0.625
18,0.00022669693983819647,0.6666666666666666,0.625,0.75,0.625
19,0.00022060553601477295,0.6666666666666666,0.625,0.75,0.625
20,0.00018440929488861002,0.6666666666666666,0.625,0.75,0.625
21,0.00013088038637458035,0.6666666666666666,0.625,0.75,0.625
22,0.00018482713494449854,0.6666666666666666,0.625,0.75,0.625
23,0.0001274407101542844,0.6666666666666666,0.625,0.75,0.625
24,0.00012597327076946385,0.6666666666666666,0.625,0.75,0.625
25,9.169664069001253e-05,0.6666666666666666,0.625,0.75,0.625
26,8.876728497853037e-05,0.6666666666666666,0.625,0.75,0.625
27,0.00010630026614914338,0.6666666666666666,0.625,0.75,0.625
28,9.079723167815246e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
29,9.262248325588492e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
30,8.271793073314863e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
31,0.00010198226664215326,0.75,0.6974789915966386,0.75,0.6974789915966386
32,8.22006149974186e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
33,8.886060277291108e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
34,6.374377032140426e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
35,6.848029624961782e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
36,5.566012896451866e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
37,8.022890718469473e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
38,3.92955062125111e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
39,4.13965080952039e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
40,5.0050315924939547e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
41,4.895241469663839e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
42,5.417072376682578e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
43,5.280378294022133e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
44,8.800849779314983e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
45,4.554328855495745e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
46,4.741559435691064e-05,0.75,0.6974789915966386,0.75,0.6974789915966386
