epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.8490204165379206,0.3333333333333333,0.25,0.71875,0.25
2,0.684897392988205,0.6666666666666666,0.4,0.6875,0.4
3,0.6343024671077728,0.6666666666666666,0.4,0.6875,0.4
4,0.6668079992135366,0.6666666666666666,0.4,0.75,0.4
5,0.6331683297952017,0.6666666666666666,0.4,0.6875,0.4
6,0.6231848746538162,0.6666666666666666,0.4,0.71875,0.4
7,0.5558346509933472,0.75,0.6210526315789473,0.78125,0.6210526315789473
8,0.4986961285273234,0.75,0.6210526315789473,0.71875,0.6210526315789473
9,0.36570578316847485,0.75,0.6210526315789473,0.65625,0.6210526315789473
10,0.19429540634155273,0.75,0.6210526315789473,0.6875,0.6210526315789473
11,0.05775843343387047,0.75,0.6974789915966386,0.6875,0.6974789915966386
12,0.021705517079681158,0.75,0.6210526315789473,0.65625,0.6210526315789473
13,0.007157995132729411,0.75,0.6210526315789473,0.65625,0.6210526315789473
14,0.00311891152523458,0.75,0.6210526315789473,0.625,0.6210526315789473
15,0.0018976100448829432,0.75,0.6210526315789473,0.625,0.6210526315789473
16,0.001308399155580749,0.75,0.6210526315789473,0.59375,0.6210526315789473
17,0.0010875483955411862,0.75,0.6210526315789473,0.59375,0.6210526315789473
18,0.001941275389981456,0.75,0.6210526315789473,0.59375,0.6210526315789473
19,0.0005634915311626779,0.75,0.6210526315789473,0.59375,0.6210526315789473
20,0.00024944823841603164,0.75,0.6210526315789473,0.59375,0.6210526315789473
21,0.0003098303471536686,0.75,0.6210526315789473,0.59375,0.6210526315789473
22,0.00020234790766456476,0.75,0.6210526315789473,0.59375,0.6210526315789473
23,0.0006250236789734723,0.75,0.6210526315789473,0.59375,0.6210526315789473
24,0.0003121290937997401,0.75,0.6210526315789473,0.59375,0.6210526315789473
25,0.00021596139959001448,0.75,0.6210526315789473,0.59375,0.6210526315789473
26,0.00017662063328316435,0.75,0.6210526315789473,0.59375,0.6210526315789473
27,9.100189042025401e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
28,0.00011170051766384859,0.75,0.6210526315789473,0.59375,0.6210526315789473
29,9.411256875561473e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
30,0.00023280352100603827,0.75,0.6210526315789473,0.59375,0.6210526315789473
31,0.0002436923277855385,0.75,0.6210526315789473,0.59375,0.6210526315789473
32,0.0001385021666161871,0.75,0.6210526315789473,0.59375,0.6210526315789473
33,0.0001831801049168765,0.75,0.6210526315789473,0.59375,0.6210526315789473
34,0.00010520355757156115,0.75,0.6210526315789473,0.59375,0.6210526315789473
35,0.00018342482599109644,0.75,0.6210526315789473,0.59375,0.6210526315789473
36,0.0001682840556895826,0.75,0.6210526315789473,0.59375,0.6210526315789473
37,7.793969477158195e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
38,0.0001243226409618122,0.75,0.6210526315789473,0.59375,0.6210526315789473
39,3.511217073537409e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
40,4.711168897604997e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
41,0.0001277761499901923,0.75,0.6210526315789473,0.59375,0.6210526315789473
42,7.00533664712566e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
43,6.960634042722329e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
44,8.269447956384586e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
45,8.980286020232597e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
46,7.913165882200701e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
47,0.00011388703327005108,0.75,0.6210526315789473,0.59375,0.6210526315789473
48,5.370829543001795e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
49,0.00012928942229943155,0.75,0.6210526315789473,0.59375,0.6210526315789473
50,4.627121764618399e-05,0.75,0.6210526315789473,0.59375,0.6210526315789473
51,0.0004041986417178123,0.75,0.6210526315789473,0.59375,0.6210526315789473
