epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.8726475536823273,0.6666666666666666,0.4,0.6875,0.4
2,0.6318278511365255,0.6666666666666666,0.4,0.6875,0.4
3,0.6448146998882294,0.6666666666666666,0.4,0.6875,0.4
4,0.6019841134548187,0.6666666666666666,0.4,0.6875,0.4
5,0.5887716760238012,0.6666666666666666,0.4,0.71875,0.4
6,0.4840302566687266,0.75,0.6210526315789473,0.875,0.6210526315789473
7,0.349914809068044,0.75,0.6210526315789473,0.875,0.6210526315789473
8,0.2025370088716348,0.75,0.7333333333333334,0.875,0.7333333333333334
9,0.048053727174798645,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
10,0.010656784016949436,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
11,0.0017346571888386582,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
12,0.0008196779138719043,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
13,0.00045561735169030726,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
14,0.00021942889361525886,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
15,0.0001227529476940011,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
16,8.348997289431281e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
17,0.0001943517975936023,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
18,0.00011919657602751006,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
19,6.964298760673653e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
20,4.31983856591008e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
21,4.974169557196243e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
22,4.0255728890770115e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
23,3.8554011856225166e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
24,3.2268867926177336e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
25,4.101644041535716e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
26,4.87116970665132e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
27,6.115608903201064e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
28,7.384057713958707e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
29,3.5275978386077135e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
30,5.365247307054233e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
31,7.481635414781825e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
32,1.9763035955596326e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
33,3.1449624430024414e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
34,2.67783799093498e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
35,3.0192014719432336e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
36,2.4207941199468525e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
37,4.12731577246935e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
38,1.7334423849509523e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
39,1.566311940829716e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
40,2.657179148476037e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
41,4.0541216852337435e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
42,1.529066256959292e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
43,2.179902961074731e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
44,1.9406892458088503e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
45,1.4354392154321735e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
46,2.6702692025537544e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
47,1.2496765521063935e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
48,9.919004488286495e-06,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
49,1.0212023729157712e-05,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
