epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5204539646704992,0.6666666666666666,0.5555555555555556,0.65625,0.65625
2,0.41718700528144836,0.8333333333333334,0.7777777777777777,0.65625,0.65625
3,0.21141820400953293,0.6666666666666666,0.625,0.78125,0.78125
4,0.09700938127934933,0.9166666666666666,0.9111111111111111,0.9375,0.9375
5,0.022182319002846878,0.8333333333333334,0.7777777777777777,0.9375,0.9375
6,0.042014624613026776,0.5833333333333334,0.4957983193277311,0.71875,0.71875
7,0.07630435020352404,0.6666666666666666,0.5555555555555556,0.75,0.75
8,0.07946244879470517,0.6666666666666666,0.5555555555555556,0.78125,0.78125
9,0.34158654635151225,0.75,0.6210526315789473,0.90625,0.90625
10,0.4510880969464779,0.75,0.6974789915966386,0.8125,0.8125
11,0.2855380264421304,0.8333333333333334,0.8285714285714285,0.875,0.875
12,0.2089599904914697,0.75,0.7333333333333334,0.8125,0.8125
13,0.2938613121708234,0.75,0.6974789915966386,0.84375,0.84375
14,0.17103217666347822,0.75,0.6974789915966386,0.78125,0.78125
15,0.06022083138426145,0.75,0.6974789915966386,0.78125,0.78125
16,0.11630346812307835,0.6666666666666666,0.5555555555555556,0.78125,0.78125
17,0.08188342303037643,0.6666666666666666,0.5555555555555556,0.84375,0.84375
18,0.07648993136050801,0.6666666666666666,0.5555555555555556,0.78125,0.78125
19,0.020675566357870896,0.75,0.6974789915966386,0.78125,0.78125
20,0.02322825409161548,0.75,0.6974789915966386,0.78125,0.78125
21,0.07207381779638429,0.75,0.6974789915966386,0.78125,0.78125
22,0.010772294908141097,0.75,0.6210526315789473,0.78125,0.78125
23,0.008071285866511365,0.75,0.6210526315789473,0.78125,0.78125
24,0.008110561427505067,0.75,0.6210526315789473,0.75,0.75
