epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.588406428694725,0.4166666666666667,0.37777777777777777,0.90625,0.90625
2,0.469439168771108,0.4166666666666667,0.37777777777777777,0.71875,0.71875
3,0.588071751097838,0.5833333333333334,0.5804195804195804,0.8125,0.8125
4,0.2290410449107488,0.6666666666666666,0.625,0.8125,0.8125
5,0.13633839910229048,0.75,0.6974789915966386,0.8125,0.8125
6,0.08247520526250203,0.6666666666666666,0.6571428571428571,0.8125,0.8125
7,0.03944467939436436,0.75,0.7482517482517483,0.8125,0.8125
8,0.04950261224682132,0.6666666666666666,0.6666666666666666,0.78125,0.78125
9,0.05524272316445907,0.6666666666666666,0.625,0.75,0.75
10,0.036733764534195266,0.75,0.7482517482517483,0.8125,0.8125
11,0.15874336085592708,0.6666666666666666,0.5555555555555556,0.78125,0.78125
12,0.05352335485319296,0.75,0.6210526315789473,0.59375,0.59375
13,0.307537072027723,0.6666666666666666,0.6571428571428571,0.8125,0.8125
14,0.2469637980684638,0.5833333333333334,0.5804195804195804,0.84375,0.84375
15,0.094625619550546,0.8333333333333334,0.7777777777777777,0.90625,0.90625
16,0.12381312002738316,0.75,0.6974789915966386,0.875,0.875
17,0.1360035934485495,0.8333333333333334,0.7777777777777777,0.84375,0.84375
18,0.04046165756881237,0.8333333333333334,0.7777777777777777,0.875,0.875
19,0.1584558814453582,0.8333333333333334,0.8125,0.8125,0.8125
20,0.21289133901397386,0.8333333333333334,0.8125,0.875,0.875
21,0.10994582499066989,0.6666666666666666,0.6666666666666666,0.9375,0.9375
22,0.07611786139508088,0.6666666666666666,0.6666666666666666,0.9375,0.9375
23,0.0283291678254803,0.6666666666666666,0.6571428571428571,0.84375,0.84375
24,0.13531732147869965,0.75,0.6974789915966386,0.84375,0.84375
25,0.03860820938522617,0.75,0.6974789915966386,0.84375,0.84375
26,0.01122491822267572,0.75,0.6974789915966386,0.9375,0.9375
27,0.02120863809250295,0.8333333333333334,0.7777777777777777,0.875,0.875
28,0.008433125137041012,0.8333333333333334,0.7777777777777777,0.90625,0.90625
29,0.004250696937864025,0.8333333333333334,0.7777777777777777,0.875,0.875
30,0.0043966278511409955,0.8333333333333334,0.7777777777777777,0.90625,0.90625
31,0.6653660082180674,0.75,0.7482517482517483,0.78125,0.78125
32,0.11283382051624358,0.5,0.5,0.625,0.625
33,0.11975178805490334,0.75,0.6974789915966386,0.6875,0.6875
34,0.14812504034489393,0.8333333333333334,0.8125,0.78125,0.78125
35,0.0816336702555418,0.8333333333333334,0.7777777777777777,0.8125,0.8125
36,0.04897921749701103,0.8333333333333334,0.7777777777777777,0.78125,0.78125
37,0.027404172345995903,0.8333333333333334,0.8125,0.8125,0.8125
38,0.024932552439471085,0.5833333333333334,0.5804195804195804,0.84375,0.84375
39,0.010143619496375322,0.6666666666666666,0.6571428571428571,0.875,0.875
40,0.04890989884734154,0.75,0.7482517482517483,0.84375,0.84375
41,0.03140600072219968,0.8333333333333334,0.7777777777777777,0.8125,0.8125
