epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.7213677366574606,0.3333333333333333,0.25,0.75
2,0.6414905587832133,0.75,0.6210526315789473,0.75
3,0.5814739962418874,0.6666666666666666,0.625,0.8125
4,0.3976942499478658,0.75,0.6210526315789473,0.6875
5,0.2153947688639164,0.75,0.7333333333333334,0.8125
6,0.0954047329723835,0.75,0.6210526315789473,0.71875
7,0.17310318785409132,0.75,0.6974789915966386,0.75
8,0.02195763836304347,0.75,0.6974789915966386,0.6875
9,0.018603742433091004,0.75,0.6974789915966386,0.6875
10,0.010752736978853742,0.75,0.6974789915966386,0.6875
11,0.0066247011224428816,0.75,0.6974789915966386,0.6875
12,0.003799873637035489,0.75,0.6974789915966386,0.65625
13,0.002599537333784004,0.75,0.6974789915966386,0.65625
14,0.0022982878532881537,0.75,0.6974789915966386,0.65625
15,0.0018791588760601978,0.75,0.6974789915966386,0.65625
16,0.0017361712525598705,0.75,0.6974789915966386,0.65625
17,0.0014293310426486034,0.75,0.6974789915966386,0.65625
18,0.001281221261403213,0.75,0.6974789915966386,0.65625
19,0.001181310023336361,0.75,0.6974789915966386,0.65625
20,0.0010888305259868503,0.75,0.6974789915966386,0.65625
21,0.0010107772250194103,0.75,0.6974789915966386,0.6875
22,0.0009737368770098934,0.75,0.6974789915966386,0.6875
23,0.0008564664555403093,0.75,0.6974789915966386,0.6875
24,0.0008417560117474446,0.75,0.6974789915966386,0.6875
25,0.0008080872260810187,0.75,0.6974789915966386,0.6875
26,0.0007250452666388204,0.75,0.6974789915966386,0.6875
27,0.000691355497110635,0.75,0.6974789915966386,0.65625
28,0.000673344824463129,0.75,0.6974789915966386,0.65625
29,0.000602808422020947,0.75,0.6974789915966386,0.65625
30,0.0005829631991218776,0.75,0.6974789915966386,0.65625
31,0.0005629892596819749,0.75,0.6974789915966386,0.65625
32,0.0005333852022886276,0.75,0.6974789915966386,0.65625
33,0.0005251714416469137,0.75,0.6974789915966386,0.6875
34,0.0004893306613666937,0.75,0.6974789915966386,0.6875
35,0.0004758392460644245,0.75,0.6974789915966386,0.6875
