accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.666667,0.133333,0.604978,0.136138,0.623852,0.140370,0.636000,0.215184,0.897887,0.092274
