accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
0.666667,0.094281,0.611530,0.071412,0.698222,0.127032,0.296000,0.173505,0.862778,0.081788
