epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6446390350659689,0.0002,0.5833333333333334,0.5555555555555556,0.5,0.5
2,0.5538762758175532,0.0003,0.4166666666666667,0.4125874125874126,0.59375,0.59375
3,0.43973588943481445,0.0004,0.5833333333333334,0.5804195804195804,0.6875,0.6875
4,0.2860608696937561,0.0005,0.75,0.7333333333333334,0.6875,0.6875
5,0.19824648400147757,0.0006,0.6666666666666666,0.6571428571428571,0.625,0.625
6,0.2570896235605081,0.0007,0.6666666666666666,0.6571428571428571,0.75,0.75
7,0.14102662106355032,0.0008,0.6666666666666666,0.6571428571428571,0.71875,0.71875
8,0.04372779838740826,0.0009000000000000001,0.5833333333333334,0.5555555555555556,0.625,0.625
9,0.09167958019922177,0.001,0.6666666666666666,0.5555555555555556,0.625,0.625
10,0.17610066601385674,0.0009997981354499536,0.5833333333333334,0.5804195804195804,0.53125,0.53125
11,0.12780536975090703,0.000999192706443437,0.75,0.7333333333333334,0.9375,0.9375
12,0.2952061624576648,0.0009981842067770322,0.8333333333333334,0.7777777777777777,0.8125,0.8125
13,0.38524802401661873,0.0009967734589975323,0.8333333333333334,0.7777777777777777,0.90625,0.90625
14,0.2718060587843259,0.0009949616137310618,0.6666666666666666,0.625,0.84375,0.84375
15,0.5959905683994293,0.000992750148744608,0.6666666666666666,0.625,0.84375,0.84375
16,0.19716168691714606,0.0009901408677407348,0.75,0.7333333333333334,0.84375,0.84375
17,0.1657909688850244,0.0009871358988864552,0.75,0.7333333333333334,0.84375,0.84375
18,0.05181167647242546,0.0009837376930774688,0.6666666666666666,0.6571428571428571,0.84375,0.84375
19,0.52171082329005,0.0009799490219391763,0.8333333333333334,0.7777777777777777,0.875,0.875
20,0.060472030813495316,0.0009757729755661011,0.8333333333333334,0.8125,0.875,0.875
21,0.08829423350592454,0.0009712129600015647,0.75,0.7333333333333334,0.84375,0.84375
22,0.5300959385931492,0.0009662726944596689,0.4166666666666667,0.37777777777777777,0.75,0.75
23,0.22701748025914034,0.0009609562082918508,0.5,0.4857142857142857,0.5625,0.5625
24,0.14495297024647394,0.0009552678377004867,0.5,0.4857142857142857,0.59375,0.59375
25,0.15557503265639147,0.0009492122222022224,0.5,0.4857142857142857,0.65625,0.65625
26,0.027575703027347725,0.0009427943008439181,0.5833333333333334,0.5555555555555556,0.65625,0.65625
27,0.08914944995194674,0.0009360193081742898,0.5,0.4857142857142857,0.65625,0.65625
28,0.04030575044453144,0.0009288927699745367,0.5833333333333334,0.5555555555555556,0.65625,0.65625
29,0.027155273438741762,0.0009214204987514347,0.75,0.6974789915966386,0.6875,0.6875
30,0.1408706915875276,0.0009136085889965731,0.5,0.4857142857142857,0.625,0.625
31,0.3067001172651847,0.000905463412215599,0.6666666666666666,0.625,0.75,0.75
32,0.04967492166906595,0.0008969916117315263,0.6666666666666666,0.625,0.6875,0.6875
33,0.07798501538733642,0.0008882000972663459,0.6666666666666666,0.625,0.65625,0.65625
34,0.15445269302775463,0.0008790960393053579,0.5833333333333334,0.5555555555555556,0.75,0.75
35,0.08965188280368845,0.0008696868632488205,0.6666666666666666,0.625,0.75,0.75
36,0.15821552944059172,0.0008599802433556869,0.6666666666666666,0.625,0.75,0.75
37,0.06310118362307549,0.0008499840964843702,0.6666666666666666,0.625,0.71875,0.71875
38,0.032820072025060654,0.0008397065756356396,0.6666666666666666,0.6571428571428571,0.75,0.75
39,0.011083956031749645,0.0008291560633029161,0.6666666666666666,0.6571428571428571,0.6875,0.6875
40,0.018390015388528507,0.0008183411646353909,0.6666666666666666,0.6571428571428571,0.65625,0.65625
41,0.015868106313670676,0.0008072707004195419,0.75,0.7333333333333334,0.71875,0.71875
