epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6539061119159063,0.5833333333333334,0.3684210526315789,0.5,0.3684210526315789
2,0.5276130338509878,0.3333333333333333,0.25,0.3125,0.25
3,0.2758065015077591,0.5,0.3333333333333333,0.34375,0.3333333333333333
4,0.15230206275979677,0.5,0.3333333333333333,0.1875,0.3333333333333333
5,0.2719708116104205,0.6666666666666666,0.4,0.6875,0.4
6,0.15429877862334251,0.4166666666666667,0.4125874125874126,0.71875,0.4125874125874126
7,0.5801744212706884,0.5,0.4857142857142857,0.78125,0.4857142857142857
8,0.26714492092529935,0.4166666666666667,0.4125874125874126,0.59375,0.4125874125874126
9,0.4521850384771824,0.5833333333333334,0.5555555555555556,0.53125,0.5555555555555556
10,0.23949609821041426,0.6666666666666666,0.625,0.59375,0.625
11,0.08631628130873044,0.8333333333333334,0.7777777777777777,0.625,0.7777777777777777
12,0.2291535617162784,0.5833333333333334,0.5555555555555556,0.625,0.5555555555555556
13,0.11279001428435247,0.5833333333333334,0.5555555555555556,0.625,0.5555555555555556
14,0.3525686413049698,0.5833333333333334,0.5555555555555556,0.5625,0.5555555555555556
15,0.15924743128319582,0.5833333333333334,0.5555555555555556,0.5,0.5555555555555556
16,0.03678266114244858,0.5833333333333334,0.5555555555555556,0.5,0.5555555555555556
17,0.031180727606018383,0.6666666666666666,0.625,0.5625,0.625
18,0.1270077566926678,0.4166666666666667,0.29411764705882354,0.34375,0.29411764705882354
19,0.09092698339372873,0.5,0.4857142857142857,0.4375,0.4857142857142857
20,0.060375288439293705,0.5833333333333334,0.4957983193277311,0.53125,0.4957983193277311
21,0.0992539064027369,0.6666666666666666,0.5555555555555556,0.5,0.5555555555555556
22,0.06541905427972476,0.5833333333333334,0.5555555555555556,0.59375,0.5555555555555556
23,0.024857162032276392,0.5833333333333334,0.4957983193277311,0.59375,0.4957983193277311
24,0.01050614658743143,0.5833333333333334,0.4957983193277311,0.59375,0.4957983193277311
25,0.024111445255888004,0.75,0.6210526315789473,0.5625,0.6210526315789473
26,0.0044762427763392525,0.75,0.6210526315789473,0.5,0.6210526315789473
27,0.008361234019200007,0.5,0.4375,0.5,0.4375
28,0.18099935919356844,0.75,0.6210526315789473,0.53125,0.6210526315789473
29,0.10975600810100634,0.6666666666666666,0.4,0.53125,0.4
30,0.19913448672741652,0.6666666666666666,0.4,0.65625,0.4
31,0.06054946733638644,0.6666666666666666,0.4,0.6875,0.4
32,0.024333380317936342,0.75,0.6974789915966386,0.65625,0.6974789915966386
33,0.03902330187459787,0.6666666666666666,0.625,0.6875,0.625
34,0.15750330892236283,0.6666666666666666,0.4,0.6875,0.4
35,0.5239725901046768,0.6666666666666666,0.4,0.59375,0.4
36,0.10202596212426822,0.6666666666666666,0.4,0.78125,0.4
37,0.1234643558661143,0.75,0.6210526315789473,0.625,0.6210526315789473
38,0.26886494271457195,0.5833333333333334,0.5555555555555556,0.65625,0.5555555555555556
39,0.04443218527982632,0.4166666666666667,0.4125874125874126,0.625,0.4125874125874126
40,0.035782967073222004,0.6666666666666666,0.625,0.59375,0.625
41,0.03723266161978245,0.75,0.6210526315789473,0.5625,0.6210526315789473
