epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6125603715578715,0.5,0.4857142857142857,0.46875,0.46875
2,0.26790984347462654,0.5,0.5,0.59375,0.59375
3,0.20318899738291898,0.5,0.4375,0.71875,0.71875
4,0.21571399519840875,0.5,0.4375,0.6875,0.6875
5,0.19283560011535883,0.5833333333333334,0.4957983193277311,0.75,0.75
6,0.1379751389225324,0.75,0.6974789915966386,0.75,0.75
7,0.10777376685291529,0.6666666666666666,0.4,0.59375,0.59375
8,0.06742621151109536,0.6666666666666666,0.4,0.5625,0.5625
9,0.2249686879416307,0.6666666666666666,0.4,0.71875,0.71875
10,0.027751723614831764,0.5833333333333334,0.4957983193277311,0.6875,0.6875
11,0.12920484381417432,0.5833333333333334,0.4957983193277311,0.71875,0.71875
12,0.033125241131832205,0.5833333333333334,0.4957983193277311,0.75,0.75
13,0.0203472429420799,0.5833333333333334,0.4957983193277311,0.71875,0.71875
14,0.00939111535747846,0.5833333333333334,0.4957983193277311,0.71875,0.71875
15,0.006752793211489916,0.5833333333333334,0.4957983193277311,0.71875,0.71875
16,0.007223618100397289,0.5833333333333334,0.4957983193277311,0.6875,0.6875
17,0.025599608081392944,0.5833333333333334,0.4957983193277311,0.59375,0.59375
18,0.42016886671384174,0.6666666666666666,0.4,0.625,0.625
19,0.6034812765816847,0.6666666666666666,0.625,0.6875,0.6875
20,0.17477749908963838,0.9166666666666666,0.9111111111111111,0.90625,0.90625
21,0.2293302578230699,0.8333333333333334,0.8285714285714285,0.9375,0.9375
22,0.06474182258049647,0.75,0.7333333333333334,0.875,0.875
23,0.04175539423401157,0.6666666666666666,0.625,0.84375,0.84375
24,0.09691222570836544,0.6666666666666666,0.625,0.84375,0.84375
25,0.07050012820400298,0.75,0.7333333333333334,0.84375,0.84375
26,0.14461763544629017,0.6666666666666666,0.5555555555555556,0.8125,0.8125
27,0.037522352300584316,0.6666666666666666,0.5555555555555556,0.78125,0.78125
28,0.07534975799111028,0.5833333333333334,0.4957983193277311,0.8125,0.8125
29,0.02087494727068891,0.6666666666666666,0.625,0.8125,0.8125
30,0.10593603365123272,0.6666666666666666,0.5555555555555556,0.8125,0.8125
31,0.12216518640828629,0.6666666666666666,0.5555555555555556,0.6875,0.6875
32,0.23548851907253265,0.75,0.6974789915966386,0.6875,0.6875
33,0.11393569376862918,0.6666666666666666,0.5555555555555556,0.8125,0.8125
34,0.014942160167265683,0.75,0.6974789915966386,0.84375,0.84375
35,0.031288833978275456,0.6666666666666666,0.5555555555555556,0.78125,0.78125
36,0.11193736312755694,0.6666666666666666,0.625,0.78125,0.78125
37,0.09538643690757453,0.75,0.7333333333333334,0.875,0.875
38,0.05190439149737358,0.75,0.7482517482517483,0.875,0.875
39,0.0896202454265828,0.6666666666666666,0.625,0.875,0.875
40,0.033320369257126004,0.6666666666666666,0.5555555555555556,0.8125,0.8125
41,0.009583273980145654,0.6666666666666666,0.5555555555555556,0.78125,0.78125
