epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.727900505065918,5.9999999999999995e-05,0.5833333333333334,0.5804195804195804,0.59375,0.59375
2,0.6313074131806692,8.999999999999999e-05,0.5,0.5,0.53125,0.53125
3,0.5323916325966517,0.00011999999999999999,0.5,0.4857142857142857,0.5,0.5
4,0.44931792716185254,0.00015,0.5,0.4375,0.53125,0.53125
5,0.3075584719578425,0.00017999999999999998,0.5,0.4857142857142857,0.59375,0.59375
6,0.21152220914761224,0.00020999999999999998,0.5,0.4857142857142857,0.65625,0.65625
7,0.09581766898433368,0.00023999999999999998,0.5833333333333334,0.5555555555555556,0.5625,0.5625
8,0.09450719753901164,0.00027,0.5833333333333334,0.5555555555555556,0.625,0.625
9,0.04766938959558805,0.0003,0.5833333333333334,0.5555555555555556,0.5625,0.5625
10,0.026460164692252874,0.00029994086796008743,0.5833333333333334,0.5555555555555556,0.59375,0.59375
11,0.012875799632941684,0.00029976352006928965,0.5833333333333334,0.5804195804195804,0.65625,0.65625
12,0.017832312810545165,0.0002994681009750902,0.5,0.4857142857142857,0.6875,0.6875
13,0.019012327150752146,0.0002990548516255397,0.5833333333333334,0.5555555555555556,0.65625,0.65625
14,0.03708453647171458,0.00029852410907273526,0.5,0.4857142857142857,0.53125,0.53125
15,0.0276329074986279,0.00029787630619791547,0.4166666666666667,0.4125874125874126,0.5,0.5
16,0.6466038737756511,0.000297111971358397,0.6666666666666666,0.5555555555555556,0.6875,0.6875
17,0.10571787102768819,0.0002962317279566383,0.6666666666666666,0.5555555555555556,0.875,0.875
18,0.19670579334100088,0.0002952362939317838,0.75,0.6210526315789473,0.90625,0.90625
19,0.12007859845956166,0.0002941264811741021,0.75,0.6210526315789473,0.6875,0.6875
20,0.03389244961241881,0.00029290319486279724,0.75,0.6210526315789473,0.625,0.625
21,0.1861614789813757,0.00029156743272773104,0.75,0.6210526315789473,0.53125,0.53125
22,0.06655598990619183,0.00029012028423566056,0.75,0.6210526315789473,0.4375,0.4375
23,0.02548445047189792,0.00028856292970165325,0.75,0.6210526315789473,0.40625,0.40625
24,0.06860344531014562,0.00028689663932640516,0.75,0.6210526315789473,0.375,0.375
25,0.09162637234355013,0.00028512277216024694,0.75,0.6210526315789473,0.40625,0.40625
26,0.018478794178615015,0.000283242774994683,0.6666666666666666,0.5555555555555556,0.65625,0.65625
27,0.05255234994304677,0.00028125818118236766,0.6666666666666666,0.5555555555555556,0.71875,0.71875
28,0.052842202285925545,0.0002791706093864804,0.6666666666666666,0.5555555555555556,0.4375,0.4375
29,0.044716837583109736,0.00027698176226052123,0.75,0.6210526315789473,0.4375,0.4375
30,0.008738972867528597,0.0002746934250596022,0.75,0.6210526315789473,0.53125,0.53125
31,0.01343362204109629,0.00027230746418436733,0.75,0.6210526315789473,0.5625,0.5625
32,0.010880188317969441,0.0002698258256587299,0.75,0.6210526315789473,0.53125,0.53125
33,0.19424648870093128,0.000267250533542667,0.75,0.6210526315789473,0.6875,0.6875
34,0.024396920731912058,0.00026458368828136743,0.75,0.6210526315789473,0.59375,0.59375
35,0.010263419477269053,0.00026182746499207865,0.75,0.6210526315789473,0.46875,0.46875
36,0.01936869800556451,0.00025898411169004965,0.75,0.6210526315789473,0.53125,0.53125
37,0.047764108438665666,0.00025605594745501753,0.75,0.6210526315789473,0.5625,0.5625
38,0.007372713414952159,0.0002530453605397328,0.75,0.6210526315789473,0.5,0.5
39,0.003830137701394657,0.00024995480642206637,0.75,0.6210526315789473,0.46875,0.46875
40,0.004446760634891689,0.0002467868058022862,0.75,0.6210526315789473,0.46875,0.46875
41,0.010541247747217616,0.00024354394254713852,0.75,0.6210526315789473,0.4375,0.4375
42,0.006811585316124062,0.00024022886158240857,0.75,0.6210526315789473,0.46875,0.46875
43,0.0041157560190185905,0.00023684426673568155,0.75,0.6210526315789473,0.5,0.5
44,0.003728131220365564,0.00023339291853106164,0.75,0.6210526315789473,0.5,0.5
45,0.019608377828262746,0.00022987763193764947,0.75,0.6210526315789473,0.53125,0.53125
46,0.004072966015276809,0.00022630127407361256,0.75,0.6210526315789473,0.5,0.5
47,0.03533302837361892,0.00022266676186772266,0.75,0.6210526315789473,0.5625,0.5625
48,0.11977250427783777,0.00021897705968026705,0.75,0.6210526315789473,0.625,0.625
