epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7355241278807322,0.4166666666666667,0.37777777777777777,0.71875,0.71875
2,0.39682675898075104,0.75,0.6974789915966386,0.78125,0.78125
3,0.24441646039485931,0.75,0.6974789915966386,0.875,0.875
4,0.09732446695367496,0.75,0.6974789915966386,0.9375,0.9375
5,0.11987771776815255,0.75,0.7482517482517483,0.875,0.875
6,0.02974876295775175,0.5,0.4857142857142857,0.90625,0.90625
7,0.05766168050467968,0.5833333333333334,0.5804195804195804,0.75,0.75
8,0.07131640675167243,0.6666666666666666,0.6571428571428571,0.84375,0.84375
9,0.051607380310694374,0.75,0.7482517482517483,0.96875,0.96875
10,0.027796400090058643,0.6666666666666666,0.6666666666666666,1.0,1.0
11,0.20286140854780874,0.75,0.7482517482517483,0.90625,0.90625
12,0.22686866174141565,0.75,0.6974789915966386,0.8125,0.8125
13,0.08945480765153964,0.75,0.6974789915966386,0.8125,0.8125
14,0.07022367076327403,0.75,0.6974789915966386,0.875,0.875
15,0.044790410747130714,0.8333333333333334,0.8125,0.90625,0.90625
16,0.020403476276745398,0.8333333333333334,0.8125,0.90625,0.90625
17,0.042956805477539696,0.8333333333333334,0.8125,0.90625,0.90625
18,0.008445960935205221,0.75,0.7333333333333334,0.9375,0.9375
19,0.007904366745303074,0.8333333333333334,0.8285714285714285,0.90625,0.90625
20,0.006369636782134573,0.9166666666666666,0.9111111111111111,0.9375,0.9375
21,0.006151711413015922,0.9166666666666666,0.9111111111111111,0.9375,0.9375
22,0.02516350584725539,0.8333333333333334,0.7777777777777777,0.875,0.875
23,0.0059278095529104275,0.8333333333333334,0.7777777777777777,0.875,0.875
24,0.024831057720196743,0.75,0.6974789915966386,0.875,0.875
25,0.003926465016168852,0.75,0.6974789915966386,0.875,0.875
26,0.05082484420078496,0.8333333333333334,0.8125,0.84375,0.84375
27,0.07614236193088193,0.8333333333333334,0.8125,0.875,0.875
28,0.008234818271982173,0.9166666666666666,0.8991596638655461,0.875,0.875
29,0.08685798842149477,0.9166666666666666,0.8991596638655461,0.84375,0.84375
30,0.005727679158250491,0.75,0.6974789915966386,0.78125,0.78125
