epoch,train_loss,val_accuracy,val_f1,val_roc_auc
1,0.7002538442611694,0.6666666666666666,0.4,0.5625
2,0.7380001147588094,0.3333333333333333,0.25,0.6875
3,0.6907494266827902,0.5833333333333334,0.3684210526315789,0.75
4,0.6211632589499155,0.4166666666666667,0.37777777777777777,0.78125
5,0.5231198122104009,0.6666666666666666,0.5555555555555556,0.78125
6,0.32478335748116177,0.5833333333333334,0.5804195804195804,0.71875
7,0.20627732078234354,0.75,0.6210526315789473,0.84375
8,0.09131961936752002,0.75,0.6210526315789473,0.78125
9,0.05187484389171004,0.75,0.6210526315789473,0.75
10,0.20167091752712926,0.5833333333333334,0.5804195804195804,0.75
11,0.13979676008845368,0.6666666666666666,0.4,0.75
12,0.035594316044201456,0.75,0.7482517482517483,0.8125
13,0.01632319080332915,0.5833333333333334,0.4957983193277311,0.8125
14,0.008378815681984028,0.75,0.6210526315789473,0.78125
15,0.014530578472961983,0.6666666666666666,0.5555555555555556,0.8125
16,0.004429126041941345,0.6666666666666666,0.5555555555555556,0.8125
17,0.0033203974599018693,0.6666666666666666,0.625,0.8125
18,0.0034863872764011226,0.6666666666666666,0.625,0.84375
19,0.0024989850353449583,0.6666666666666666,0.625,0.8125
20,0.002062654704786837,0.6666666666666666,0.625,0.8125
21,0.0018165581083546083,0.6666666666666666,0.625,0.8125
22,0.0023278881950924792,0.6666666666666666,0.625,0.8125
23,0.0014387617314544816,0.6666666666666666,0.625,0.8125
24,0.0013260485138744116,0.6666666666666666,0.625,0.8125
25,0.0015083512019676466,0.6666666666666666,0.625,0.8125
26,0.0011063738202210516,0.6666666666666666,0.625,0.8125
27,0.0009268826300588747,0.6666666666666666,0.625,0.8125
28,0.000968489960844939,0.6666666666666666,0.625,0.8125
29,0.0010647086989289771,0.6666666666666666,0.625,0.8125
30,0.0007753095414955169,0.6666666666666666,0.625,0.8125
31,0.000989036862544405,0.6666666666666666,0.625,0.8125
32,0.0008258210436906666,0.6666666666666666,0.625,0.8125
33,0.0007625188348659625,0.6666666666666666,0.625,0.8125
34,0.0005808770656585693,0.6666666666666666,0.625,0.8125
35,0.000637150151305832,0.6666666666666666,0.625,0.8125
36,0.0006752840660434837,0.6666666666666666,0.625,0.8125
37,0.0005062552372692153,0.6666666666666666,0.625,0.8125
38,0.0005285883332059408,0.5833333333333334,0.4957983193277311,0.8125
39,0.0005142271450798338,0.5833333333333334,0.4957983193277311,0.8125
40,0.0004456619159706558,0.5833333333333334,0.4957983193277311,0.8125
41,0.0004770374410630514,0.5833333333333334,0.4957983193277311,0.8125
42,0.0005640313756885007,0.5833333333333334,0.4957983193277311,0.8125
