epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.7625499864419302,5.9999999999999995e-05,0.3333333333333333,0.25,0.78125,0.78125
2,0.6800662775834402,8.999999999999999e-05,0.3333333333333333,0.25,0.78125,0.78125
3,0.6066248218218485,0.00011999999999999999,0.3333333333333333,0.3142857142857143,0.6875,0.6875
4,0.4828614443540573,0.00015,0.6666666666666666,0.6571428571428571,0.6875,0.6875
5,0.3725377917289734,0.00017999999999999998,0.75,0.7333333333333334,0.6875,0.6875
6,0.23824947824080786,0.00020999999999999998,0.6666666666666666,0.6571428571428571,0.625,0.625
7,0.20340102910995483,0.00023999999999999998,0.6666666666666666,0.6571428571428571,0.71875,0.71875
8,0.10034223521749179,0.00027,0.6666666666666666,0.6666666666666666,0.78125,0.78125
9,0.05456018106391033,0.0003,0.5833333333333334,0.5804195804195804,0.71875,0.71875
10,0.03848068711037437,0.00029994086796008743,0.5,0.5,0.75,0.75
11,0.02037006461371978,0.00029976352006928965,0.5,0.5,0.71875,0.71875
12,0.020938099051515262,0.0002994681009750902,0.5833333333333334,0.5804195804195804,0.71875,0.71875
13,0.014075103293483457,0.0002990548516255397,0.5833333333333334,0.5804195804195804,0.6875,0.6875
14,0.018081362747276824,0.00029852410907273526,0.5833333333333334,0.5804195804195804,0.6875,0.6875
15,0.17815618209230402,0.00029787630619791547,0.5,0.5,0.6875,0.6875
16,0.1899516141662995,0.000297111971358397,0.5833333333333334,0.5804195804195804,0.75,0.75
17,0.06597260696192582,0.0002962317279566383,0.6666666666666666,0.625,0.71875,0.71875
18,0.19492918904870749,0.0002952362939317838,0.5,0.4375,0.625,0.625
19,0.09196953599651654,0.0002941264811741021,0.5,0.4375,0.46875,0.46875
20,0.16870763277014098,0.00029290319486279724,0.5833333333333334,0.4957983193277311,0.46875,0.46875
21,0.039412129670381546,0.00029156743272773104,0.75,0.6974789915966386,0.5625,0.5625
22,0.1786134069164594,0.00029012028423566056,0.6666666666666666,0.5555555555555556,0.65625,0.65625
23,0.027565905824303627,0.00028856292970165325,0.5833333333333334,0.4957983193277311,0.6875,0.6875
24,0.023894929171850283,0.00028689663932640516,0.5,0.4375,0.65625,0.65625
25,0.051612860057502985,0.00028512277216024694,0.5833333333333334,0.4957983193277311,0.75,0.75
26,0.057662652960668005,0.000283242774994683,0.6666666666666666,0.625,0.71875,0.71875
27,0.09248761708537738,0.00028125818118236766,0.6666666666666666,0.625,0.65625,0.65625
28,0.01833875896409154,0.0002791706093864804,0.5,0.5,0.5625,0.5625
29,0.03910024130406479,0.00027698176226052123,0.5833333333333334,0.5804195804195804,0.5,0.5
30,0.2478854909616833,0.0002746934250596022,0.5833333333333334,0.4957983193277311,0.6875,0.6875
31,0.046810722909867764,0.00027230746418436733,0.6666666666666666,0.625,0.65625,0.65625
