epoch,train_loss,lr,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6902596652507782,0.0002,0.16666666666666666,0.14285714285714285,0.15625,0.15625
2,0.5736534198125204,0.0003,0.25,0.24475524475524477,0.21875,0.21875
3,0.4556490033864975,0.0004,0.4166666666666667,0.4125874125874126,0.375,0.375
4,0.2745337262749672,0.0005,0.5,0.4857142857142857,0.40625,0.40625
5,0.18148945396145186,0.0006,0.5,0.4375,0.5625,0.5625
6,0.166875292857488,0.0007,0.4166666666666667,0.37777777777777777,0.5625,0.5625
7,0.16917075340946516,0.0008,0.5,0.4375,0.5625,0.5625
8,0.07916233688592911,0.0009000000000000001,0.5,0.4375,0.46875,0.46875
9,0.11439658266802628,0.001,0.5833333333333334,0.5804195804195804,0.625,0.625
10,0.14371190189073482,0.0009997981354499536,0.5,0.4375,0.65625,0.65625
11,0.16149639089902243,0.000999192706443437,0.5,0.4375,0.625,0.625
12,0.09316806603843968,0.0009981842067770322,0.5833333333333334,0.5555555555555556,0.4375,0.4375
13,0.1001352855625252,0.0009967734589975323,0.4166666666666667,0.4125874125874126,0.5,0.5
14,0.1687558388027052,0.0009949616137310618,0.5833333333333334,0.5804195804195804,0.6875,0.6875
15,0.05469920222337047,0.000992750148744608,0.75,0.7333333333333334,0.65625,0.65625
16,0.13494927249848843,0.0009901408677407348,0.75,0.7333333333333334,0.75,0.75
17,0.06589390384033322,0.0009871358988864552,0.5833333333333334,0.5555555555555556,0.59375,0.59375
18,0.2745932072090606,0.0009837376930774688,0.5833333333333334,0.5555555555555556,0.53125,0.53125
19,0.04451356052110592,0.0009799490219391763,0.5833333333333334,0.4957983193277311,0.6875,0.6875
20,0.13234619610011578,0.0009757729755661011,0.5,0.4375,0.625,0.625
21,0.07587450463324785,0.0009712129600015647,0.5833333333333334,0.5555555555555556,0.59375,0.59375
22,0.015982986350233357,0.0009662726944596689,0.5833333333333334,0.5555555555555556,0.625,0.625
23,0.2569135552427421,0.0009609562082918508,0.5,0.4375,0.59375,0.59375
24,0.13866491010412574,0.0009552678377004867,0.5833333333333334,0.4957983193277311,0.59375,0.59375
25,0.046876673276225723,0.0009492122222022224,0.5833333333333334,0.4957983193277311,0.625,0.625
26,0.14616864919662476,0.0009427943008439181,0.5833333333333334,0.4957983193277311,0.625,0.625
27,0.019122029809902113,0.0009360193081742898,0.5833333333333334,0.4957983193277311,0.5625,0.5625
28,0.4227766053130229,0.0009288927699745367,0.5833333333333334,0.4957983193277311,0.46875,0.46875
29,0.03211515272657076,0.0009214204987514347,0.5833333333333334,0.4957983193277311,0.5,0.5
30,0.30586195752645534,0.0009136085889965731,0.5833333333333334,0.4957983193277311,0.46875,0.46875
31,0.0446560624986887,0.000905463412215599,0.5833333333333334,0.4957983193277311,0.5,0.5
32,0.02726686466485262,0.0008969916117315263,0.6666666666666666,0.625,0.53125,0.53125
33,0.016228242156406242,0.0008882000972663459,0.5833333333333334,0.5555555555555556,0.53125,0.53125
34,0.00869612085322539,0.0008790960393053579,0.5833333333333334,0.5555555555555556,0.53125,0.53125
35,0.14640256638328233,0.0008696868632488205,0.5833333333333334,0.5555555555555556,0.5,0.5
36,0.00905985951734086,0.0008599802433556869,0.5833333333333334,0.5555555555555556,0.5625,0.5625
37,0.06327304884325713,0.0008499840964843702,0.6666666666666666,0.625,0.59375,0.59375
38,0.056525579343239464,0.0008397065756356396,0.8333333333333334,0.7777777777777777,0.6875,0.6875
39,0.053954725076134004,0.0008291560633029161,0.8333333333333334,0.7777777777777777,0.8125,0.8125
40,0.08924929448403418,0.0008183411646353909,0.6666666666666666,0.5555555555555556,0.8125,0.8125
41,0.025370071254049737,0.0008072707004195419,0.6666666666666666,0.5555555555555556,0.65625,0.65625
42,0.007341573053660492,0.0007959536998847742,0.5833333333333334,0.4957983193277311,0.625,0.625
43,0.006011671541879575,0.0007843993933390509,0.5833333333333334,0.4957983193277311,0.625,0.625
