epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6156836450099945,0.5,0.3333333333333333,0.3125,0.3125
2,0.3675462454557419,0.4166666666666667,0.4125874125874126,0.4375,0.4375
3,0.17878878364960352,0.4166666666666667,0.4125874125874126,0.5625,0.5625
4,0.3021419321497281,0.5,0.5,0.78125,0.78125
5,0.14521646313369274,0.75,0.6210526315789473,0.8125,0.8125
6,0.04081204875061909,0.75,0.6210526315789473,0.6875,0.6875
7,0.04895825808246931,0.75,0.6210526315789473,0.625,0.625
8,0.06256307335570455,0.8333333333333334,0.7777777777777777,0.75,0.75
9,0.09724781949383517,0.6666666666666666,0.5555555555555556,0.6875,0.6875
10,0.12226561301698287,0.8333333333333334,0.8125,0.6875,0.6875
11,0.15094539631778994,0.75,0.6974789915966386,0.71875,0.71875
12,0.538682723728319,0.4166666666666667,0.4125874125874126,0.625,0.625
13,0.18040617431203523,0.75,0.7333333333333334,0.78125,0.78125
14,0.2513215485960245,0.75,0.6974789915966386,0.78125,0.78125
15,0.10339926990369956,0.75,0.6974789915966386,0.75,0.75
16,0.09907078556716442,0.6666666666666666,0.5555555555555556,0.65625,0.65625
17,0.06675859230260055,0.75,0.6210526315789473,0.625,0.625
18,0.018024712490538757,0.75,0.6210526315789473,0.6875,0.6875
19,0.30274277677138645,0.75,0.6210526315789473,0.5,0.5
20,0.20550361492981514,0.5,0.4375,0.5625,0.5625
21,0.0638502739990751,0.6666666666666666,0.625,0.6875,0.6875
22,0.14542646038656434,0.75,0.6974789915966386,0.75,0.75
23,0.4065633372714122,0.6666666666666666,0.5555555555555556,0.65625,0.65625
24,0.13161069775621095,0.75,0.6210526315789473,0.59375,0.59375
25,0.043128494483729206,0.6666666666666666,0.4,0.625,0.625
26,0.20270001826186976,0.8333333333333334,0.7777777777777777,0.625,0.625
27,0.1648158859461546,0.75,0.6974789915966386,0.65625,0.65625
28,0.11179551326980193,0.75,0.6210526315789473,0.53125,0.53125
29,0.03428971394896507,0.75,0.6210526315789473,0.53125,0.53125
30,0.04916446950907508,0.75,0.6210526315789473,0.59375,0.59375
31,0.03361842858915528,0.75,0.6210526315789473,0.59375,0.59375
32,0.014305097594236335,0.75,0.6210526315789473,0.59375,0.59375
33,0.05114362392729769,0.75,0.6210526315789473,0.65625,0.65625
34,0.009573370140666762,0.75,0.6210526315789473,0.75,0.75
35,0.03905242526282867,0.75,0.6210526315789473,0.625,0.625
