epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.6357114513715109,0.5833333333333334,0.5555555555555556,0.59375,0.59375
2,0.30922168989976245,0.75,0.7333333333333334,0.65625,0.65625
3,0.31926728785037994,0.6666666666666666,0.6571428571428571,0.625,0.625
4,0.23916897612313429,0.5833333333333334,0.4957983193277311,0.65625,0.65625
5,0.3503665899236997,0.5,0.4375,0.65625,0.65625
6,0.10224003034333388,0.75,0.6974789915966386,0.8125,0.8125
7,0.09368505018452804,0.5833333333333334,0.5804195804195804,0.6875,0.6875
8,0.050458925776183605,0.6666666666666666,0.6571428571428571,0.71875,0.71875
9,0.036070723397036396,0.75,0.6974789915966386,0.78125,0.78125
10,0.25639546926443774,0.75,0.6210526315789473,0.875,0.875
11,0.18625177008410296,0.75,0.6974789915966386,0.90625,0.90625
12,0.3982632514089346,0.75,0.6974789915966386,0.71875,0.71875
13,0.3316005648424228,0.75,0.6974789915966386,0.75,0.75
14,0.10200815337399642,0.75,0.6974789915966386,0.90625,0.90625
15,0.042284331594904266,0.75,0.6974789915966386,0.9375,0.9375
16,0.03299015946686268,0.75,0.6974789915966386,0.9375,0.9375
17,0.03131450526416302,0.75,0.6974789915966386,0.90625,0.90625
18,0.18599426684280237,0.8333333333333334,0.8285714285714285,0.875,0.875
19,0.017417010230322678,0.75,0.7333333333333334,0.84375,0.84375
20,0.07768789810749392,0.75,0.6974789915966386,0.90625,0.90625
21,0.009421020668620864,0.75,0.6974789915966386,0.78125,0.78125
22,0.10992052902777989,0.75,0.6974789915966386,0.90625,0.90625
23,0.07780876181398828,0.75,0.6974789915966386,0.90625,0.90625
24,0.03479811906193694,0.75,0.7333333333333334,0.84375,0.84375
25,0.014574129056806365,0.8333333333333334,0.8125,0.84375,0.84375
26,0.007626458924884598,0.75,0.7333333333333334,0.84375,0.84375
27,0.5275075814376274,0.75,0.6974789915966386,0.90625,0.90625
28,0.13809486152604222,0.6666666666666666,0.5555555555555556,0.84375,0.84375
29,0.029401930669943493,0.75,0.6974789915966386,0.8125,0.8125
30,0.0364114906017979,0.75,0.6974789915966386,0.875,0.875
31,0.020210222341120243,0.8333333333333334,0.8125,0.90625,0.90625
32,0.03163935352737705,0.8333333333333334,0.8125,0.84375,0.84375
33,0.0130198880409201,0.75,0.6974789915966386,0.78125,0.78125
34,0.006081949376190702,0.75,0.6974789915966386,0.8125,0.8125
35,0.3059718972072005,0.75,0.6974789915966386,0.875,0.875
36,0.022094120814775426,0.75,0.6974789915966386,0.90625,0.90625
37,0.1845994828424106,0.75,0.6974789915966386,0.875,0.875
38,0.025222382818659145,0.75,0.6974789915966386,0.8125,0.8125
39,0.05712359553823868,0.75,0.7333333333333334,0.84375,0.84375
40,0.2614593068137765,0.6666666666666666,0.6666666666666666,0.875,0.875
41,0.032517934838930763,0.75,0.7482517482517483,0.875,0.875
42,0.07438938195506732,0.75,0.7482517482517483,0.84375,0.84375
43,0.010785030821959177,0.75,0.6974789915966386,0.84375,0.84375
44,0.1956778079814588,0.6666666666666666,0.5555555555555556,0.84375,0.84375
45,0.03470267867669463,0.75,0.6210526315789473,0.78125,0.78125
