epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5289581716060638,0.6666666666666666,0.4,0.78125,0.4
2,0.2645113691687584,0.6666666666666666,0.4,0.75,0.4
3,0.20431646704673767,0.6666666666666666,0.4,0.90625,0.4
4,0.2381831519305706,0.6666666666666666,0.4,0.8125,0.4
5,0.12896081618964672,0.5833333333333334,0.3684210526315789,0.40625,0.3684210526315789
6,0.1966035341223081,0.75,0.6210526315789473,0.71875,0.6210526315789473
7,0.0464988195647796,0.75,0.6210526315789473,0.75,0.6210526315789473
8,0.1608375140155355,0.6666666666666666,0.4,0.46875,0.4
9,0.09558153773347537,0.6666666666666666,0.4,0.34375,0.4
10,0.06271955758954088,0.8333333333333334,0.8125,0.8125,0.8125
11,0.26434044167399406,0.75,0.7333333333333334,0.90625,0.7333333333333334
12,0.1225464092567563,0.75,0.7333333333333334,0.78125,0.7333333333333334
13,0.455271548901995,0.8333333333333334,0.8125,0.78125,0.8125
14,0.08779469567040603,0.8333333333333334,0.7777777777777777,0.84375,0.7777777777777777
15,0.2345876128723224,0.75,0.7333333333333334,0.71875,0.7333333333333334
16,0.10531336752076943,0.6666666666666666,0.6571428571428571,0.625,0.6571428571428571
17,0.07816231685380141,0.6666666666666666,0.6571428571428571,0.65625,0.6571428571428571
18,0.08607917620489995,0.6666666666666666,0.625,0.625,0.625
19,0.01878231360266606,0.5833333333333334,0.4957983193277311,0.59375,0.4957983193277311
20,0.03985125734470785,0.6666666666666666,0.5555555555555556,0.625,0.5555555555555556
21,0.0063737571860353155,0.6666666666666666,0.5555555555555556,0.71875,0.5555555555555556
22,0.10179793586333592,0.6666666666666666,0.625,0.6875,0.625
23,0.035493028233759105,0.6666666666666666,0.6571428571428571,0.625,0.6571428571428571
24,0.00951824919320643,0.5,0.4857142857142857,0.59375,0.4857142857142857
25,0.008045507633748153,0.5833333333333334,0.3684210526315789,0.59375,0.3684210526315789
26,0.1390545839094557,0.6666666666666666,0.4,0.78125,0.4
27,0.08478627396592249,0.8333333333333334,0.7777777777777777,0.71875,0.7777777777777777
28,0.18475548985103765,0.6666666666666666,0.4,0.6875,0.4
29,0.02093848291163643,0.5833333333333334,0.3684210526315789,0.625,0.3684210526315789
30,0.19091263630737862,0.5833333333333334,0.3684210526315789,0.65625,0.3684210526315789
31,0.06261339969933033,0.5833333333333334,0.3684210526315789,0.6875,0.3684210526315789
32,0.03218148276209831,0.6666666666666666,0.5555555555555556,0.71875,0.5555555555555556
33,0.020826183104266722,0.6666666666666666,0.5555555555555556,0.75,0.5555555555555556
34,0.01663390073614816,0.75,0.6974789915966386,0.78125,0.6974789915966386
35,0.3060859512382497,0.75,0.6210526315789473,0.65625,0.6210526315789473
36,0.04080009196574489,0.5833333333333334,0.4957983193277311,0.625,0.4957983193277311
37,0.08348207245580852,0.6666666666666666,0.5555555555555556,0.59375,0.5555555555555556
38,0.1279760239024957,0.6666666666666666,0.4,0.625,0.4
39,0.04979339234220485,0.6666666666666666,0.4,0.53125,0.4
40,0.16135616057241955,0.5833333333333334,0.3684210526315789,0.4375,0.3684210526315789
