epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5555073966582617,0.3333333333333333,0.25,0.53125,0.25
2,0.37944651891787845,0.5,0.4857142857142857,0.75,0.4857142857142857
3,0.3472700932373603,0.4166666666666667,0.37777777777777777,0.78125,0.37777777777777777
4,0.4516666481892268,0.6666666666666666,0.6666666666666666,0.84375,0.6666666666666666
5,0.10861219962437947,0.75,0.7333333333333334,0.90625,0.7333333333333334
6,0.08809777845939,0.75,0.7333333333333334,0.90625,0.7333333333333334
7,0.05633541817466418,0.75,0.7333333333333334,0.90625,0.7333333333333334
8,0.601624029998978,0.75,0.7333333333333334,0.84375,0.7333333333333334
9,0.2703205111126105,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
10,0.4519386688868205,0.75,0.6210526315789473,0.8125,0.6210526315789473
11,0.11083754027883212,0.75,0.6210526315789473,0.71875,0.6210526315789473
12,0.36565036574999493,0.75,0.6210526315789473,0.75,0.6210526315789473
13,0.09222583472728729,0.75,0.6974789915966386,0.71875,0.6974789915966386
14,0.21781520483394465,0.75,0.6974789915966386,0.875,0.6974789915966386
15,0.1395035870373249,0.75,0.7482517482517483,0.84375,0.7482517482517483
16,0.13001749105751514,0.6666666666666666,0.625,0.8125,0.625
17,0.31941280141472816,0.75,0.6974789915966386,0.84375,0.6974789915966386
18,0.019244598224759102,0.75,0.6974789915966386,0.75,0.6974789915966386
19,0.19517018040642142,0.75,0.6210526315789473,0.84375,0.6210526315789473
20,0.04954886715859175,0.75,0.6210526315789473,0.84375,0.6210526315789473
21,0.039899767066041626,0.75,0.6210526315789473,0.8125,0.6210526315789473
22,0.04693195751557747,0.6666666666666666,0.625,0.8125,0.625
23,0.05124958325177431,0.6666666666666666,0.625,0.8125,0.625
24,0.15786783567940196,0.75,0.6974789915966386,0.71875,0.6974789915966386
25,0.016239224777867396,0.75,0.6974789915966386,0.6875,0.6974789915966386
26,0.056808304507285357,0.8333333333333334,0.7777777777777777,0.8125,0.7777777777777777
27,0.02386957430280745,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
28,0.20806385072258612,0.8333333333333334,0.7777777777777777,0.84375,0.7777777777777777
29,0.07443490197571616,0.8333333333333334,0.7777777777777777,0.9375,0.7777777777777777
30,0.06807843999316295,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
31,0.011203038661430279,0.8333333333333334,0.7777777777777777,0.90625,0.7777777777777777
32,0.21489467176919183,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
33,0.2404003469273448,0.8333333333333334,0.7777777777777777,0.90625,0.7777777777777777
34,0.22602970091005167,0.6666666666666666,0.6571428571428571,0.875,0.6571428571428571
35,0.26018027185151976,0.75,0.6974789915966386,0.875,0.6974789915966386
36,0.05173633759841323,0.8333333333333334,0.7777777777777777,0.9375,0.7777777777777777
37,0.0627425682420532,0.8333333333333334,0.7777777777777777,0.9375,0.7777777777777777
38,0.07888453267514706,0.75,0.6974789915966386,0.90625,0.6974789915966386
39,0.05726706197795769,0.8333333333333334,0.7777777777777777,0.90625,0.7777777777777777
