epoch,train_loss,val_accuracy,val_f1,val_roc_auc,val_selection
1,0.5949000269174576,0.5,0.4857142857142857,0.65625,0.4857142857142857
2,0.4175257906317711,0.3333333333333333,0.25,0.96875,0.25
3,0.2613488199810187,0.5,0.4857142857142857,0.875,0.4857142857142857
4,0.13241272481779257,0.5833333333333334,0.5555555555555556,0.71875,0.5555555555555556
5,0.5233801361173391,0.6666666666666666,0.625,0.71875,0.625
6,0.13618359404305616,0.6666666666666666,0.625,0.53125,0.625
7,0.27923903055489063,0.6666666666666666,0.625,0.5625,0.625
8,0.09892771268884341,0.75,0.6974789915966386,0.8125,0.6974789915966386
9,0.08249729157735904,0.8333333333333334,0.7777777777777777,0.625,0.7777777777777777
10,0.13364853461583456,0.6666666666666666,0.5555555555555556,0.53125,0.5555555555555556
11,0.11401326085130374,0.75,0.6974789915966386,0.59375,0.6974789915966386
12,0.16049152395377556,0.75,0.6974789915966386,0.59375,0.6974789915966386
13,0.025588701168696087,0.8333333333333334,0.7777777777777777,0.625,0.7777777777777777
14,0.04623940913006663,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
15,0.01801645926510294,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
16,0.1011463648173958,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
17,0.0728704344170789,0.8333333333333334,0.7777777777777777,0.75,0.7777777777777777
18,0.019116641643146675,0.75,0.6974789915966386,0.75,0.6974789915966386
19,0.30275187858690816,0.75,0.6974789915966386,0.8125,0.6974789915966386
20,0.5682497460705539,0.75,0.6974789915966386,0.8125,0.6974789915966386
21,0.10321435270210107,0.5833333333333334,0.4957983193277311,0.5625,0.4957983193277311
22,0.23806689058740935,0.6666666666666666,0.625,0.59375,0.625
23,0.12711022018144527,0.6666666666666666,0.625,0.625,0.625
24,0.06297845145066579,0.6666666666666666,0.625,0.71875,0.625
25,0.1405805873995026,0.6666666666666666,0.625,0.6875,0.625
26,0.09274448547512293,0.75,0.6974789915966386,0.6875,0.6974789915966386
27,0.02117014940207203,0.75,0.6974789915966386,0.78125,0.6974789915966386
28,0.021088497635597985,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
29,0.013367549904311696,0.8333333333333334,0.7777777777777777,0.875,0.7777777777777777
30,0.18345693087515733,0.75,0.6210526315789473,0.84375,0.6210526315789473
31,0.03266205762823423,0.75,0.6210526315789473,0.8125,0.6210526315789473
32,0.021375534512723487,0.75,0.6210526315789473,0.78125,0.6210526315789473
33,0.48177483476077515,0.75,0.6210526315789473,0.75,0.6210526315789473
34,0.11076488656302293,0.75,0.6210526315789473,0.78125,0.6210526315789473
35,0.06832835047195356,0.75,0.6210526315789473,0.71875,0.6210526315789473
36,0.0218810411170125,0.6666666666666666,0.5555555555555556,0.71875,0.5555555555555556
37,0.11610519831689696,0.6666666666666666,0.6571428571428571,0.75,0.6571428571428571
38,0.05209941968011359,0.6666666666666666,0.625,0.75,0.625
39,0.008272916583033899,0.75,0.6974789915966386,0.8125,0.6974789915966386
