local_gnn,global_attn,lap_pe_dim,lap_pe_encoder,rwse_dim,rwse_encoder,out_dir,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,val_thr_mean,val_thr_std,val_thr_f1_mean,val_thr_f1_std
sage,multihead,0,raw,0,raw,gps_artifacts\node_level\sage\20260206_231045_861826__multihead__sage_multihead_lap0_rwse0,0.989406779661017,0.01837787195686346,0.9884427739465649,0.019961244466366605,0.9999810136823453,3.371572876122374e-05,0.9999901457532676,1.75548191228528e-05,0.8539999999999999,0.1293986089569745,0.9892457969807023,0.020725496808256066
gin,multihead,0,raw,0,raw,gps_artifacts\node_level\gin\20260206_231413_688963__multihead__gin_multihead_lap0_rwse0,0.9918079096045197,0.008827401125423613,0.990771790782464,0.009983155269985444,0.9959312125454065,0.004464455913991693,0.9981061929461511,0.0021556764932025687,0.7140000000000001,0.21877842672439163,0.9925533783004384,0.008091171856806731
gine,multihead,0,raw,0,raw,gps_artifacts\node_level\gine\20260206_231720_060548__multihead__gine_multihead_lap0_rwse0,0.9899717514124294,0.008937453118393458,0.9887317217379513,0.010077622486810132,0.9983967437888237,0.0017016937818095789,0.9992192749066084,0.0008227487677122232,0.71,0.35519008995184537,0.9890625769372183,0.011469187890858792
gcn,multihead,0,raw,0,raw,gps_artifacts\node_level\gcn\20260206_232029_698868__multihead__gcn_multihead_lap0_rwse0,0.9961864406779661,0.004718444375279667,0.9957456859612448,0.005248028770802487,0.9999672166938325,4.8169707679690516e-05,0.9999834269486773,2.435302788583686e-05,0.64,0.3626017098691069,0.9979488824916185,0.003366610691058607
pna,multihead,0,raw,0,raw,gps_artifacts\node_level\pna\20260206_232324_384139__multihead__pna_multihead_lap0_rwse0,0.9392655367231638,0.07375532566597459,0.9317678674216399,0.08126056901550165,0.9992184979740104,0.0015630040519792224,0.9989765021007463,0.002046995798507545,0.45199999999999996,0.4412890209375257,0.9347041629480819,0.07977062132574203
transformerconv,multihead,0,raw,0,raw,gps_artifacts\node_level\transformerconv\20260206_232647_207341__multihead__transformerconv_multihead_lap0_rwse0,0.927683615819209,0.12367236800333414,0.8799396756238653,0.2163348603101079,0.9997508154292969,0.00032996639526884056,0.9998651759878883,0.00017608111282166767,0.40800000000000003,0.4632234881782227,0.8878753133017245,0.2040239563094908
gatedgraph,multihead,0,raw,0,raw,gps_artifacts\node_level\gatedgraph\20260206_232816_522464__multihead__gatedgraph_multihead_lap0_rwse0,0.9837570621468927,0.013598988589729851,0.9817530944564605,0.015359877074456015,0.9958878548620069,0.00444178764195256,0.997799367536528,0.0022534748176405205,0.8880000000000001,0.16436544649043483,0.9838545970929978,0.011912644241343437
